,ACCEL_XOUT,ACCEL_YOUT,ACCEL_ZOUT,GYRO_ZOUT,GYRO_YOUT,GYRO_XOUT,pktID,msFromStart,epoch
0,-0.0947265625,1.01171875,0.02099609375,-0.24390243902439027,1.0975609756097562,-0.1829268292682927,3437.0,135516.0,1670444095.27329
1,-0.09326171875,1.00732421875,0.015625,-0.426829268292683,0.853658536585366,-0.30487804878048785,3437.0,135516.0,1670444095.27329
2,-0.09423828125,1.00927734375,0.01513671875,-0.48780487804878053,0.9146341463414634,-0.1829268292682927,3437.0,135516.0,1670444095.27329
3,-0.09765625,1.01025390625,0.015625,-0.12195121951219513,0.853658536585366,0.0,3437.0,135516.0,1670444095.27329
4,-0.103515625,1.01123046875,0.02099609375,-0.1829268292682927,0.7926829268292683,0.1829268292682927,3437.0,135516.0,1670444095.27329
5,-0.099609375,1.00830078125,0.0205078125,-0.1829268292682927,0.7317073170731708,0.0,3437.0,135516.0,1670444095.27329
6,-0.09375,1.0078125,0.0224609375,-0.3658536585365854,0.9146341463414634,-0.24390243902439027,3437.0,135516.0,1670444095.27329
7,-0.09619140625,1.00830078125,0.02099609375,-0.1829268292682927,0.853658536585366,0.06097560975609757,3437.0,135516.0,1670444095.27329
8,-0.09716796875,1.01171875,0.01953125,-0.5487804878048781,0.9756097560975611,0.24390243902439027,3437.0,135516.0,1670444095.27329
9,-0.09423828125,1.009765625,0.0205078125,-0.30487804878048785,0.6707317073170732,-0.06097560975609757,3437.0,135516.0,1670444095.27329
10,-0.095703125,1.0087890625,0.0244140625,-0.426829268292683,0.9756097560975611,0.1829268292682927,3437.0,135516.0,1670444095.27329
11,-0.09765625,1.01220703125,0.01318359375,-0.3658536585365854,0.9756097560975611,-0.06097560975609757,3437.0,135516.0,1670444095.27329
12,-0.10009765625,1.01171875,0.015625,-0.426829268292683,0.9146341463414634,0.1829268292682927,3437.0,135516.0,1670444095.27329
13,-0.09423828125,1.00634765625,0.0185546875,-0.3658536585365854,1.0365853658536586,0.0,3437.0,135516.0,1670444095.27329
14,-0.0908203125,1.0087890625,0.02001953125,-0.06097560975609757,0.7926829268292683,0.0,3437.0,135516.0,1670444095.27329
15,-0.0966796875,1.0048828125,0.02197265625,-0.24390243902439027,0.7926829268292683,0.06097560975609757,3437.0,135516.0,1670444095.27329
16,-0.099609375,1.01123046875,0.02099609375,-0.1829268292682927,1.0365853658536586,0.0,3437.0,135516.0,1670444095.27329
17,-0.09375,1.01220703125,0.01904296875,-0.6097560975609757,1.0975609756097562,-0.06097560975609757,3437.0,135516.0,1670444095.27329
18,-0.09326171875,1.00927734375,0.01806640625,-0.5487804878048781,1.0365853658536586,0.06097560975609757,3437.0,135516.0,1670444095.27329
19,-0.09521484375,1.00830078125,0.017578125,-0.12195121951219513,1.0365853658536586,-0.12195121951219513,3437.0,135516.0,1670444095.27329
20,-0.0947265625,1.0087890625,0.015625,-0.5487804878048781,1.1585365853658538,0.06097560975609757,3437.0,135516.0,1670444095.27329
21,-0.09326171875,1.0068359375,0.01318359375,-0.6097560975609757,0.9756097560975611,-0.12195121951219513,3437.0,135516.0,1670444095.27329
22,-0.09619140625,1.0087890625,0.02001953125,-0.6097560975609757,0.7317073170731708,0.0,3437.0,135516.0,1670444095.27329
23,-0.0927734375,1.0078125,0.02197265625,-0.48780487804878053,1.0365853658536586,-0.12195121951219513,3437.0,135516.0,1670444095.27329
24,-0.09619140625,1.00439453125,0.01708984375,-0.6097560975609757,0.7317073170731708,0.06097560975609757,3437.0,135516.0,1670444095.27329
25,-0.09765625,1.0087890625,0.02392578125,-0.3658536585365854,0.6097560975609757,0.30487804878048785,3437.0,135516.0,1670444095.27329
26,-0.09912109375,1.009765625,0.02294921875,-0.24390243902439027,0.7926829268292683,0.06097560975609757,3437.0,135516.0,1670444095.27329
27,-0.0947265625,1.00634765625,0.02783203125,-0.3658536585365854,0.9146341463414634,0.0,3437.0,135516.0,1670444095.27329
28,-0.0986328125,1.00537109375,0.02294921875,-0.12195121951219513,0.9146341463414634,0.24390243902439027,3437.0,135516.0,1670444095.27329
29,-0.09423828125,1.00634765625,0.0244140625,0.06097560975609757,0.48780487804878053,-0.12195121951219513,3437.0,135516.0,1670444095.27329
30,-0.099609375,1.0126953125,0.0205078125,-0.1829268292682927,0.7317073170731708,-0.12195121951219513,3437.0,135516.0,1670444095.27329
31,-0.1005859375,1.00732421875,0.02099609375,0.06097560975609757,0.7317073170731708,0.12195121951219513,3437.0,135516.0,1670444095.27329
32,-0.0966796875,1.0078125,0.01953125,0.12195121951219513,0.853658536585366,0.06097560975609757,3437.0,135516.0,1670444095.27329
33,-0.09619140625,1.01220703125,0.02001953125,-0.24390243902439027,0.7317073170731708,-0.12195121951219513,3437.0,135516.0,1670444095.27329
