,ACCEL_XOUT,ACCEL_YOUT,ACCEL_ZOUT,GYRO_ZOUT,GYRO_YOUT,GYRO_XOUT,pktID,msFromStart,epoch
0,-0.095703125,1.0068359375,0.01806640625,-0.24390243902439027,1.0365853658536586,-0.06097560975609757,3917.0,153549.0,1670444119.485676
1,-0.09716796875,1.00537109375,0.02001953125,-0.30487804878048785,0.853658536585366,0.0,3917.0,153549.0,1670444119.485676
2,-0.095703125,1.01123046875,0.0224609375,-0.1829268292682927,0.7926829268292683,0.06097560975609757,3917.0,153549.0,1670444119.485676
3,-0.099609375,1.00634765625,0.0185546875,-0.30487804878048785,0.6097560975609757,0.1829268292682927,3917.0,153549.0,1670444119.485676
4,-0.09619140625,1.0078125,0.017578125,-0.12195121951219513,0.7926829268292683,0.5487804878048781,3917.0,153549.0,1670444119.485676
5,-0.099609375,1.01025390625,0.021484375,-0.3658536585365854,1.0365853658536586,-0.1829268292682927,3917.0,153549.0,1670444119.485676
6,-0.0947265625,1.001953125,0.017578125,-0.48780487804878053,0.9756097560975611,0.3658536585365854,3917.0,153549.0,1670444119.485676
7,-0.09814453125,1.00830078125,0.0224609375,-0.30487804878048785,0.853658536585366,0.24390243902439027,3917.0,153549.0,1670444119.485676
8,-0.10205078125,1.01025390625,0.01708984375,-0.30487804878048785,0.7317073170731708,-0.06097560975609757,3917.0,153549.0,1670444119.485676
9,-0.1005859375,1.00830078125,0.01953125,-0.1829268292682927,0.853658536585366,-0.06097560975609757,3917.0,153549.0,1670444119.485676
10,-0.0966796875,1.00927734375,0.01904296875,-0.1829268292682927,0.6707317073170732,0.12195121951219513,3917.0,153549.0,1670444119.485676
11,-0.0986328125,1.0068359375,0.01318359375,-0.48780487804878053,0.7926829268292683,0.06097560975609757,3917.0,153549.0,1670444119.485676
12,-0.095703125,1.00830078125,0.01904296875,-0.426829268292683,0.7926829268292683,-0.06097560975609757,3917.0,153549.0,1670444119.485676
13,-0.09716796875,1.0078125,0.01806640625,-0.1829268292682927,0.853658536585366,0.1829268292682927,3917.0,153549.0,1670444119.485676
14,-0.095703125,1.01123046875,0.01806640625,-0.12195121951219513,0.9756097560975611,0.24390243902439027,3917.0,153549.0,1670444119.485676
15,-0.09521484375,1.01171875,0.02099609375,-0.30487804878048785,0.9756097560975611,0.06097560975609757,3917.0,153549.0,1670444119.485676
16,-0.09423828125,1.00341796875,0.01953125,-0.3658536585365854,0.853658536585366,0.0,3917.0,153549.0,1670444119.485676
17,-0.09423828125,1.0068359375,0.02294921875,-0.48780487804878053,0.853658536585366,0.24390243902439027,3917.0,153549.0,1670444119.485676
18,-0.09423828125,1.01025390625,0.01220703125,-0.30487804878048785,0.853658536585366,0.0,3917.0,153549.0,1670444119.485676
19,-0.0986328125,1.0087890625,0.017578125,-0.48780487804878053,1.0365853658536586,-0.06097560975609757,3917.0,153549.0,1670444119.485676
20,-0.0947265625,1.01123046875,0.02001953125,-0.12195121951219513,0.7926829268292683,-0.06097560975609757,3917.0,153549.0,1670444119.485676
21,-0.0908203125,1.0068359375,0.02294921875,-0.24390243902439027,1.0365853658536586,-0.12195121951219513,3917.0,153549.0,1670444119.485676
22,-0.09375,1.00537109375,0.017578125,-0.3658536585365854,1.0365853658536586,0.12195121951219513,3917.0,153549.0,1670444119.485676
23,-0.1005859375,1.0078125,0.0234375,-0.1829268292682927,0.6097560975609757,0.30487804878048785,3917.0,153549.0,1670444119.485676
24,-0.0986328125,1.00634765625,0.017578125,-0.30487804878048785,1.0975609756097562,0.06097560975609757,3917.0,153549.0,1670444119.485676
25,-0.0986328125,1.0068359375,0.0205078125,-0.426829268292683,0.9756097560975611,0.06097560975609757,3917.0,153549.0,1670444119.485676
26,-0.09716796875,1.0087890625,0.02294921875,-0.30487804878048785,0.9146341463414634,0.06097560975609757,3917.0,153549.0,1670444119.485676
27,-0.09765625,1.01171875,0.015625,-0.30487804878048785,0.853658536585366,0.0,3917.0,153549.0,1670444119.485676
28,-0.09130859375,1.01123046875,0.02001953125,-0.30487804878048785,1.0975609756097562,0.12195121951219513,3917.0,153549.0,1670444119.485676
29,-0.0966796875,1.00732421875,0.017578125,-0.30487804878048785,0.9146341463414634,0.0,3917.0,153549.0,1670444119.485676
30,-0.1015625,1.0068359375,0.01708984375,-0.24390243902439027,0.9146341463414634,0.12195121951219513,3917.0,153549.0,1670444119.485676
31,-0.0947265625,1.01416015625,0.0166015625,-0.426829268292683,0.853658536585366,-0.06097560975609757,3917.0,153549.0,1670444119.485676
32,-0.09423828125,1.0078125,0.015625,-0.12195121951219513,0.7926829268292683,0.06097560975609757,3917.0,153549.0,1670444119.485676
33,-0.09521484375,1.009765625,0.0205078125,-0.48780487804878053,0.7926829268292683,0.1829268292682927,3917.0,153549.0,1670444119.485676
