,ACCEL_XOUT,ACCEL_YOUT,ACCEL_ZOUT,GYRO_ZOUT,GYRO_YOUT,GYRO_XOUT,pktID,msFromStart,epoch
0,-0.0986328125,1.0087890625,0.0205078125,-0.30487804878048785,0.7926829268292683,-0.06097560975609757,15962.0,605797.0,1670444726.898668
1,-0.09814453125,1.013671875,0.0224609375,-0.30487804878048785,0.853658536585366,0.1829268292682927,15962.0,605797.0,1670444726.898668
2,-0.09375,1.00732421875,0.02099609375,-0.3658536585365854,0.9146341463414634,-0.12195121951219513,15962.0,605797.0,1670444726.898668
3,-0.08984375,1.00537109375,0.0234375,-0.24390243902439027,0.7926829268292683,0.0,15962.0,605797.0,1670444726.898668
4,-0.095703125,1.00927734375,0.0205078125,-0.426829268292683,0.7926829268292683,-0.06097560975609757,15962.0,605797.0,1670444726.898668
5,-0.10107421875,1.00732421875,0.02099609375,-0.06097560975609757,0.7926829268292683,-0.24390243902439027,15962.0,605797.0,1670444726.898668
6,-0.09521484375,1.01171875,0.017578125,-0.426829268292683,0.9146341463414634,-0.30487804878048785,15962.0,605797.0,1670444726.898668
7,-0.0966796875,1.01513671875,0.0185546875,-0.24390243902439027,0.7926829268292683,0.1829268292682927,15962.0,605797.0,1670444726.898668
8,-0.0947265625,1.0107421875,0.017578125,-0.3658536585365854,0.7926829268292683,-0.12195121951219513,15962.0,605797.0,1670444726.898668
9,-0.09326171875,1.0048828125,0.01904296875,-0.24390243902439027,1.0365853658536586,-0.06097560975609757,15962.0,605797.0,1670444726.898668
10,-0.09228515625,1.01123046875,0.0224609375,-0.6097560975609757,0.7926829268292683,0.12195121951219513,15962.0,605797.0,1670444726.898668
11,-0.08935546875,1.01171875,0.021484375,-0.3658536585365854,0.9146341463414634,0.30487804878048785,15962.0,605797.0,1670444726.898668
12,-0.09375,1.01025390625,0.02294921875,-0.3658536585365854,0.7317073170731708,-0.12195121951219513,15962.0,605797.0,1670444726.898668
13,-0.0966796875,1.00732421875,0.017578125,-0.426829268292683,0.6707317073170732,-0.12195121951219513,15962.0,605797.0,1670444726.898668
14,-0.08935546875,1.01025390625,0.0205078125,-0.3658536585365854,0.7317073170731708,0.1829268292682927,15962.0,605797.0,1670444726.898668
15,-0.091796875,1.00927734375,0.021484375,-0.24390243902439027,0.9146341463414634,-0.12195121951219513,15962.0,605797.0,1670444726.898668
16,-0.0966796875,1.00341796875,0.02197265625,-0.6707317073170732,0.9146341463414634,0.1829268292682927,15962.0,605797.0,1670444726.898668
17,-0.09619140625,1.00439453125,0.02392578125,-0.24390243902439027,0.853658536585366,0.0,15962.0,605797.0,1670444726.898668
18,-0.09130859375,1.0087890625,0.021484375,-0.48780487804878053,0.853658536585366,-0.24390243902439027,15962.0,605797.0,1670444726.898668
19,-0.0927734375,1.00830078125,0.02392578125,-0.24390243902439027,0.853658536585366,0.06097560975609757,15962.0,605797.0,1670444726.898668
20,-0.0908203125,1.01123046875,0.01123046875,-0.1829268292682927,0.6707317073170732,0.12195121951219513,15962.0,605797.0,1670444726.898668
21,-0.09619140625,1.009765625,0.01708984375,-0.1829268292682927,0.6097560975609757,0.06097560975609757,15962.0,605797.0,1670444726.898668
22,-0.0986328125,1.00830078125,0.02001953125,-0.24390243902439027,0.7926829268292683,-0.12195121951219513,15962.0,605797.0,1670444726.898668
23,-0.09765625,1.009765625,0.01513671875,-0.30487804878048785,1.0365853658536586,-0.06097560975609757,15962.0,605797.0,1670444726.898668
24,-0.09326171875,1.0126953125,0.0234375,-0.30487804878048785,0.7926829268292683,0.12195121951219513,15962.0,605797.0,1670444726.898668
25,-0.0947265625,1.005859375,0.01904296875,-0.06097560975609757,0.6097560975609757,0.12195121951219513,15962.0,605797.0,1670444726.898668
26,-0.09130859375,1.009765625,0.02587890625,-0.1829268292682927,0.7317073170731708,0.1829268292682927,15962.0,605797.0,1670444726.898668
27,-0.0947265625,1.01025390625,0.01904296875,-0.24390243902439027,0.9146341463414634,-0.1829268292682927,15962.0,605797.0,1670444726.898668
28,-0.09716796875,1.01318359375,0.01953125,-0.12195121951219513,0.853658536585366,0.12195121951219513,15962.0,605797.0,1670444726.898668
29,-0.09765625,1.0078125,0.01953125,-0.30487804878048785,1.0975609756097562,0.06097560975609757,15962.0,605797.0,1670444726.898668
30,-0.0908203125,1.00927734375,0.02099609375,-0.48780487804878053,0.9756097560975611,-0.06097560975609757,15962.0,605797.0,1670444726.898668
31,-0.0908203125,1.0048828125,0.02685546875,-0.426829268292683,0.853658536585366,-0.06097560975609757,15962.0,605797.0,1670444726.898668
32,-0.0927734375,1.0107421875,0.02197265625,-0.24390243902439027,0.7317073170731708,-0.12195121951219513,15962.0,605797.0,1670444726.898668
33,-0.0927734375,1.005859375,0.0205078125,-0.24390243902439027,0.7317073170731708,0.0,15962.0,605797.0,1670444726.898668
