,temp,hum,timestamp,epoch
0,25.016021728515625,17.52178192138672,84425164.0,1666293506.9329257
1,25.0,17.46074676513672,84430164.0,1666293511.9429216
2,25.01068115234375,17.43785858154297,84435164.0,1666293516.937921
3,24.957275390625,17.496986389160156,84440164.0,1666293521.9489207
4,24.949264526367188,17.47791290283203,84445164.0,1666293526.943921
5,24.927902221679688,17.51605987548828,84450164.0,1666293531.9569204
6,24.96795654296875,17.62859535217285,84455164.0,1666293536.948918
7,24.943923950195312,17.609521865844727,84460164.0,1666293541.9939375
8,24.981307983398438,17.577096939086914,84465164.0,1666293547.0043862
9,24.991989135742188,17.51415252685547,84470164.0,1666293551.9493477
10,24.96795654296875,17.577096939086914,84475164.0,1666293556.9596553
11,24.970626831054688,17.59617042541504,84480164.0,1666293561.9547765
12,25.0,17.584726333618164,84485164.0,1666293566.9655516
13,24.975967407226562,17.64194679260254,84490164.0,1666293571.9597948
14,24.9786376953125,17.624780654907227,84495164.0,1666293576.985711
15,25.01068115234375,17.59807777404785,84500164.0,1666293581.9709392
16,24.9359130859375,17.662927627563477,84505164.0,1666293586.961954
17,24.94659423828125,17.645761489868164,84510164.0,1666293591.9713604
18,24.965286254882812,17.592355728149414,84515164.0,1666293596.9659202
19,24.98931884765625,17.653390884399414,84520164.0,1666293601.9768016
20,24.9786376953125,17.61905860900879,84525164.0,1666293607.0204797
21,24.941253662109375,17.66483497619629,84530164.0,1666293612.0321484
22,24.9359130859375,17.67246437072754,84535164.0,1666293616.9768467
23,24.9359130859375,17.617151260375977,84540164.0,1666293621.9717033
24,24.954605102539062,17.630502700805664,84545164.0,1666293626.9830174
25,24.959945678710938,17.725872039794922,84550164.0,1666293631.9786372
26,24.951934814453125,17.714427947998047,84555164.0,1666293636.9880672
27,24.986648559570312,17.632410049438477,84560164.0,1666293641.9832048
28,24.959945678710938,17.577096939086914,84565164.0,1666293646.9933305
29,24.943923950195312,17.56756019592285,84570164.0,1666293651.9887338
30,24.957275390625,17.599985122680664,84575164.0,1666293656.9988973
31,24.986648559570312,17.58281898498535,84580164.0,1666293661.9941847
32,24.9359130859375,17.5751895904541,84585164.0,1666293667.0045135
33,24.943923950195312,17.57328224182129,84590164.0,1666293672.0494812
34,24.930572509765625,17.542762756347656,84595164.0,1666293677.04478
35,24.909210205078125,17.571374893188477,84600164.0,1666293682.0037773
36,24.8931884765625,17.6667423248291,84605164.0,1666293687.000193
37,24.871826171875,17.647668838500977,84610164.0,1666293692.0103307
38,24.874496459960938,17.61905860900879,84615164.0,1666293697.0053656
39,24.88250732421875,17.64957618713379,84620164.0,1666293702.000584
40,24.86114501953125,17.6667423248291,84625164.0,1666293707.0104434
41,24.90386962890625,17.592355728149414,84630164.0,1666293712.0059962
42,24.9786376953125,17.61142921447754,84635164.0,1666293717.0165315
