,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,29787.0,0.0,0.0,0.0,11399.0,1666382418.8282828
1,29775.0,16791.0,0.0,0.0,11450.0,1666382418.88775
2,30140.0,16809.0,0.0,0.0,13400.0,1666382420.838899
3,30070.0,16806.0,0.0,0.0,13453.0,1666382420.8848994
4,30296.0,16663.0,0.0,0.0,15396.0,1666382422.8329368
5,30250.0,16667.0,0.0,0.0,15454.0,1666382422.8933306
6,30404.0,16590.0,0.0,0.0,17395.0,1666382424.8427448
7,30371.0,16591.0,0.0,0.0,17455.0,1666382424.888494
8,30455.0,16533.0,0.0,0.0,19395.0,1666382426.838971
9,30485.0,16536.0,0.0,0.0,19454.0,1666382426.8979704
10,30569.0,16503.0,0.0,0.0,21396.0,1666382428.8349295
11,30548.0,16510.0,0.0,0.0,21453.0,1666382428.8939304
12,30665.0,16486.0,0.0,0.0,23397.0,1666382430.8443823
13,30657.0,16481.0,0.0,0.0,23453.0,1666382430.888388
14,30696.0,16468.0,0.0,0.0,25396.0,1666382432.8392413
15,30692.0,16462.0,0.0,0.0,25454.0,1666382432.8982446
16,30735.0,16451.0,0.0,0.0,27395.0,1666382434.8344762
17,30832.0,16447.0,0.0,0.0,27455.0,1666382434.8944755
18,30809.0,16442.0,0.0,0.0,29395.0,1666382436.8498046
19,30820.0,16440.0,0.0,0.0,29454.0,1666382436.891801
20,30836.0,16427.0,0.0,0.0,31396.0,1666382438.839051
21,30844.0,16429.0,0.0,0.0,31453.0,1666382438.9140503
22,30816.0,16425.0,0.0,0.0,33397.0,1666382440.834341
23,30864.0,16421.0,0.0,0.0,33453.0,1666382440.8943412
24,30919.0,16420.0,0.0,0.0,35396.0,1666382442.843701
25,30930.0,16414.0,0.0,0.0,35454.0,1666382442.904277
26,30916.0,16414.0,0.0,0.0,37395.0,1666382444.8398905
27,30901.0,16412.0,0.0,0.0,37455.0,1666382444.8998947
28,30974.0,16412.0,0.0,0.0,39395.0,1666382446.9386256
29,30959.0,16409.0,0.0,0.0,39454.0,1666382447.0234761
30,30984.0,16403.0,0.0,0.0,41396.0,1666382448.948949
31,30949.0,16414.0,0.0,0.0,41453.0,1666382449.0327017
32,31049.0,16409.0,0.0,0.0,43397.0,1666382450.9434986
33,31010.0,16411.0,0.0,0.0,43453.0,1666382451.0284984
34,31067.0,16412.0,0.0,0.0,45396.0,1666382453.0794246
35,30994.0,16421.0,0.0,0.0,45454.0,1666382453.1644335
36,31029.0,16419.0,0.0,0.0,47395.0,1666382454.8454633
37,31042.0,16420.0,0.0,0.0,47455.0,1666382454.9046788
38,31052.0,16423.0,0.0,0.0,49395.0,1666382456.840378
39,31066.0,16423.0,0.0,0.0,49454.0,1666382456.8996787
40,31074.0,16420.0,0.0,0.0,51396.0,1666382458.8494914
41,31128.0,16424.0,0.0,0.0,51453.0,1666382458.909501
42,31078.0,16422.0,0.0,0.0,53397.0,1666382460.8464177
43,31065.0,16425.0,0.0,0.0,53453.0,1666382460.906417
44,31044.0,16413.0,0.0,0.0,55396.0,1666382462.8396428
45,31097.0,16424.0,0.0,0.0,55454.0,1666382462.8996415
46,31084.0,16422.0,0.0,0.0,57395.0,1666382464.8495069
47,31063.0,16420.0,1.0,1.0,57455.0,1666382464.9105294
48,31075.0,16421.0,1.0,1.0,59395.0,1666382466.8460724
49,31112.0,16417.0,1.0,1.0,59454.0,1666382466.9050746
50,31147.0,16420.0,2.0,1.0,61396.0,1666382468.8550735
51,31104.0,16422.0,4.0,1.0,61453.0,1666382468.9000742
52,31238.0,16425.0,5.0,1.0,63397.0,1666382470.8640726
53,31122.0,16420.0,7.0,1.0,63453.0,1666382470.9100723
54,31271.0,16428.0,8.0,1.0,65396.0,1666382472.8450727
55,31167.0,16425.0,10.0,1.0,65454.0,1666382472.9060743
56,31184.0,16431.0,12.0,1.0,67395.0,1666382474.8550727
57,31283.0,16435.0,14.0,1.0,67455.0,1666382474.915072
58,31133.0,16436.0,17.0,1.0,69395.0,1666382476.851074
59,31124.0,16435.0,20.0,1.0,69454.0,1666382476.9120753
60,31173.0,16452.0,23.0,1.0,71396.0,1666382478.8470795
61,31185.0,16442.0,25.0,1.0,71453.0,1666382478.911075
62,31174.0,16452.0,27.0,1.0,73397.0,1666382480.8563888
63,31165.0,16449.0,30.0,1.0,73453.0,1666382480.9153874
64,31189.0,16453.0,32.0,1.0,75396.0,1666382482.8503878
65,31178.0,16455.0,34.0,1.0,75454.0,1666382482.910388
66,31206.0,16459.0,36.0,1.0,77395.0,1666382484.8603888
67,31153.0,16459.0,38.0,1.0,77454.0,1666382484.9193895
68,31213.0,16461.0,40.0,1.0,79396.0,1666382486.8553882
69,31315.0,16464.0,40.0,1.0,79453.0,1666382486.9163885
70,31216.0,16468.0,42.0,1.0,81397.0,1666382488.85039
71,31228.0,16467.0,43.0,1.0,81452.0,1666382488.9103887
72,31219.0,16473.0,44.0,1.0,83398.0,1666382490.861391
73,31205.0,16473.0,46.0,1.0,83452.0,1666382490.9063883
74,31221.0,16469.0,47.0,1.0,85397.0,1666382492.8563876
75,31208.0,16471.0,49.0,1.0,85453.0,1666382492.9163902
76,31253.0,16477.0,50.0,1.0,87396.0,1666382494.852389
77,31231.0,16480.0,51.0,1.0,87454.0,1666382494.9113882
78,31234.0,16488.0,52.0,1.0,89396.0,1666382496.8613915
79,31224.0,16475.0,53.0,1.0,89453.0,1666382496.9203887
80,31287.0,16473.0,54.0,1.0,91397.0,1666382498.8553886
81,31280.0,16471.0,54.0,1.0,91452.0,1666382498.9163892
82,31300.0,16477.0,54.0,1.0,93398.0,1666382500.8663876
83,31266.0,16477.0,55.0,1.0,93452.0,1666382500.9113886
84,31260.0,16497.0,56.0,1.0,95397.0,1666382502.876388
85,31289.0,16492.0,56.0,1.0,95453.0,1666382502.9213874
86,31258.0,16503.0,57.0,1.0,97396.0,1666382504.8563895
87,31297.0,16493.0,58.0,1.0,97454.0,1666382504.9173882
88,31264.0,16490.0,59.0,1.0,99396.0,1666382506.867389
89,31269.0,16495.0,60.0,1.0,99453.0,1666382506.9263892
90,31268.0,16501.0,60.0,1.0,101397.0,1666382508.862389
91,31259.0,16496.0,62.0,1.0,101452.0,1666382508.922389
92,31304.0,16497.0,62.0,1.0,103398.0,1666382510.8713894
93,31233.0,16502.0,63.0,1.0,103452.0,1666382510.9173884
94,31254.0,16498.0,65.0,1.0,105397.0,1666382513.0973902
95,31275.0,16503.0,65.0,1.0,105453.0,1666382513.1833885
96,31276.0,16503.0,66.0,1.0,107396.0,1666382514.9853897
97,31271.0,16506.0,67.0,1.0,107454.0,1666382515.0703888
98,31433.0,16515.0,65.0,1.0,109396.0,1666382517.2483878
99,31320.0,16503.0,66.0,1.0,109453.0,1666382517.3333895
100,31249.0,16501.0,67.0,1.0,111397.0,1666382518.9903874
101,31291.0,16502.0,68.0,1.0,111452.0,1666382519.0763922
102,31269.0,16509.0,69.0,1.0,113398.0,1666382520.8623898
103,31266.0,16503.0,70.0,1.0,113452.0,1666382520.9223876
104,31272.0,16512.0,71.0,1.0,115397.0,1666382522.8723893
105,31268.0,16508.0,72.0,1.0,115453.0,1666382522.9323885
106,31274.0,16513.0,73.0,1.0,117395.0,1666382524.867389
107,31284.0,16507.0,74.0,1.0,117455.0,1666382524.9273875
108,31340.0,16510.0,73.0,1.0,119395.0,1666382526.8624039
109,31301.0,16515.0,74.0,1.0,119454.0,1666382526.9213908
110,31327.0,16520.0,74.0,1.0,121396.0,1666382528.8733897
111,31303.0,16521.0,74.0,1.0,121453.0,1666382528.9323902
112,31263.0,16525.0,75.0,1.0,123397.0,1666382530.8683913
113,31281.0,16523.0,76.0,1.0,123453.0,1666382530.9273887
114,31323.0,16528.0,76.0,1.0,125396.0,1666382532.8783894
115,31279.0,16522.0,77.0,1.0,125454.0,1666382532.9223886
116,31329.0,16536.0,77.0,1.0,127395.0,1666382534.8733876
117,31279.0,16525.0,78.0,1.0,127455.0,1666382534.9333901
118,31258.0,16530.0,79.0,1.0,129395.0,1666382536.8673925
119,31326.0,16523.0,79.0,1.0,129454.0,1666382536.9273906
120,31322.0,16539.0,79.0,1.0,131396.0,1666382538.877387
121,31278.0,16532.0,80.0,1.0,131453.0,1666382538.9383912
122,31292.0,16532.0,81.0,1.0,133397.0,1666382540.8733892
123,31295.0,16533.0,82.0,1.0,133453.0,1666382540.934395
124,31286.0,16547.0,82.0,1.0,135396.0,1666382542.8683915
125,31296.0,16542.0,83.0,1.0,135454.0,1666382542.928388
126,31270.0,16542.0,84.0,1.0,137395.0,1666382544.8783882
127,31254.0,16541.0,85.0,1.0,137455.0,1666382544.953388
128,31333.0,16544.0,85.0,1.0,139395.0,1666382546.8733892
129,31386.0,16548.0,84.0,1.0,139454.0,1666382546.9333887
130,31315.0,16541.0,84.0,1.0,141396.0,1666382548.8833888
131,31320.0,16540.0,84.0,1.0,141453.0,1666382548.927398
132,31301.0,16546.0,84.0,1.0,143397.0,1666382550.8783884
133,31372.0,16546.0,84.0,1.0,143453.0,1666382550.9393883
134,31337.0,16557.0,84.0,1.0,145396.0,1666382552.8733892
135,31367.0,16547.0,83.0,1.0,145454.0,1666382552.9333873
136,31306.0,16556.0,84.0,1.0,147395.0,1666382554.8833885
137,31344.0,16558.0,84.0,1.0,147455.0,1666382554.943389
138,31292.0,16558.0,85.0,1.0,149395.0,1666382556.8783898
139,31327.0,16566.0,85.0,1.0,149454.0,1666382556.9393902
140,31310.0,16553.0,85.0,1.0,151396.0,1666382558.873389
141,31343.0,16559.0,85.0,1.0,151453.0,1666382558.9333925
142,31342.0,16564.0,85.0,1.0,153397.0,1666382560.8833885
143,31332.0,16561.0,85.0,1.0,153453.0,1666382560.9433882
144,31334.0,16566.0,86.0,1.0,155396.0,1666382562.8813882
145,31311.0,16556.0,86.0,1.0,155454.0,1666382562.9383874
146,31341.0,16558.0,86.0,1.0,157395.0,1666382564.888388
147,31328.0,16556.0,86.0,1.0,157455.0,1666382564.9483879
148,31305.0,16563.0,87.0,1.0,159395.0,1666382566.8833885
149,31319.0,16563.0,88.0,1.0,159454.0,1666382566.9443889
150,31287.0,16556.0,89.0,1.0,161396.0,1666382568.8793883
151,31286.0,16562.0,90.0,1.0,161453.0,1666382568.9393885
152,31372.0,16567.0,89.0,1.0,163397.0,1666382570.889389
153,31350.0,16570.0,89.0,1.0,163453.0,1666382570.948389
154,31354.0,16564.0,89.0,1.0,165396.0,1666382572.8843887
155,31348.0,16560.0,89.0,1.0,165454.0,1666382572.9453883
156,31384.0,16565.0,88.0,1.0,167395.0,1666382574.8803892
157,31362.0,16573.0,88.0,1.0,167455.0,1666382574.9393897
158,31354.0,16571.0,88.0,1.0,169395.0,1666382577.0263863
159,31365.0,16573.0,87.0,1.0,169454.0,1666382577.112389
160,31397.0,16570.0,87.0,1.0,171396.0,1666382579.0274074
161,31359.0,16576.0,87.0,1.0,171453.0,1666382579.115389
162,31311.0,16559.0,88.0,1.0,173397.0,1666382581.03739
163,31303.0,16567.0,89.0,1.0,173453.0,1666382581.1243896
164,31366.0,16579.0,89.0,1.0,175396.0,1666382583.1563876
165,31365.0,16577.0,89.0,1.0,175454.0,1666382583.2453895
166,31377.0,16570.0,88.0,1.0,177395.0,1666382584.8843884
167,31337.0,16572.0,89.0,1.0,177455.0,1666382584.9453876
168,31348.0,16570.0,89.0,1.0,179395.0,1666382586.8950686
169,31362.0,16575.0,89.0,1.0,179454.0,1666382586.955696
170,31365.0,16568.0,89.0,1.0,181396.0,1666382588.9026778
171,31303.0,16559.0,90.0,1.0,181453.0,1666382588.9496772
172,31381.0,16565.0,90.0,1.0,183397.0,1666382590.900098
173,31314.0,16572.0,91.0,1.0,183453.0,1666382590.9449394
174,31350.0,16578.0,91.0,1.0,185396.0,1666382592.8948882
175,31317.0,16572.0,92.0,1.0,185454.0,1666382592.9550338
176,31389.0,16574.0,91.0,1.0,187395.0,1666382594.890072
177,31354.0,16577.0,91.0,1.0,187455.0,1666382594.9496312
178,31364.0,16572.0,91.0,1.0,189395.0,1666382596.8993096
179,31348.0,16578.0,92.0,1.0,189454.0,1666382596.9459205
180,31347.0,16568.0,92.0,1.0,191396.0,1666382598.9100254
181,31346.0,16565.0,92.0,1.0,191453.0,1666382598.9552298
182,31370.0,16565.0,92.0,1.0,193397.0,1666382600.8900788
183,31362.0,16573.0,92.0,1.0,193453.0,1666382600.950744
184,31355.0,16571.0,92.0,1.0,195396.0,1666382602.9002118
185,31346.0,16570.0,92.0,1.0,195454.0,1666382602.9603395
186,31427.0,16569.0,91.0,1.0,197395.0,1666382604.895215
187,31368.0,16573.0,91.0,1.0,197455.0,1666382604.9552038
188,31338.0,16568.0,92.0,1.0,199395.0,1666382606.8898387
189,31351.0,16576.0,92.0,1.0,199454.0,1666382606.950718
190,31316.0,16574.0,93.0,1.0,201396.0,1666382608.9006224
191,31369.0,16572.0,93.0,1.0,201453.0,1666382608.9606235
192,31349.0,16580.0,94.0,1.0,203397.0,1666382610.8950942
193,31349.0,16573.0,94.0,1.0,203453.0,1666382610.9559984
194,31420.0,16569.0,93.0,1.0,205396.0,1666382612.9057567
