,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,6472.0,13146.0,64490.0,295.32440185546875,295.3346252441406,1664400971.219927
1,2.0,6473.0,13589.0,64335.0,295.82440185546875,295.5367126464844,1664400971.219927
2,3.0,6475.0,12819.0,65169.0,295.4639587402344,297.36517333984375,1664400971.219927
3,4.0,6476.0,12872.0,65147.0,295.6499938964844,297.1673278808594,1664400971.219927
4,5.0,6478.0,13353.0,65111.0,295.0569763183594,296.863525390625,1664400971.219927
5,1.0,7472.0,13153.0,64481.0,295.3651123046875,295.3524169921875,1664400972.209973
6,2.0,7473.0,13596.0,64305.0,295.8651123046875,295.49749755859375,1664400972.209973
7,3.0,7475.0,12818.0,65152.0,295.4581298828125,297.314697265625,1664400972.209973
8,4.0,7476.0,12871.0,65125.0,295.6441650390625,297.0999755859375,1664400972.209973
9,5.0,7478.0,13353.0,65093.0,295.0569763183594,296.8116760253906,1664400972.209973
10,1.0,8472.0,13154.0,64483.0,295.37091064453125,295.3633117675781,1664400973.214678
11,2.0,8473.0,13605.0,64281.0,295.9174499511719,295.4859619140625,1664400973.214678
12,3.0,8475.0,12816.0,65155.0,295.4465026855469,297.3111572265625,1664400973.214678
13,4.0,8476.0,12870.0,65128.0,295.63836669921875,297.1026611328125,1664400973.214678
14,5.0,8478.0,13351.0,65095.0,295.04534912109375,296.8059997558594,1664400973.214678
15,1.0,9472.0,13151.0,64481.0,295.3534851074219,295.3408203125,1664400974.2201312
16,2.0,9473.0,13612.0,64254.0,295.9581298828125,295.4547424316406,1664400974.2201312
17,3.0,9475.0,12816.0,65175.0,295.4465026855469,297.3638000488281,1664400974.2201312
18,4.0,9476.0,12870.0,65154.0,295.63836669921875,297.17547607421875,1664400974.2201312
19,5.0,9478.0,13351.0,65122.0,295.04534912109375,296.8837585449219,1664400974.2201312
20,1.0,10472.0,13152.0,64474.0,295.3592834472656,295.32879638671875,1664400975.209654
21,2.0,10473.0,13622.0,64232.0,296.0162658691406,295.4544372558594,1664400975.209654
22,3.0,10475.0,12816.0,65163.0,295.4465026855469,297.33221435546875,1664400975.209654
23,4.0,10476.0,12870.0,65141.0,295.63836669921875,297.1390686035156,1664400975.209654
24,5.0,10478.0,13350.0,65106.0,295.0395202636719,296.83197021484375,1664400975.209654
25,1.0,11472.0,13151.0,64478.0,295.3534851074219,295.3331604003906,1664400976.217516
26,2.0,11473.0,13628.0,64213.0,296.0511474609375,295.43878173828125,1664400976.217516
27,3.0,11475.0,12818.0,65145.0,295.4581298828125,297.2962646484375,1664400976.217516
28,4.0,11476.0,12868.0,65123.0,295.6267395019531,297.0771789550781,1664400976.217516
