,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,3146.0,13120.0,64475.0,295.1732482910156,295.145263671875,1664399680.030849
1,2.0,3147.0,13544.0,64458.0,295.5627746582031,295.6028137207031,1664399680.030849
2,3.0,3149.0,12799.0,65161.0,295.34765625,297.2298583984375,1664399680.030849
3,4.0,3150.0,12852.0,65142.0,295.5337219238281,297.0386962890625,1664399680.030849
4,5.0,3151.0,13334.0,65112.0,294.9465026855469,296.7578125,1664399680.030849
5,1.0,4146.0,13119.0,64474.0,295.1674499511719,295.13690185546875,1664399681.038143
6,2.0,4147.0,13545.0,64460.0,295.568603515625,295.6139831542969,1664399681.038143
7,3.0,4149.0,12799.0,65173.0,295.34765625,297.261474609375,1664399681.038143
8,4.0,4150.0,12853.0,65159.0,295.5395202636719,297.092041015625,1664399681.038143
9,5.0,4151.0,13334.0,65132.0,294.9465026855469,296.8154602050781,1664399681.038143
10,1.0,5157.0,13121.0,64474.0,295.1790771484375,295.1485290527344,1664399682.04304
11,2.0,5159.0,13542.0,64454.0,295.5511474609375,295.58050537109375,1664399682.04304
12,3.0,5160.0,12799.0,65177.0,295.34765625,297.2720031738281,1664399682.04304
13,4.0,5162.0,12853.0,65158.0,295.5395202636719,297.0892639160156,1664399682.04304
14,5.0,5163.0,13334.0,65132.0,294.9465026855469,296.8154602050781,1664399682.04304
15,1.0,6146.0,13120.0,64472.0,295.1732482910156,295.1376037597656,1664399683.032531
16,2.0,6147.0,13543.0,64456.0,295.5569763183594,295.5916748046875,1664399683.032531
17,3.0,6149.0,12798.0,65177.0,295.34185791015625,297.26629638671875,1664399683.032531
18,4.0,6150.0,12851.0,65161.0,295.52789306640625,297.0862121582031,1664399683.032531
19,5.0,6151.0,13329.0,65134.0,294.9174499511719,296.79266357421875,1664399683.032531
20,1.0,7146.0,13119.0,64475.0,295.1674499511719,295.1394348144531,1664399684.037179
21,2.0,7147.0,13542.0,64457.0,295.5511474609375,295.5885314941406,1664399684.037179
22,3.0,7149.0,12799.0,65173.0,295.34765625,297.261474609375,1664399684.037179
23,4.0,7150.0,12851.0,65161.0,295.52789306640625,297.0862121582031,1664399684.037179
24,5.0,7152.0,13333.0,65135.0,294.9407043457031,296.8183898925781,1664399684.037179
25,1.0,8146.0,13121.0,64473.0,295.1790771484375,295.14599609375,1664399685.0434802
