,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,60545000000.0,50.0,1.0,1.0,0.0,1664576884.168836
1,60545000000.0,600.0,1.0,3.0,0.0,1664576884.168836
2,60545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576884.168836
3,60545000000.0,22.162364959716797,1.0,6.0,0.0,1664576884.168836
4,60545000000.0,102128.296875,1.0,7.0,0.0,1664576884.168836
5,60545000000.0,34.456298828125,1.0,8.0,0.0,1664576884.168836
6,60545000000.0,81710.8203125,1.0,9.0,0.0,1664576884.168836
7,60545000000.0,1.0,1.0,12.0,0.0,1664576884.168836
8,60545000000.0,0.0,1.0,13.0,0.0,1664576884.168836
9,63545000000.0,50.0,1.0,1.0,0.0,1664576884.168836
10,63545000000.0,600.0,1.0,3.0,0.0,1664576884.168836
11,63545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576884.168836
12,63545000000.0,22.164899826049805,1.0,6.0,0.0,1664576884.168836
13,63545000000.0,102127.3515625,1.0,7.0,0.0,1664576884.168836
14,63545000000.0,34.41697311401367,1.0,8.0,0.0,1664576884.168836
15,63545000000.0,81710.8203125,1.0,9.0,0.0,1664576884.168836
16,63545000000.0,1.0,1.0,12.0,0.0,1664576884.168836
17,63545000000.0,0.0,1.0,13.0,0.0,1664576884.168836
18,66545000000.0,50.0,1.0,1.0,0.0,1664576884.168836
19,66545000000.0,600.0,1.0,3.0,0.0,1664576884.168836
20,66545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576884.168836
21,66545000000.0,22.144611358642578,1.0,6.0,0.0,1664576884.168836
22,66545000000.0,102129.0546875,1.0,7.0,0.0,1664576884.168836
23,66545000000.0,34.41509246826172,1.0,8.0,0.0,1664576884.168836
24,66545000000.0,82341.5859375,1.0,9.0,0.0,1664576884.168836
25,66545000000.0,1.0,1.0,12.0,0.0,1664576884.168836
26,66545000000.0,0.0,1.0,13.0,0.0,1664576884.168836
27,69545000000.0,50.0,1.0,1.0,0.0,1664576893.168865
28,69545000000.0,600.0,1.0,3.0,0.0,1664576893.168865
29,69545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576893.168865
30,69545000000.0,22.15983009338379,1.0,6.0,0.0,1664576893.168865
31,69545000000.0,102129.9453125,1.0,7.0,0.0,1664576893.168865
32,69545000000.0,34.382606506347656,1.0,8.0,0.0,1664576893.168865
33,69545000000.0,82740.7890625,1.0,9.0,0.0,1664576893.168865
34,69545000000.0,1.0,1.0,12.0,0.0,1664576893.168865
35,69545000000.0,0.0,1.0,13.0,0.0,1664576893.168865
36,72545000000.0,50.0,1.0,1.0,0.0,1664576893.168865
37,72545000000.0,600.0,1.0,3.0,0.0,1664576893.168865
38,72545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576893.168865
39,72545000000.0,22.14714813232422,1.0,6.0,0.0,1664576893.168865
40,72545000000.0,102129.5,1.0,7.0,0.0,1664576893.168865
41,72545000000.0,34.38707733154297,1.0,8.0,0.0,1664576893.168865
42,72545000000.0,83797.0546875,1.0,9.0,0.0,1664576893.168865
43,72545000000.0,1.0,1.0,12.0,0.0,1664576893.168865
44,72545000000.0,0.0,1.0,13.0,0.0,1664576893.168865
45,75545000000.0,50.0,1.0,1.0,0.0,1664576893.168865
46,75545000000.0,600.0,1.0,3.0,0.0,1664576893.168865
47,75545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576893.168865
48,75545000000.0,22.157291412353516,1.0,6.0,0.0,1664576893.168865
49,75545000000.0,102128.65625,1.0,7.0,0.0,1664576893.168865
50,75545000000.0,34.38237380981445,1.0,8.0,0.0,1664576893.168865
51,75545000000.0,83306.21875,1.0,9.0,0.0,1664576893.168865
52,75545000000.0,1.0,1.0,12.0,0.0,1664576893.168865
53,75545000000.0,0.0,1.0,13.0,0.0,1664576893.168865
