,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,33693000000.0,50.0,1.0,1.0,0.0,1666387483.6613033
1,33693000000.0,600.0,1.0,3.0,0.0,1666387483.6613033
2,33693000000.0,0.49999991059303284,1.0,4.0,0.0,1666387483.6613033
3,33693000000.0,26.403213500976562,1.0,6.0,0.0,1666387483.6613033
4,33693000000.0,101670.9375,1.0,7.0,0.0,1666387483.6613033
5,33693000000.0,24.240158081054688,1.0,8.0,0.0,1666387483.6613033
6,33693000000.0,28438.125,1.0,9.0,0.0,1666387483.6613033
7,33693000000.0,1.0,1.0,12.0,0.0,1666387483.6613033
8,33693000000.0,0.0,1.0,13.0,0.0,1666387483.6613033
9,36693000000.0,50.0,1.0,1.0,0.0,1666387483.6613033
10,36693000000.0,600.0,1.0,3.0,0.0,1666387483.6613033
11,36693000000.0,0.49999991059303284,1.0,4.0,0.0,1666387483.6613033
12,36693000000.0,26.413360595703125,1.0,6.0,0.0,1666387483.6613033
13,36693000000.0,101667.953125,1.0,7.0,0.0,1666387483.6613033
14,36693000000.0,24.172090530395508,1.0,8.0,0.0,1666387483.6613033
15,36693000000.0,31022.783203125,1.0,9.0,0.0,1666387483.6613033
16,36693000000.0,1.0,1.0,12.0,0.0,1666387483.6613033
17,36693000000.0,0.0,1.0,13.0,0.0,1666387483.6613033
18,39693000000.0,50.0,1.0,1.0,0.0,1666387483.6613033
19,39693000000.0,600.0,1.0,3.0,0.0,1666387483.6613033
20,39693000000.0,0.49999991059303284,1.0,4.0,0.0,1666387483.6613033
21,39693000000.0,26.426044464111328,1.0,6.0,0.0,1666387483.6613033
22,39693000000.0,101669.7578125,1.0,7.0,0.0,1666387483.6613033
23,39693000000.0,24.109527587890625,1.0,8.0,0.0,1666387483.6613033
24,39693000000.0,33376.79296875,1.0,9.0,0.0,1666387483.6613033
25,39693000000.0,1.0,1.0,12.0,0.0,1666387483.6613033
26,39693000000.0,0.0,1.0,13.0,0.0,1666387483.6613033
27,42693000000.0,50.0,1.0,1.0,0.0,1666387493.2933512
28,42693000000.0,600.0,1.0,3.0,0.0,1666387493.2933512
29,42693000000.0,0.49999991059303284,1.0,4.0,0.0,1666387493.2933512
30,42693000000.0,26.4387264251709,1.0,6.0,0.0,1666387493.2933512
31,42693000000.0,101670.8828125,1.0,7.0,0.0,1666387493.2933512
32,42693000000.0,24.078704833984375,1.0,8.0,0.0,1666387493.2933512
33,42693000000.0,36086.83203125,1.0,9.0,0.0,1666387493.2933512
34,42693000000.0,1.0,1.0,12.0,0.0,1666387493.2933512
35,42693000000.0,0.0,1.0,13.0,0.0,1666387493.2933512
