,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,88902153.0,13402.0,64721.0,296.8127746582031,297.4007568359375,1666297985.7729132
1,2.0,88902155.0,13947.0,64518.0,297.90582275390625,298.1013488769531,1666297985.7729132
2,3.0,88902156.0,13112.0,64473.0,297.1674499511719,297.22021484375,1666297985.7729132
3,4.0,88902158.0,13144.0,64469.0,297.23138427734375,296.83892822265625,1666297985.7729132
4,5.0,88902160.0,13637.0,64479.0,296.7081298828125,296.6793212890625,1666297985.7729132
5,1.0,88903153.0,13400.0,64714.0,296.8011474609375,297.3717346191406,1666297986.9901462
6,2.0,88903155.0,13941.0,64517.0,297.87091064453125,298.06390380859375,1666297986.9901462
7,3.0,88903156.0,13113.0,64463.0,297.1732482910156,297.19964599609375,1666297986.9901462
8,4.0,88903158.0,13145.0,64444.0,297.2372131347656,296.7745361328125,1666297986.9901462
9,5.0,88903160.0,13637.0,64443.0,296.7081298828125,296.575439453125,1666297986.9901462
10,1.0,88904153.0,13402.0,64722.0,296.8127746582031,297.40325927734375,1666297987.7798996
11,2.0,88904154.0,13943.0,64518.0,297.8825378417969,298.078125,1666297987.7798996
12,3.0,88904156.0,13113.0,64474.0,297.1732482910156,297.2286376953125,1666297987.7798996
13,4.0,88904157.0,13141.0,64466.0,297.2139587402344,296.81298828125,1666297987.7798996
14,5.0,88904159.0,13635.0,64475.0,296.6965026855469,296.6561584472656,1666297987.7798996
15,1.0,88905164.0,13406.0,64718.0,296.8360290527344,297.4163818359375,1666297988.8320384
16,2.0,88905165.0,13945.0,64516.0,297.8941650390625,298.0845031738281,1666297988.8320384
17,3.0,88905167.0,13114.0,64477.0,297.1790771484375,297.24237060546875,1666297988.8320384
18,4.0,88905169.0,13140.0,64471.0,297.2081298828125,296.8211975097656,1666297988.8320384
19,5.0,88905171.0,13634.0,64484.0,296.6907043457031,296.67633056640625,1666297988.8320384
20,1.0,88906153.0,13402.0,64718.0,296.8127746582031,297.3932800292969,1666297989.7932136
21,2.0,88906154.0,13945.0,64519.0,297.8941650390625,298.0923156738281,1666297989.7932136
22,3.0,88906156.0,13111.0,64478.0,297.16162109375,297.2275695800781,1666297989.7932136
23,4.0,88906157.0,13142.0,64470.0,297.2197570800781,296.8300476074219,1666297989.7932136
24,5.0,88906159.0,13634.0,64477.0,296.6907043457031,296.6561279296875,1666297989.7932136
25,1.0,88907153.0,13401.0,64710.0,296.8069763183594,297.3675537109375,1666297990.7818723
26,2.0,88907155.0,13949.0,64515.0,297.9174499511719,298.10516357421875,1666297990.7818723
27,3.0,88907156.0,13110.0,64478.0,297.15582275390625,297.2217712402344,1666297990.7818723
28,4.0,88907158.0,13146.0,64468.0,297.2430114746094,296.8477783203125,1666297990.7818723
29,5.0,88907160.0,13636.0,64474.0,296.70233154296875,296.65911865234375,1666297990.7818723
30,1.0,88908153.0,13404.0,64710.0,296.82440185546875,297.3848876953125,1666297991.7888203
31,2.0,88908155.0,13946.0,64500.0,297.8999938964844,298.04864501953125,1666297991.7888203
32,3.0,88908156.0,13111.0,64479.0,297.16162109375,297.2301940917969,1666297991.7888203
33,4.0,88908158.0,13144.0,64471.0,297.23138427734375,296.8445129394531,1666297991.7888203
34,5.0,88908160.0,13637.0,64477.0,296.7081298828125,296.6735534667969,1666297991.7888203
35,1.0,88909153.0,13401.0,64714.0,296.8069763183594,297.3775329589844,1666297992.7771661
36,2.0,88909154.0,13948.0,64510.0,297.91162109375,298.0863037109375,1666297992.7771661
