,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,31432.0,14458.0,277.0,1.0,10099402.0,1666219152.1142254
1,31421.0,14463.0,276.0,1.0,10099457.0,1666219152.1742253
2,31469.0,14451.0,275.0,1.0,10101402.0,1666219154.124858
3,31473.0,14454.0,273.0,1.0,10101457.0,1666219154.1690109
4,31397.0,14458.0,273.0,1.0,10103402.0,1666219156.1195405
5,31449.0,14459.0,272.0,1.0,10103457.0,1666219156.179539
6,31431.0,14460.0,272.0,1.0,10105402.0,1666219158.1135051
7,31438.0,14457.0,271.0,1.0,10105457.0,1666219158.174503
8,31452.0,14455.0,270.0,1.0,10107402.0,1666219160.1239417
9,31440.0,14452.0,269.0,1.0,10107457.0,1666219160.1689413
10,31438.0,14457.0,268.0,1.0,10109402.0,1666219162.120943
11,31418.0,14461.0,268.0,1.0,10109457.0,1666219162.1789312
12,31439.0,14454.0,268.0,1.0,10111402.0,1666219164.130047
13,31412.0,14457.0,267.0,1.0,10111457.0,1666219164.1740437
14,31430.0,14453.0,267.0,1.0,10113402.0,1666219166.1248074
15,31408.0,14456.0,267.0,1.0,10113457.0,1666219166.1894581
16,31413.0,14461.0,267.0,1.0,10115402.0,1666219168.1197767
17,31413.0,14465.0,267.0,1.0,10115457.0,1666219168.1790266
18,31416.0,14465.0,267.0,1.0,10117402.0,1666219170.1304517
19,31410.0,14468.0,267.0,1.0,10117457.0,1666219170.175306
20,31419.0,14459.0,266.0,1.0,10119402.0,1666219172.1255317
21,31423.0,14463.0,266.0,1.0,10119457.0,1666219172.1845903
22,31447.0,14450.0,265.0,1.0,10121402.0,1666219174.1202583
23,31453.0,14452.0,264.0,1.0,10121457.0,1666219174.1802566
24,31410.0,14453.0,264.0,1.0,10123402.0,1666219176.1302578
25,31489.0,14455.0,263.0,1.0,10123457.0,1666219176.1752567
26,31438.0,14455.0,262.0,1.0,10125402.0,1666219178.1260498
27,31410.0,14452.0,262.0,1.0,10125457.0,1666219178.1856844
28,31413.0,14453.0,262.0,1.0,10127402.0,1666219180.135871
29,31422.0,14460.0,262.0,1.0,10127457.0,1666219180.1798716
30,31461.0,14452.0,261.0,1.0,10129402.0,1666219182.1307511
31,31464.0,14463.0,260.0,1.0,10129457.0,1666219182.190192
32,31463.0,14461.0,259.0,1.0,10131402.0,1666219184.1253717
33,31444.0,14460.0,259.0,1.0,10131457.0,1666219184.184383
34,31384.0,14461.0,259.0,1.0,10133402.0,1666219186.1347558
35,31342.0,14465.0,261.0,1.0,10133457.0,1666219186.1795883
36,31369.0,14501.0,262.0,1.0,10135402.0,1666219188.6518755
37,31360.0,14508.0,263.0,1.0,10135457.0,1666219188.7368758
38,31392.0,14506.0,263.0,1.0,10137402.0,1666219190.231423
39,31473.0,14501.0,262.0,1.0,10137457.0,1666219190.3154235
40,31441.0,14505.0,262.0,1.0,10139402.0,1666219192.2408438
41,31377.0,14499.0,262.0,1.0,10139457.0,1666219192.325835
42,31464.0,14465.0,262.0,1.0,10141402.0,1666219194.2375462
43,31439.0,14467.0,261.0,1.0,10141457.0,1666219194.3225427
44,31425.0,14471.0,261.0,1.0,10143402.0,1666219196.141542
45,31434.0,14466.0,261.0,1.0,10143457.0,1666219196.1855416
46,31557.0,14467.0,258.0,1.0,10145402.0,1666219198.1517773
47,31447.0,14470.0,257.0,1.0,10145457.0,1666219198.195777
48,31437.0,14464.0,257.0,1.0,10147402.0,1666219200.132777
49,31446.0,14466.0,256.0,1.0,10147457.0,1666219200.19078
50,31409.0,14469.0,257.0,1.0,10149402.0,1666219202.1414595
51,31493.0,14472.0,255.0,1.0,10149457.0,1666219202.1858678
52,31577.0,14458.0,251.0,1.0,10151402.0,1666219204.136797
53,31477.0,14452.0,250.0,1.0,10151457.0,1666219204.2112756
54,31471.0,14452.0,249.0,1.0,10153402.0,1666219206.1322522
55,31436.0,14457.0,249.0,1.0,10153457.0,1666219206.1912522
56,31430.0,14464.0,249.0,1.0,10155402.0,1666219208.1417294
57,31458.0,14466.0,249.0,1.0,10155457.0,1666219208.186167
58,31463.0,14457.0,248.0,1.0,10157402.0,1666219210.1380827
59,31477.0,14466.0,247.0,1.0,10157457.0,1666219210.200087
60,31433.0,14463.0,247.0,1.0,10159402.0,1666219212.1469183
61,31438.0,14463.0,247.0,1.0,10159457.0,1666219212.1920273
62,31425.0,14467.0,248.0,1.0,10161402.0,1666219214.1423447
63,31434.0,14461.0,248.0,1.0,10161457.0,1666219214.202187
64,31413.0,14467.0,249.0,1.0,10163402.0,1666219216.1376529
65,31404.0,14465.0,249.0,1.0,10163457.0,1666219216.1956854
66,31441.0,14474.0,249.0,1.0,10165402.0,1666219218.1470628
67,31414.0,14474.0,250.0,1.0,10165457.0,1666219218.190788
68,31393.0,14473.0,251.0,1.0,10167402.0,1666219220.1425452
69,31443.0,14477.0,251.0,1.0,10167457.0,1666219220.2019935
70,31552.0,14477.0,248.0,1.0,10169402.0,1666219222.1370125
71,31430.0,14481.0,248.0,1.0,10169457.0,1666219222.1960118
72,31374.0,14478.0,250.0,1.0,10171402.0,1666219224.1471086
73,31414.0,14475.0,250.0,1.0,10171457.0,1666219224.1927402
74,31446.0,14481.0,250.0,1.0,10173402.0,1666219226.142073
75,31376.0,14478.0,251.0,1.0,10173457.0,1666219226.2015674
76,31381.0,14473.0,253.0,1.0,10175402.0,1666219228.1523156
77,31404.0,14472.0,253.0,1.0,10175457.0,1666219228.1973171
78,31391.0,14469.0,254.0,1.0,10177402.0,1666219230.147881
79,31387.0,14473.0,255.0,1.0,10177457.0,1666219230.207285
80,31395.0,14475.0,256.0,1.0,10179402.0,1666219232.1426227
81,31427.0,14470.0,256.0,1.0,10179457.0,1666219232.2019486
82,31436.0,14477.0,255.0,1.0,10181402.0,1666219234.152578
83,31410.0,14473.0,256.0,1.0,10181457.0,1666219234.1978555
84,31390.0,14472.0,256.0,1.0,10183402.0,1666219236.1477408
85,31356.0,14472.0,257.0,1.0,10183457.0,1666219236.20724
86,31408.0,14472.0,258.0,1.0,10185402.0,1666219238.1427636
87,31407.0,14462.0,258.0,1.0,10185457.0,1666219238.2017708
88,31374.0,14471.0,258.0,1.0,10187402.0,1666219240.1537662
89,31391.0,14464.0,259.0,1.0,10187457.0,1666219240.1978004
90,31413.0,14469.0,259.0,1.0,10189402.0,1666219242.1473286
91,31389.0,14466.0,259.0,1.0,10189457.0,1666219242.2076871
