,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,5482.0,13202.0,64309.0,295.6499938964844,295.2001037597656,1664401113.462311
1,2.0,5484.0,13736.0,63924.0,296.6790771484375,295.3004150390625,1664401113.462311
2,3.0,5485.0,12838.0,65216.0,295.57440185546875,297.5971374511719,1664401113.462311
3,4.0,5487.0,12894.0,65182.0,295.77789306640625,297.3912658691406,1664401113.462311
4,5.0,5488.0,13375.0,65150.0,295.18487548828125,297.10137939453125,1664401113.462311
5,1.0,6471.0,13201.0,64307.0,295.6441650390625,295.18914794921875,1664401114.452259
6,2.0,6473.0,13738.0,63928.0,296.6907043457031,295.3228759765625,1664401114.452259
7,3.0,6474.0,12837.0,65128.0,295.568603515625,297.360107421875,1664401114.452259
8,4.0,6476.0,12896.0,65109.0,295.7895202636719,297.19854736328125,1664401114.452259
9,5.0,6477.0,13376.0,65086.0,295.1907043457031,296.9230651855469,1664401114.452259
10,1.0,7471.0,13203.0,64306.0,295.65582275390625,295.19830322265625,1664401115.4424121
11,2.0,7473.0,13739.0,63928.0,296.6965026855469,295.3287658691406,1664401115.4424121
12,3.0,7474.0,12837.0,65129.0,295.568603515625,297.36273193359375,1664401115.4424121
13,4.0,7475.0,12897.0,65114.0,295.79534912109375,297.2182922363281,1664401115.4424121
14,5.0,7477.0,13378.0,65087.0,295.20233154296875,296.9373779296875,1664401115.4424121
15,1.0,8471.0,13203.0,64301.0,295.65582275390625,295.1855773925781,1664401116.447602
16,2.0,8473.0,13743.0,63929.0,296.7197570800781,295.35498046875,1664401116.447602
17,3.0,8474.0,12840.0,65131.0,295.5860290527344,297.3851318359375,1664401116.447602
18,4.0,8476.0,12894.0,65112.0,295.77789306640625,297.1954650878906,1664401116.447602
19,5.0,8477.0,13377.0,65086.0,295.1965026855469,296.92877197265625,1664401116.447602
20,1.0,9471.0,13204.0,64302.0,295.66162109375,295.1939392089844,1664401117.4532402
21,2.0,9473.0,13745.0,63924.0,296.73138427734375,295.3533935546875,1664401117.4532402
22,3.0,9474.0,12841.0,65106.0,295.59185791015625,297.3250732421875,1664401117.4532402
23,4.0,9475.0,12895.0,65092.0,295.7837219238281,297.1452331542969,1664401117.4532402
24,5.0,9477.0,13375.0,65061.0,295.18487548828125,296.8453369140625,1664401117.4532402
25,1.0,10471.0,13204.0,64299.0,295.66162109375,295.1863098144531,1664401118.443074
26,2.0,10473.0,13744.0,63924.0,296.7255859375,295.3475341796875,1664401118.443074
27,3.0,10474.0,12839.0,65089.0,295.5802307128906,297.26885986328125,1664401118.443074
28,4.0,10476.0,12895.0,65071.0,295.7837219238281,297.0863952636719,1664401118.443074
29,5.0,10477.0,13381.0,65047.0,295.2197570800781,296.83935546875,1664401118.443074
30,1.0,11471.0,13203.0,64300.0,295.65582275390625,295.1830139160156,1664401119.452577
31,2.0,11473.0,13745.0,63919.0,296.73138427734375,295.34002685546875,1664401119.452577
32,3.0,11474.0,12838.0,65064.0,295.57440185546875,297.197265625,1664401119.452577
33,4.0,11475.0,12895.0,65052.0,295.7837219238281,297.03314208984375,1664401119.452577
34,5.0,11477.0,13375.0,65033.0,295.18487548828125,296.7646789550781,1664401119.452577
35,1.0,12471.0,13206.0,64297.0,295.6732482910156,295.19287109375,1664401120.45332
36,2.0,12473.0,13745.0,63924.0,296.73138427734375,295.3533935546875,1664401120.45332
37,3.0,12474.0,12838.0,65064.0,295.57440185546875,297.197265625,1664401120.45332
38,4.0,12476.0,12900.0,65044.0,295.8127746582031,297.0394287109375,1664401120.45332
39,5.0,12477.0,13378.0,65012.0,295.20233154296875,296.7213134765625,1664401120.45332
40,1.0,13471.0,13206.0,64296.0,295.6732482910156,295.1903381347656,1664401121.458653
41,2.0,13473.0,13746.0,63928.0,296.7372131347656,295.3699951171875,1664401121.458653
42,3.0,13474.0,12840.0,65046.0,295.5860290527344,297.1612548828125,1664401121.458653
43,4.0,13475.0,12897.0,65023.0,295.79534912109375,296.9632873535156,1664401121.458653
44,5.0,13477.0,13377.0,64991.0,295.1965026855469,296.6549987792969,1664401121.458653
45,1.0,14471.0,13207.0,64294.0,295.6790771484375,295.19110107421875,1664401122.4485781
46,2.0,14473.0,13751.0,63934.0,296.7662658691406,295.41546630859375,1664401122.4485781
47,3.0,14474.0,12843.0,65056.0,295.6034851074219,297.2048034667969,1664401122.4485781
48,4.0,14476.0,12898.0,65029.0,295.8011474609375,296.9858703613281,1664401122.4485781
49,5.0,14477.0,13380.0,64983.0,295.2139587402344,296.6491394042969,1664401122.4485781
50,1.0,15483.0,13208.0,64295.0,295.68487548828125,295.199462890625,1664401123.46877
51,2.0,15485.0,13750.0,63944.0,296.7604675292969,295.436279296875,1664401123.46877
52,3.0,15486.0,12843.0,65045.0,295.6034851074219,297.1758117675781,1664401123.46877
53,4.0,15488.0,12899.0,65020.0,295.8069763183594,296.96636962890625,1664401123.46877
54,5.0,15489.0,13378.0,64987.0,295.20233154296875,296.64923095703125,1664401123.46877
55,1.0,16471.0,13209.0,64293.0,295.6907043457031,295.2002258300781,1664401124.458834
56,2.0,16473.0,13750.0,63946.0,296.7604675292969,295.441650390625,1664401124.458834
57,3.0,16474.0,12841.0,65044.0,295.59185791015625,297.1617126464844,1664401124.458834
58,4.0,16475.0,12900.0,65018.0,295.8127746582031,296.9665222167969,1664401124.458834
59,5.0,16477.0,13383.0,64983.0,295.23138427734375,296.66632080078125,1664401124.458834
60,1.0,17471.0,13207.0,64295.0,295.6790771484375,295.1936340332031,1664401125.4488661
61,2.0,17473.0,13747.0,63952.0,296.7430114746094,295.4399719238281,1664401125.4488661
62,3.0,17474.0,12844.0,65045.0,295.6092834472656,297.1815185546875,1664401125.4488661
63,4.0,17475.0,12899.0,65025.0,295.8069763183594,296.98040771484375,1664401125.4488661
64,5.0,17477.0,13382.0,64991.0,295.2255859375,296.6836853027344,1664401125.4488661
65,1.0,18471.0,13209.0,64292.0,295.6907043457031,295.19769287109375,1664401126.453871
66,2.0,18473.0,13749.0,63959.0,296.754638671875,295.4704284667969,1664401126.453871
67,3.0,18474.0,12842.0,65054.0,295.59765625,297.19378662109375,1664401126.453871
68,4.0,18475.0,12901.0,65036.0,295.818603515625,297.02276611328125,1664401126.453871
69,5.0,18477.0,13382.0,65003.0,295.2255859375,296.7182922363281,1664401126.453871
70,1.0,19471.0,13212.0,64290.0,295.7081298828125,295.2101135253906,1664401127.4591548
71,2.0,19473.0,13748.0,63963.0,296.74884033203125,295.4752502441406,1664401127.4591548
72,3.0,19474.0,12843.0,65041.0,295.6034851074219,297.165283203125,1664401127.4591548
73,4.0,19475.0,12900.0,65021.0,295.8127746582031,296.97491455078125,1664401127.4591548
74,5.0,19477.0,13385.0,64987.0,295.2430114746094,296.6893310546875,1664401127.4591548
75,1.0,20471.0,13210.0,64289.0,295.6965026855469,295.19586181640625,1664401128.4491332
76,2.0,20473.0,13745.0,63968.0,296.73138427734375,295.4709167480469,1664401128.4491332
77,3.0,20474.0,12843.0,65050.0,295.6034851074219,297.1889953613281,1664401128.4491332
78,4.0,20476.0,12899.0,65029.0,295.8069763183594,296.99163818359375,1664401128.4491332
79,5.0,20477.0,13385.0,64994.0,295.2430114746094,296.70953369140625,1664401128.4491332
80,1.0,21471.0,13211.0,64291.0,295.70233154296875,295.2068176269531,1664401129.453465
81,2.0,21473.0,13744.0,63973.0,296.7255859375,295.4784240722656,1664401129.453465
82,3.0,21474.0,12845.0,65047.0,295.6151123046875,297.1925354003906,1664401129.453465
83,4.0,21476.0,12902.0,65029.0,295.82440185546875,297.0088806152344,1664401129.453465
84,5.0,21477.0,13386.0,65000.0,295.24884033203125,296.7325744628906,1664401129.453465
85,1.0,22471.0,13211.0,64290.0,295.70233154296875,295.20428466796875,1664401130.4591749
86,2.0,22473.0,13746.0,63977.0,296.7372131347656,295.5008544921875,1664401130.4591749
87,3.0,22474.0,12843.0,65053.0,295.6034851074219,297.1968994140625,1664401130.4591749
88,4.0,22476.0,12904.0,65037.0,295.8360290527344,297.04278564453125,1664401130.4591749
89,5.0,22477.0,13385.0,65010.0,295.2430114746094,296.75567626953125,1664401130.4591749
90,1.0,23471.0,13213.0,64291.0,295.7139587402344,295.218505859375,1664401131.449368
91,2.0,23473.0,13744.0,63979.0,296.7255859375,295.49444580078125,1664401131.449368
92,3.0,23474.0,12848.0,65049.0,295.6325378417969,297.2149658203125,1664401131.449368
93,4.0,23476.0,12902.0,65034.0,295.82440185546875,297.02288818359375,1664401131.449368
94,5.0,23477.0,13387.0,65008.0,295.254638671875,296.7613525390625,1664401131.449368
95,1.0,24471.0,13212.0,64291.0,295.7081298828125,295.212646484375,1664401132.4546309
96,2.0,24473.0,13745.0,63982.0,296.73138427734375,295.50830078125,1664401132.4546309
97,3.0,24474.0,12846.0,65012.0,295.62091064453125,297.10595703125,1664401132.4546309
98,4.0,24475.0,12904.0,64988.0,295.8360290527344,296.90533447265625,1664401132.4546309
99,5.0,24477.0,13386.0,64951.0,295.24884033203125,296.5912170410156,1664401132.4546309
100,1.0,25471.0,13211.0,64292.0,295.70233154296875,295.2093811035156,1664401133.4593852
101,2.0,25473.0,13741.0,63985.0,296.7081298828125,295.4927978515625,1664401133.4593852
102,3.0,25474.0,12848.0,65058.0,295.6325378417969,297.23870849609375,1664401133.4593852
103,4.0,25476.0,12904.0,65033.0,295.8360290527344,297.0315856933594,1664401133.4593852
104,5.0,25477.0,13384.0,65005.0,295.2372131347656,296.73553466796875,1664401133.4593852
105,1.0,26471.0,13210.0,64294.0,295.6965026855469,295.2086181640625,1664401134.449621
106,2.0,26473.0,13741.0,63988.0,296.7081298828125,295.50079345703125,1664401134.449621
107,3.0,26474.0,12847.0,65057.0,295.6267395019531,297.2303466796875,1664401134.449621
108,4.0,26476.0,12907.0,65032.0,295.8534851074219,297.0460205078125,1664401134.449621
109,5.0,26477.0,13389.0,64995.0,295.2662658691406,296.7353515625,1664401134.449621
110,1.0,27471.0,13212.0,64292.0,295.7081298828125,295.2152099609375,1664401135.4542952
111,2.0,27473.0,13744.0,63990.0,296.7255859375,295.5237731933594,1664401135.4542952
112,3.0,27474.0,12847.0,65037.0,295.6267395019531,297.1776428222656,1664401135.4542952
113,4.0,27476.0,12905.0,65017.0,295.84185791015625,296.9924621582031,1664401135.4542952
114,5.0,27477.0,13391.0,64985.0,295.27789306640625,296.7179870605469,1664401135.4542952
115,1.0,28471.0,13212.0,64292.0,295.7081298828125,295.2152099609375,1664401136.459624
116,2.0,28473.0,13739.0,63992.0,296.6965026855469,295.49969482421875,1664401136.459624
117,3.0,28474.0,12851.0,65050.0,295.6499938964844,297.23480224609375,1664401136.459624
118,4.0,28476.0,12903.0,65035.0,295.8302307128906,297.03143310546875,1664401136.459624
119,5.0,28477.0,13388.0,65013.0,295.2604675292969,296.7815246582031,1664401136.459624
120,1.0,29471.0,13214.0,64293.0,295.7197570800781,295.22943115234375,1664401137.464821
121,2.0,29473.0,13739.0,63995.0,296.6965026855469,295.5077209472656,1664401137.464821
122,3.0,29474.0,12850.0,65054.0,295.6441650390625,297.2395935058594,1664401137.464821
123,4.0,29475.0,12909.0,65045.0,295.8651123046875,297.0939636230469,1664401137.464821
124,5.0,29477.0,13389.0,65024.0,295.2662658691406,296.8189392089844,1664401137.464821
125,1.0,30471.0,13215.0,64296.0,295.7255859375,295.242919921875,1664401138.455196
126,2.0,30473.0,13739.0,63995.0,296.6965026855469,295.5077209472656,1664401138.455196
127,3.0,30474.0,12854.0,65050.0,295.6674499511719,297.25201416015625,1664401138.455196
128,4.0,30476.0,12905.0,65036.0,295.84185791015625,297.0457458496094,1664401138.455196
129,5.0,30477.0,13392.0,65012.0,295.2837219238281,296.8015441894531,1664401138.455196
130,1.0,31471.0,13215.0,64297.0,295.7255859375,295.2454528808594,1664401139.459769
131,2.0,31473.0,13740.0,64000.0,296.70233154296875,295.5269470214844,1664401139.459769
132,3.0,31474.0,12851.0,65041.0,295.6499938964844,297.2110900878906,1664401139.459769
133,4.0,31476.0,12904.0,65026.0,295.8360290527344,297.011962890625,1664401139.459769
134,5.0,31477.0,13389.0,64994.0,295.2662658691406,296.73248291015625,1664401139.459769
135,1.0,32471.0,13214.0,64297.0,295.7197570800781,295.2396240234375,1664401140.464996
136,2.0,32473.0,13739.0,63999.0,296.6965026855469,295.51837158203125,1664401140.464996
137,3.0,32474.0,12854.0,65040.0,295.6674499511719,297.22564697265625,1664401140.464996
138,4.0,32475.0,12908.0,65023.0,295.8592834472656,297.02655029296875,1664401140.464996
139,5.0,32477.0,13395.0,64996.0,295.3011474609375,296.77264404296875,1664401140.464996
140,1.0,33471.0,13213.0,64294.0,295.7139587402344,295.22613525390625,1664401141.455073
141,2.0,33473.0,13740.0,64004.0,296.70233154296875,295.5376281738281,1664401141.455073
142,3.0,33474.0,12853.0,65039.0,295.66162109375,297.21728515625,1664401141.455073
143,4.0,33475.0,12907.0,65018.0,295.8534851074219,297.00677490234375,1664401141.455073
144,5.0,33477.0,13392.0,64987.0,295.2837219238281,296.7294921875,1664401141.455073
145,1.0,34471.0,13214.0,64299.0,295.7197570800781,295.24468994140625,1664401142.460087
146,2.0,34473.0,13739.0,64004.0,296.6965026855469,295.53173828125,1664401142.460087
147,3.0,34474.0,12852.0,65030.0,295.65582275390625,297.1878356933594,1664401142.460087
148,4.0,34476.0,12907.0,65002.0,295.8534851074219,296.9619140625,1664401142.460087
149,5.0,34477.0,13393.0,64971.0,295.2895202636719,296.6890869140625,1664401142.460087
150,1.0,35471.0,13213.0,64297.0,295.7139587402344,295.2337646484375,1664401143.4686332
151,2.0,35473.0,13741.0,64004.0,296.7081298828125,295.5434875488281,1664401143.4686332
152,3.0,35474.0,12851.0,65014.0,295.6499938964844,297.1399230957031,1664401143.4686332
153,4.0,35476.0,12908.0,64983.0,295.8592834472656,296.914306640625,1664401143.4686332
154,5.0,35477.0,13392.0,64942.0,295.2837219238281,296.59967041015625,1664401143.4686332
155,1.0,36471.0,13212.0,64300.0,295.7081298828125,295.2355651855469,1664401144.454724
156,2.0,36473.0,13738.0,64006.0,296.6907043457031,295.53118896484375,1664401144.454724
