,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,31395.0,14468.0,264.0,1.0,10299402.0,1666219352.287606
1,31341.0,14464.0,264.0,1.0,10299457.0,1666219352.3722184
2,31359.0,14457.0,264.0,1.0,10301402.0,1666219354.290496
3,31427.0,14457.0,264.0,1.0,10301457.0,1666219354.3768153
4,31364.0,14453.0,264.0,1.0,10303402.0,1666219356.2942204
5,31361.0,14456.0,264.0,1.0,10303457.0,1666219356.3769052
6,31350.0,14458.0,264.0,1.0,10305402.0,1666219358.3348992
7,31350.0,14463.0,265.0,1.0,10305457.0,1666219358.4197853
8,31359.0,14458.0,265.0,1.0,10307402.0,1666219360.1871812
9,31362.0,14462.0,265.0,1.0,10307457.0,1666219360.2469492
10,31337.0,14460.0,265.0,1.0,10309402.0,1666219362.1976323
11,31342.0,14454.0,265.0,1.0,10309457.0,1666219362.2427304
12,31345.0,14458.0,266.0,1.0,10311402.0,1666219364.19262
13,31341.0,14467.0,266.0,1.0,10311457.0,1666219364.2526174
14,31429.0,14470.0,266.0,1.0,10313402.0,1666219366.1878002
15,31343.0,14469.0,266.0,1.0,10313457.0,1666219366.2477996
16,31303.0,14474.0,267.0,1.0,10315402.0,1666219368.19828
17,31368.0,14474.0,267.0,1.0,10315457.0,1666219368.2580128
18,31359.0,14471.0,268.0,1.0,10317402.0,1666219370.1925688
19,31357.0,14464.0,268.0,1.0,10317457.0,1666219370.2525811
20,31363.0,14476.0,268.0,1.0,10319402.0,1666219372.20318
21,31345.0,14466.0,269.0,1.0,10319457.0,1666219372.2483692
22,31354.0,14467.0,269.0,1.0,10321402.0,1666219374.19784
23,31322.0,14457.0,270.0,1.0,10321457.0,1666219374.2568183
24,31364.0,14458.0,271.0,1.0,10323402.0,1666219376.1923053
25,31406.0,14463.0,271.0,1.0,10323457.0,1666219376.2533038
26,31330.0,14467.0,271.0,1.0,10325402.0,1666219378.2029417
27,31295.0,14474.0,273.0,1.0,10325457.0,1666219378.2479424
28,31323.0,14474.0,274.0,1.0,10327402.0,1666219380.1986299
29,31271.0,14471.0,276.0,1.0,10327457.0,1666219380.257635
30,31296.0,14475.0,277.0,1.0,10329402.0,1666219382.1933048
31,31317.0,14471.0,279.0,1.0,10329457.0,1666219382.2533057
32,31319.0,14474.0,280.0,1.0,10331402.0,1666219384.2028086
33,31290.0,14465.0,282.0,1.0,10331457.0,1666219384.262941
34,31324.0,14470.0,283.0,1.0,10333402.0,1666219386.1979177
35,31286.0,14469.0,286.0,1.0,10333457.0,1666219386.2579834
36,31279.0,14470.0,288.0,1.0,10335402.0,1666219388.2085364
37,31267.0,14465.0,290.0,1.0,10335457.0,1666219388.2535465
38,31277.0,14468.0,292.0,1.0,10337402.0,1666219390.2042782
39,31266.0,14461.0,295.0,1.0,10337457.0,1666219390.263279
40,31307.0,14469.0,296.0,1.0,10339402.0,1666219392.1992285
41,31312.0,14470.0,297.0,1.0,10339457.0,1666219392.258154
42,31293.0,14463.0,299.0,1.0,10341402.0,1666219394.2102046
43,31288.0,14474.0,300.0,1.0,10341457.0,1666219394.2541137
44,31346.0,14465.0,300.0,1.0,10343402.0,1666219396.2040186
45,31305.0,14464.0,301.0,1.0,10343457.0,1666219396.2633407
46,31323.0,14456.0,302.0,1.0,10345402.0,1666219398.198536
47,31353.0,14461.0,302.0,1.0,10345457.0,1666219398.2615273
48,31322.0,14454.0,302.0,1.0,10347402.0,1666219400.2083952
49,31315.0,14464.0,303.0,1.0,10347457.0,1666219400.2688248
50,31317.0,14461.0,304.0,1.0,10349402.0,1666219402.2067294
51,31346.0,14457.0,303.0,1.0,10349457.0,1666219402.263732
52,31388.0,14459.0,302.0,1.0,10351402.0,1666219404.214965
53,31362.0,14467.0,302.0,1.0,10351457.0,1666219404.2589645
54,31378.0,14462.0,301.0,1.0,10353402.0,1666219406.208987
55,31450.0,14464.0,298.0,1.0,10353457.0,1666219406.2699926
56,31315.0,14463.0,299.0,1.0,10355402.0,1666219408.204681
57,31465.0,14465.0,296.0,1.0,10355457.0,1666219408.2645924
58,31367.0,14461.0,296.0,1.0,10357402.0,1666219410.2148044
59,31377.0,14459.0,295.0,1.0,10357457.0,1666219410.2585974
60,31358.0,14462.0,295.0,1.0,10359402.0,1666219412.2088678
61,31348.0,14460.0,296.0,1.0,10359457.0,1666219412.2698739
62,31360.0,14450.0,295.0,1.0,10361402.0,1666219414.204687
63,31370.0,14456.0,295.0,1.0,10361457.0,1666219414.263694
64,31337.0,14446.0,295.0,1.0,10363402.0,1666219416.2159293
65,31337.0,14454.0,296.0,1.0,10363457.0,1666219416.2739284
66,31413.0,14460.0,295.0,1.0,10365402.0,1666219418.3829727
67,31367.0,14466.0,295.0,1.0,10365457.0,1666219418.4684854
68,31360.0,14463.0,294.0,1.0,10367402.0,1666219420.3335862
69,31385.0,14460.0,294.0,1.0,10367457.0,1666219420.4200366
70,31367.0,14471.0,294.0,1.0,10369402.0,1666219422.5740333
71,31382.0,14458.0,293.0,1.0,10369457.0,1666219422.658031
72,31400.0,14468.0,293.0,1.0,10371402.0,1666219424.3250246
73,31410.0,14473.0,292.0,1.0,10371457.0,1666219424.4101434
74,31390.0,14471.0,292.0,1.0,10373402.0,1666219426.226847
75,31392.0,14480.0,292.0,1.0,10373457.0,1666219426.2688954
76,31399.0,14460.0,291.0,1.0,10375402.0,1666219428.2151704
77,31410.0,14455.0,291.0,1.0,10375457.0,1666219428.274779
78,31398.0,14454.0,291.0,1.0,10377402.0,1666219430.21066
79,31421.0,14455.0,291.0,1.0,10377457.0,1666219430.2686615
80,31424.0,14464.0,290.0,1.0,10379402.0,1666219432.2202291
81,31452.0,14454.0,290.0,1.0,10379457.0,1666219432.27931
82,31380.0,14459.0,290.0,1.0,10381402.0,1666219434.215713
83,31376.0,14457.0,290.0,1.0,10381457.0,1666219434.274727
84,31400.0,14455.0,290.0,1.0,10383402.0,1666219436.2253253
85,31394.0,14452.0,290.0,1.0,10383457.0,1666219436.2707067
86,31429.0,14463.0,290.0,1.0,10385402.0,1666219438.2211776
87,31413.0,14460.0,290.0,1.0,10385457.0,1666219438.280355
88,31438.0,14458.0,290.0,1.0,10387402.0,1666219440.2161434
89,31432.0,14462.0,290.0,1.0,10387457.0,1666219440.2751544
90,31455.0,14460.0,289.0,1.0,10389402.0,1666219442.2254953
91,31405.0,14455.0,289.0,1.0,10389457.0,1666219442.270123
92,31390.0,14455.0,289.0,1.0,10391402.0,1666219444.220122
93,31412.0,14463.0,289.0,1.0,10391457.0,1666219444.280981
94,31413.0,14463.0,289.0,1.0,10393402.0,1666219446.2156463
95,31394.0,14458.0,289.0,1.0,10393457.0,1666219446.276648
96,31435.0,14470.0,289.0,1.0,10395402.0,1666219448.2256453
97,31469.0,14470.0,288.0,1.0,10395457.0,1666219448.2856574
98,31438.0,14470.0,288.0,1.0,10397402.0,1666219450.2206178
99,31427.0,14471.0,287.0,1.0,10397457.0,1666219450.2808604
100,31384.0,14477.0,287.0,1.0,10399402.0,1666219452.231273
101,31359.0,14472.0,287.0,1.0,10399457.0,1666219452.2752702
102,31385.0,14463.0,287.0,1.0,10401402.0,1666219454.2260318
103,31408.0,14479.0,287.0,1.0,10401457.0,1666219454.2859485
104,31397.0,14473.0,287.0,1.0,10403402.0,1666219456.2210512
105,31446.0,14475.0,286.0,1.0,10403457.0,1666219456.2809486
106,31466.0,14464.0,285.0,1.0,10405402.0,1666219458.2319417
107,31434.0,14468.0,285.0,1.0,10405457.0,1666219458.2766285
108,31416.0,14466.0,284.0,1.0,10407402.0,1666219460.2262216
109,31376.0,14459.0,284.0,1.0,10407457.0,1666219460.286713
110,31394.0,14467.0,284.0,1.0,10409402.0,1666219462.2359407
111,31424.0,14464.0,284.0,1.0,10409457.0,1666219462.2809448
112,31449.0,14465.0,283.0,1.0,10411402.0,1666219464.2312884
113,31400.0,14470.0,283.0,1.0,10411457.0,1666219464.291201
114,31404.0,14466.0,282.0,1.0,10413402.0,1666219466.2417548
115,31404.0,14471.0,282.0,1.0,10413457.0,1666219466.2865245
116,31397.0,14473.0,282.0,1.0,10415402.0,1666219468.2363913
117,31431.0,14473.0,281.0,1.0,10415457.0,1666219468.2815516
118,31353.0,14471.0,282.0,1.0,10417402.0,1666219470.2316535
119,31329.0,14478.0,282.0,1.0,10417457.0,1666219470.2909868
120,31407.0,14470.0,282.0,1.0,10419402.0,1666219472.226778
121,31419.0,14475.0,281.0,1.0,10419457.0,1666219472.2859154
122,31347.0,14469.0,282.0,1.0,10421402.0,1666219474.237053
123,31356.0,14474.0,282.0,1.0,10421457.0,1666219474.2820528
124,31408.0,14475.0,282.0,1.0,10423402.0,1666219476.232399
125,31414.0,14479.0,281.0,1.0,10423457.0,1666219476.291401
126,31385.0,14470.0,281.0,1.0,10425402.0,1666219478.2426927
127,31353.0,14470.0,281.0,1.0,10425457.0,1666219478.2867
128,31331.0,14468.0,282.0,1.0,10427402.0,1666219480.252556
129,31314.0,14472.0,282.0,1.0,10427457.0,1666219480.2975576
130,31418.0,14469.0,282.0,1.0,10429402.0,1666219482.360748
131,31324.0,14467.0,282.0,1.0,10429457.0,1666219482.4468775
132,31343.0,14470.0,282.0,1.0,10431402.0,1666219484.3713639
133,31314.0,14479.0,282.0,1.0,10431457.0,1666219484.4554808
134,31352.0,14480.0,282.0,1.0,10433402.0,1666219486.366056
135,31325.0,14476.0,282.0,1.0,10433457.0,1666219486.450812
136,31309.0,14465.0,282.0,1.0,10435402.0,1666219488.4308891
137,31288.0,14471.0,283.0,1.0,10435457.0,1666219488.5158782
138,31310.0,14473.0,283.0,1.0,10437402.0,1666219490.2538788
139,31290.0,14470.0,284.0,1.0,10437457.0,1666219490.2878807
140,31313.0,14468.0,284.0,1.0,10439402.0,1666219492.2375882
141,31313.0,14471.0,285.0,1.0,10439457.0,1666219492.2975926
142,31254.0,14466.0,286.0,1.0,10441402.0,1666219494.2468863
143,31261.0,14479.0,288.0,1.0,10441457.0,1666219494.293944
144,31334.0,14477.0,289.0,1.0,10443402.0,1666219496.2430866
145,31297.0,14469.0,290.0,1.0,10443457.0,1666219496.303085
146,31302.0,14464.0,291.0,1.0,10445402.0,1666219498.2406964
147,31285.0,14473.0,293.0,1.0,10445457.0,1666219498.2987
148,31261.0,14471.0,295.0,1.0,10447402.0,1666219500.2484674
149,31271.0,14466.0,297.0,1.0,10447457.0,1666219500.2924783
150,31293.0,14464.0,298.0,1.0,10449402.0,1666219502.2424655
151,31307.0,14466.0,299.0,1.0,10449457.0,1666219502.3034663
152,31306.0,14470.0,300.0,1.0,10451402.0,1666219504.2377827
153,31429.0,14465.0,298.0,1.0,10451457.0,1666219504.2977836
154,31305.0,14467.0,299.0,1.0,10453402.0,1666219506.2477934
155,31402.0,14468.0,298.0,1.0,10453457.0,1666219506.2927818
156,31324.0,14476.0,298.0,1.0,10455402.0,1666219508.2427828
157,31340.0,14476.0,298.0,1.0,10455457.0,1666219508.303782
158,31350.0,14472.0,298.0,1.0,10457402.0,1666219510.2547812
159,31320.0,14474.0,299.0,1.0,10457457.0,1666219510.3007832
160,31277.0,14473.0,301.0,1.0,10459402.0,1666219512.2487879
161,31330.0,14473.0,301.0,1.0,10459457.0,1666219512.3087935
162,31379.0,14479.0,300.0,1.0,10461402.0,1666219514.2438428
163,31323.0,14479.0,301.0,1.0,10461457.0,1666219514.30235
164,31313.0,14473.0,301.0,1.0,10463402.0,1666219516.253523
165,31347.0,14471.0,301.0,1.0,10463457.0,1666219516.2995226
166,31357.0,14471.0,301.0,1.0,10465402.0,1666219518.2477758
167,31346.0,14474.0,301.0,1.0,10465457.0,1666219518.3087816
168,31344.0,14471.0,301.0,1.0,10467402.0,1666219520.243025
169,31327.0,14478.0,301.0,1.0,10467457.0,1666219520.3189344
170,31358.0,14471.0,301.0,1.0,10469402.0,1666219522.2532816
