,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,1582146.0,13106.0,64516.0,295.09185791015625,295.1683654785156,1664399332.391862
1,2.0,1582147.0,13523.0,64495.0,295.4407043457031,295.5794982910156,1664399332.391862
2,3.0,1582149.0,12772.0,65131.0,295.1907043457031,296.9964904785156,1664399332.391862
3,4.0,1582150.0,12830.0,65117.0,295.40582275390625,296.8424072265625,1664399332.391862
4,5.0,1582152.0,13302.0,65101.0,294.7604675292969,296.54315185546875,1664399332.391862
5,1.0,1583146.0,13104.0,64513.0,295.0802307128906,295.14910888671875,1664399333.396499
6,2.0,1583147.0,13519.0,64494.0,295.4174499511719,295.5536193847656,1664399333.396499
7,3.0,1583149.0,12771.0,65165.0,295.18487548828125,297.08050537109375,1664399333.396499
8,4.0,1583150.0,12830.0,65154.0,295.40582275390625,296.9462890625,1664399333.396499
9,5.0,1583152.0,13305.0,65136.0,294.77789306640625,296.6613464355469,1664399333.396499
10,1.0,1584146.0,13101.0,64513.0,295.0627746582031,295.13165283203125,1664399334.401587
11,2.0,1584147.0,13519.0,64496.0,295.4174499511719,295.5589599609375,1664399334.401587
12,3.0,1584149.0,12771.0,65175.0,295.18487548828125,297.10687255859375,1664399334.401587
13,4.0,1584150.0,12829.0,65166.0,295.3999938964844,296.9742126464844,1664399334.401587
14,5.0,1584151.0,13304.0,65151.0,294.7720947265625,296.69891357421875,1664399334.401587
15,1.0,1585146.0,13105.0,64508.0,295.0860290527344,295.14215087890625,1664399335.391775
16,2.0,1585147.0,13521.0,64493.0,295.4290771484375,295.56256103515625,1664399335.391775
17,3.0,1585149.0,12772.0,65143.0,295.1907043457031,297.0281677246094,1664399335.391775
18,4.0,1585150.0,12829.0,65114.0,295.3999938964844,296.8282470703125,1664399335.391775
19,5.0,1585152.0,13304.0,65087.0,294.7720947265625,296.51416015625,1664399335.391775
20,1.0,1586146.0,13104.0,64509.0,295.0802307128906,295.138916015625,1664399336.396814
