,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,120557000000.0,50.0,1.0,1.0,0.0,1666366458.942192
1,120557000000.0,600.0,1.0,3.0,0.0,1666366458.942192
2,120557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366458.942192
3,120557000000.0,25.58901596069336,1.0,6.0,0.0,1666366458.942192
4,120557000000.0,101906.6640625,1.0,7.0,0.0,1666366458.942192
5,120557000000.0,18.78453826904297,1.0,8.0,0.0,1666366458.942192
6,120557000000.0,153846.15625,1.0,9.0,0.0,1666366458.942192
7,120557000000.0,1.0,1.0,12.0,0.0,1666366458.942192
8,120557000000.0,0.0,1.0,13.0,0.0,1666366458.942192
9,123557000000.0,50.0,1.0,1.0,0.0,1666366458.942192
10,123557000000.0,600.0,1.0,3.0,0.0,1666366458.942192
11,123557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366458.942192
12,123557000000.0,25.61184310913086,1.0,6.0,0.0,1666366458.942192
13,123557000000.0,101907.6171875,1.0,7.0,0.0,1666366458.942192
14,123557000000.0,18.765602111816406,1.0,8.0,0.0,1666366458.942192
15,123557000000.0,151658.765625,1.0,9.0,0.0,1666366458.942192
16,123557000000.0,1.0,1.0,12.0,0.0,1666366458.942192
17,123557000000.0,0.0,1.0,13.0,0.0,1666366458.942192
18,126557000000.0,50.0,1.0,1.0,0.0,1666366458.942192
19,126557000000.0,600.0,1.0,3.0,0.0,1666366458.942192
20,126557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366458.942192
21,126557000000.0,25.60677146911621,1.0,6.0,0.0,1666366458.942192
22,126557000000.0,101904.9921875,1.0,7.0,0.0,1666366458.942192
23,126557000000.0,18.76531219482422,1.0,8.0,0.0,1666366458.942192
24,126557000000.0,151121.609375,1.0,9.0,0.0,1666366458.942192
25,126557000000.0,1.0,1.0,12.0,0.0,1666366458.942192
26,126557000000.0,0.0,1.0,13.0,0.0,1666366458.942192
27,129557000000.0,50.0,1.0,1.0,0.0,1666366467.9390495
28,129557000000.0,600.0,1.0,3.0,0.0,1666366467.9390495
29,129557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366467.9390495
30,129557000000.0,25.639745712280273,1.0,6.0,0.0,1666366467.9390495
31,129557000000.0,101907.8515625,1.0,7.0,0.0,1666366467.9390495
32,129557000000.0,18.777301788330078,1.0,8.0,0.0,1666366467.9390495
33,129557000000.0,149532.703125,1.0,9.0,0.0,1666366467.9390495
34,129557000000.0,1.0,1.0,12.0,0.0,1666366467.9390495
35,129557000000.0,0.0,1.0,13.0,0.0,1666366467.9390495
36,132557000000.0,50.0,1.0,1.0,0.0,1666366467.9390495
37,132557000000.0,600.0,1.0,3.0,0.0,1666366467.9390495
38,132557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366467.9390495
39,132557000000.0,25.657501220703125,1.0,6.0,0.0,1666366467.9390495
40,132557000000.0,101906.359375,1.0,7.0,0.0,1666366467.9390495
41,132557000000.0,18.82891273498535,1.0,8.0,0.0,1666366467.9390495
42,132557000000.0,149010.484375,1.0,9.0,0.0,1666366467.9390495
43,132557000000.0,1.0,1.0,12.0,0.0,1666366467.9390495
44,132557000000.0,0.0,1.0,13.0,0.0,1666366467.9390495
45,135557000000.0,50.0,1.0,1.0,0.0,1666366467.9390495
46,135557000000.0,600.0,1.0,3.0,0.0,1666366467.9390495
47,135557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366467.9390495
48,135557000000.0,25.665109634399414,1.0,6.0,0.0,1666366467.9390495
49,135557000000.0,101905.921875,1.0,7.0,0.0,1666366467.9390495
50,135557000000.0,18.900222778320312,1.0,8.0,0.0,1666366467.9390495
51,135557000000.0,148233.9375,1.0,9.0,0.0,1666366467.9390495
52,135557000000.0,1.0,1.0,12.0,0.0,1666366467.9390495
53,135557000000.0,0.0,1.0,13.0,0.0,1666366467.9390495
54,138557000000.0,50.0,1.0,1.0,0.0,1666366476.9407225
55,138557000000.0,600.0,1.0,3.0,0.0,1666366476.9407225
56,138557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366476.9407225
57,138557000000.0,25.670185089111328,1.0,6.0,0.0,1666366476.9407225
58,138557000000.0,101908.3671875,1.0,7.0,0.0,1666366476.9407225
59,138557000000.0,18.99677085876465,1.0,8.0,0.0,1666366476.9407225
60,138557000000.0,147084.171875,1.0,9.0,0.0,1666366476.9407225
61,138557000000.0,1.0,1.0,12.0,0.0,1666366476.9407225
62,138557000000.0,0.0,1.0,13.0,0.0,1666366476.9407225
63,141557000000.0,50.0,1.0,1.0,0.0,1666366476.9407225
64,141557000000.0,600.0,1.0,3.0,0.0,1666366476.9407225
65,141557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366476.9407225
66,141557000000.0,25.667644500732422,1.0,6.0,0.0,1666366476.9407225
67,141557000000.0,101907.21875,1.0,7.0,0.0,1666366476.9407225
68,141557000000.0,19.02196502685547,1.0,8.0,0.0,1666366476.9407225
69,141557000000.0,148491.875,1.0,9.0,0.0,1666366476.9407225
70,141557000000.0,1.0,1.0,12.0,0.0,1666366476.9407225
71,141557000000.0,0.0,1.0,13.0,0.0,1666366476.9407225
72,144557000000.0,50.0,1.0,1.0,0.0,1666366476.9407225
73,144557000000.0,600.0,1.0,3.0,0.0,1666366476.9407225
74,144557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366476.9407225
75,144557000000.0,25.652429580688477,1.0,6.0,0.0,1666366476.9407225
76,144557000000.0,101907.75,1.0,7.0,0.0,1666366476.9407225
77,144557000000.0,18.965349197387695,1.0,8.0,0.0,1666366476.9407225
78,144557000000.0,147720.71875,1.0,9.0,0.0,1666366476.9407225
79,144557000000.0,1.0,1.0,12.0,0.0,1666366476.9407225
80,144557000000.0,0.0,1.0,13.0,0.0,1666366476.9407225
81,147557000000.0,50.0,1.0,1.0,0.0,1666366485.9553485
82,147557000000.0,600.0,1.0,3.0,0.0,1666366485.9553485
83,147557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366485.9553485
84,147557000000.0,25.662572860717773,1.0,6.0,0.0,1666366485.9553485
85,147557000000.0,101907.234375,1.0,7.0,0.0,1666366485.9553485
86,147557000000.0,18.889951705932617,1.0,8.0,0.0,1666366485.9553485
87,147557000000.0,147592.96875,1.0,9.0,0.0,1666366485.9553485
88,147557000000.0,1.0,1.0,12.0,0.0,1666366485.9553485
89,147557000000.0,0.0,1.0,13.0,0.0,1666366485.9553485
90,150557000000.0,50.0,1.0,1.0,0.0,1666366485.9553485
91,150557000000.0,600.0,1.0,3.0,0.0,1666366485.9553485
92,150557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366485.9553485
93,150557000000.0,25.6828670501709,1.0,6.0,0.0,1666366485.9553485
94,150557000000.0,101908.1015625,1.0,7.0,0.0,1666366485.9553485
95,150557000000.0,18.86073112487793,1.0,8.0,0.0,1666366485.9553485
96,150557000000.0,146957.515625,1.0,9.0,0.0,1666366485.9553485
97,150557000000.0,1.0,1.0,12.0,0.0,1666366485.9553485
98,150557000000.0,0.0,1.0,13.0,0.0,1666366485.9553485
99,153557000000.0,50.0,1.0,1.0,0.0,1666366485.9553485
100,153557000000.0,600.0,1.0,3.0,0.0,1666366485.9553485
101,153557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366485.9553485
102,153557000000.0,25.680328369140625,1.0,6.0,0.0,1666366485.9553485
103,153557000000.0,101906.25,1.0,7.0,0.0,1666366485.9553485
104,153557000000.0,18.825153350830078,1.0,8.0,0.0,1666366485.9553485
105,153557000000.0,147592.96875,1.0,9.0,0.0,1666366485.9553485
106,153557000000.0,1.0,1.0,12.0,0.0,1666366485.9553485
107,153557000000.0,0.0,1.0,13.0,0.0,1666366485.9553485
108,156557000000.0,50.0,1.0,1.0,0.0,1666366494.9565527
109,156557000000.0,600.0,1.0,3.0,0.0,1666366494.9565527
110,156557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366494.9565527
111,156557000000.0,25.680328369140625,1.0,6.0,0.0,1666366494.9565527
112,156557000000.0,101905.0390625,1.0,7.0,0.0,1666366494.9565527
113,156557000000.0,18.799850463867188,1.0,8.0,0.0,1666366494.9565527
114,156557000000.0,147592.96875,1.0,9.0,0.0,1666366494.9565527
115,156557000000.0,1.0,1.0,12.0,0.0,1666366494.9565527
116,156557000000.0,0.0,1.0,13.0,0.0,1666366494.9565527
117,159557000000.0,50.0,1.0,1.0,0.0,1666366494.9565527
118,159557000000.0,600.0,1.0,3.0,0.0,1666366494.9565527
119,159557000000.0,0.49999991059303284,1.0,4.0,0.0,1666366494.9565527
