,lux,timestamp,epoch
146,10.0,573152.0,1669053561.0625913
147,10.0,573653.0,1669053561.5160904
148,10.0,574153.0,1669053561.962301
149,10.0,574652.0,1669053562.4566205
150,10.0,575153.0,1669053562.9688234
151,10.0,575653.0,1669053563.4630916
152,10.0,576152.0,1669053563.9575646
153,10.0,576653.0,1669053564.4702015
154,10.0,577153.0,1669053564.9627337
155,10.0,577662.0,1669053565.4725604
156,10.0,578153.0,1669053565.968307
157,10.0,578653.0,1669053566.4639156
158,10.0,579153.0,1669053566.9578705
159,10.0,579653.0,1669053567.4699492
160,10.0,580153.0,1669053567.9763458
161,10.0,580652.0,1669053568.457538
162,10.0,581153.0,1669053568.9678323
163,10.0,581653.0,1669053569.4637873
164,9.0,582153.0,1669053569.9579504
165,10.0,582653.0,1669053570.4706192
166,10.0,583153.0,1669053571.60116
167,10.0,583653.0,1669053571.7040403
168,10.0,584153.0,1669053571.9688056
169,10.0,584652.0,1669053572.4632611
170,10.0,585153.0,1669053573.1916356
171,10.0,585653.0,1669053573.4683158
172,10.0,586153.0,1669053573.9768472
173,10.0,586653.0,1669053574.4750128
174,10.0,587153.0,1669053574.9688172
175,10.0,587652.0,1669053575.4638703
176,10.0,588153.0,1669053575.9745421
177,10.0,588653.0,1669053576.4691725
178,10.0,589152.0,1669053576.987718
179,10.0,589653.0,1669053577.4740863
180,10.0,590153.0,1669053577.969213
181,10.0,590653.0,1669053578.4644732
182,10.0,591153.0,1669053578.9743652
183,10.0,591653.0,1669053579.4677365
184,10.0,592152.0,1669053579.9767811
185,10.0,592653.0,1669053580.47523
186,9.0,593153.0,1669053580.968149
187,10.0,593652.0,1669053581.4680166
188,10.0,594153.0,1669053581.975658
189,10.0,594653.0,1669053582.4680357
190,10.0,595152.0,1669053582.9761088
191,10.0,595653.0,1669053583.475109
192,10.0,596153.0,1669053583.9684875
193,10.0,596652.0,1669053584.4645884
194,10.0,597153.0,1669053584.975178
195,10.0,597653.0,1669053585.4680953
196,10.0,598152.0,1669053585.9783213
197,10.0,598653.0,1669053586.4754574
198,10.0,599153.0,1669053586.969673
199,10.0,599653.0,1669053587.4641502
200,10.0,600153.0,1669053587.9735377
201,10.0,600653.0,1669053588.4704266
202,10.0,601153.0,1669053588.9749184
203,10.0,601653.0,1669053589.4754725
