,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,31651.0,14795.0,73.0,1.0,90637402.0,1666299721.39651
1,31632.0,14790.0,73.0,1.0,90637457.0,1666299721.4415095
2,31662.0,14798.0,73.0,1.0,90639402.0,1666299723.3921578
3,31588.0,14792.0,73.0,1.0,90639457.0,1666299723.45172
4,31762.0,14791.0,73.0,1.0,90641402.0,1666299725.3871238
5,31632.0,14790.0,73.0,1.0,90641457.0,1666299725.4463663
6,31643.0,14790.0,73.0,1.0,90643402.0,1666299727.3967242
7,31665.0,14780.0,73.0,1.0,90643457.0,1666299727.4411538
8,31640.0,14790.0,73.0,1.0,90645402.0,1666299729.3923862
9,31633.0,14791.0,73.0,1.0,90645457.0,1666299729.4524028
10,31678.0,14790.0,73.0,1.0,90647402.0,1666299731.4017973
11,31643.0,14788.0,73.0,1.0,90647457.0,1666299731.4454944
12,31620.0,14781.0,73.0,1.0,90649402.0,1666299733.3977118
13,31598.0,14785.0,73.0,1.0,90649457.0,1666299733.4575021
14,31635.0,14793.0,73.0,1.0,90651402.0,1666299735.3926458
15,31618.0,14789.0,73.0,1.0,90651457.0,1666299735.451964
16,31576.0,14791.0,73.0,1.0,90653402.0,1666299737.4017873
17,31644.0,14784.0,73.0,1.0,90653457.0,1666299737.4467814
18,31603.0,14802.0,73.0,1.0,90655402.0,1666299739.39817
19,31628.0,14799.0,73.0,1.0,90655457.0,1666299739.457469
20,31627.0,14792.0,73.0,1.0,90657402.0,1666299741.3925173
21,31620.0,14797.0,73.0,1.0,90657457.0,1666299741.453054
22,31613.0,14801.0,73.0,1.0,90659402.0,1666299743.4025502
23,31601.0,14803.0,73.0,1.0,90659457.0,1666299743.4479952
24,31635.0,14805.0,73.0,1.0,90661402.0,1666299745.3980875
25,31628.0,14803.0,73.0,1.0,90661457.0,1666299745.457514
26,31630.0,14798.0,73.0,1.0,90663402.0,1666299747.4089658
27,31604.0,14798.0,73.0,1.0,90663457.0,1666299747.4532228
28,31732.0,14809.0,72.0,1.0,90665402.0,1666299749.4024591
29,31576.0,14802.0,72.0,1.0,90665457.0,1666299749.4625196
30,31557.0,14807.0,73.0,1.0,90667402.0,1666299751.3974838
31,31579.0,14809.0,73.0,1.0,90667457.0,1666299751.4571311
32,31640.0,14800.0,73.0,1.0,90669402.0,1666299753.4084992
33,31563.0,14801.0,73.0,1.0,90669457.0,1666299753.453499
34,31660.0,14816.0,73.0,1.0,90671402.0,1666299755.4023023
35,31573.0,14816.0,73.0,1.0,90671457.0,1666299755.4639971
36,31581.0,14820.0,73.0,1.0,90673402.0,1666299757.3978162
37,31546.0,14814.0,73.0,1.0,90673457.0,1666299757.456915
38,31544.0,14823.0,73.0,1.0,90675402.0,1666299759.4079285
39,31585.0,14820.0,73.0,1.0,90675457.0,1666299759.4529076
40,31588.0,14821.0,74.0,1.0,90677402.0,1666299761.4030619
41,31561.0,14821.0,74.0,1.0,90677457.0,1666299761.4635763
42,31516.0,14818.0,74.0,1.0,90679402.0,1666299763.4135513
43,31560.0,14820.0,75.0,1.0,90679457.0,1666299763.4582608
44,31569.0,14827.0,75.0,1.0,90681402.0,1666299765.4085865
45,31572.0,14823.0,75.0,1.0,90681457.0,1666299765.4675903
46,31614.0,14825.0,75.0,1.0,90683402.0,1666299767.4036703
47,31587.0,14829.0,75.0,1.0,90683457.0,1666299767.4628556
48,31592.0,14823.0,75.0,1.0,90685402.0,1666299769.414366
49,31565.0,14826.0,75.0,1.0,90685457.0,1666299769.4583657
50,31561.0,14822.0,76.0,1.0,90687402.0,1666299771.40931
51,31608.0,14820.0,76.0,1.0,90687457.0,1666299771.4691532
