,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,31372.0,16766.0,71.0,1.0,123398.0,1666366455.5599012
1,31393.0,16764.0,71.0,1.0,123454.0,1666366455.6042478
2,31449.0,16783.0,71.0,1.0,125397.0,1666366457.5540895
3,31372.0,16787.0,72.0,1.0,125455.0,1666366457.6140893
4,31380.0,16787.0,72.0,1.0,127396.0,1666366459.5502043
5,31397.0,16790.0,72.0,1.0,127456.0,1666366459.6101923
6,31395.0,16788.0,73.0,1.0,129396.0,1666366461.5593584
7,31336.0,16788.0,74.0,1.0,129455.0,1666366461.6190925
8,31231.0,16811.0,79.0,1.0,131397.0,1666366463.5553217
9,31265.0,16818.0,82.0,1.0,131454.0,1666366463.6143258
10,31262.0,16818.0,84.0,1.0,133398.0,1666366465.5660956
11,31252.0,16816.0,87.0,1.0,133454.0,1666366465.6101172
12,31161.0,16844.0,92.0,1.0,135397.0,1666366467.5613973
13,31228.0,16844.0,95.0,1.0,135455.0,1666366467.6333957
14,31237.0,16838.0,97.0,1.0,137396.0,1666366469.5556116
15,31235.0,16846.0,99.0,1.0,137456.0,1666366469.615802
16,31259.0,16848.0,100.0,1.0,139396.0,1666366471.5651698
17,31285.0,16846.0,101.0,1.0,139455.0,1666366471.639171
18,31307.0,16821.0,101.0,1.0,141397.0,1666366473.5595872
19,31294.0,16817.0,101.0,1.0,141454.0,1666366473.619387
20,31366.0,16818.0,100.0,1.0,143398.0,1666366475.5547671
21,31445.0,16820.0,98.0,1.0,143454.0,1666366475.6147676
22,31429.0,16806.0,96.0,1.0,145397.0,1666366477.5656183
23,31413.0,16807.0,94.0,1.0,145455.0,1666366477.6259286
24,31426.0,16806.0,93.0,1.0,147396.0,1666366479.5603945
25,31390.0,16811.0,92.0,1.0,147456.0,1666366479.6207647
26,31396.0,16806.0,91.0,1.0,149396.0,1666366481.555686
27,31391.0,16805.0,91.0,1.0,149455.0,1666366481.6156175
28,31401.0,16813.0,90.0,1.0,151397.0,1666366483.5657766
29,31419.0,16813.0,89.0,1.0,151454.0,1666366483.6255057
30,31352.0,16816.0,89.0,1.0,153398.0,1666366485.5610619
31,31363.0,16814.0,90.0,1.0,153454.0,1666366485.6210587
32,31353.0,16812.0,90.0,1.0,155397.0,1666366487.570841
33,31370.0,16809.0,90.0,1.0,155455.0,1666366487.6311529
34,31436.0,16814.0,89.0,1.0,157395.0,1666366489.579107
35,31459.0,16812.0,88.0,1.0,157457.0,1666366489.6251082
36,31385.0,16817.0,88.0,1.0,159395.0,1666366491.5611496
37,31386.0,16823.0,88.0,1.0,159456.0,1666366491.6211507
38,31395.0,16816.0,88.0,1.0,161396.0,1666366493.5713034
39,31391.0,16813.0,88.0,1.0,161455.0,1666366493.6313753
40,31463.0,16822.0,86.0,1.0,163397.0,1666366495.5664408
41,31420.0,16815.0,86.0,1.0,163455.0,1666366495.6260316
42,31415.0,16819.0,86.0,1.0,165396.0,1666366497.5604672
43,31418.0,16820.0,86.0,1.0,165456.0,1666366497.6209974
44,31432.0,16823.0,85.0,1.0,167395.0,1666366499.571447
45,31442.0,16818.0,85.0,1.0,167457.0,1666366499.6303911
46,31379.0,16823.0,85.0,1.0,169395.0,1666366501.5657258
47,31427.0,16823.0,85.0,1.0,169456.0,1666366501.6263292
48,31416.0,16827.0,85.0,1.0,171396.0,1666366503.57687
49,31396.0,16823.0,86.0,1.0,171455.0,1666366503.6368933
50,31473.0,16823.0,85.0,1.0,173397.0,1666366505.6800873
51,31421.0,16832.0,85.0,1.0,173455.0,1666366505.7674735
52,31461.0,16835.0,84.0,1.0,175396.0,1666366507.8013268
53,31457.0,16830.0,84.0,1.0,175456.0,1666366507.8873246
54,31445.0,16828.0,84.0,1.0,177395.0,1666366509.691286
55,31447.0,16837.0,84.0,1.0,177457.0,1666366509.7763016
56,31450.0,16827.0,83.0,1.0,179395.0,1666366511.6822858
57,31462.0,16830.0,83.0,1.0,179456.0,1666366511.7663062
58,31534.0,16825.0,82.0,1.0,181396.0,1666366513.5667596
59,31495.0,16825.0,81.0,1.0,181455.0,1666366513.6269903
60,31445.0,16828.0,81.0,1.0,183397.0,1666366515.5916123
61,31494.0,16818.0,81.0,1.0,183455.0,1666366515.636522
62,31448.0,16834.0,81.0,1.0,185396.0,1666366517.5863128
63,31431.0,16831.0,82.0,1.0,185456.0,1666366517.6308131
64,31425.0,16837.0,83.0,1.0,187395.0,1666366519.5820456
65,31405.0,16835.0,84.0,1.0,187457.0,1666366519.641521
66,31422.0,16840.0,85.0,1.0,189395.0,1666366521.576534
67,31418.0,16842.0,86.0,1.0,189456.0,1666366521.652536
68,31440.0,16830.0,86.0,1.0,191396.0,1666366523.5721333
69,31491.0,16832.0,85.0,1.0,191455.0,1666366523.6321225
70,31436.0,16834.0,86.0,1.0,193397.0,1666366525.5975122
71,31503.0,16833.0,85.0,1.0,193455.0,1666366525.6415663
72,31426.0,16841.0,86.0,1.0,195396.0,1666366527.5775871
73,31451.0,16840.0,86.0,1.0,195456.0,1666366527.6365852
74,31479.0,16836.0,86.0,1.0,197395.0,1666366529.5723152
75,31482.0,16837.0,86.0,1.0,197457.0,1666366529.647411
76,31503.0,16841.0,85.0,1.0,199395.0,1666366531.5826595
77,31485.0,16850.0,85.0,1.0,199456.0,1666366531.64209
78,31405.0,16848.0,86.0,1.0,201396.0,1666366533.5778272
79,31467.0,16846.0,87.0,1.0,201455.0,1666366533.6370678
80,31454.0,16839.0,87.0,1.0,203397.0,1666366535.5874937
81,31394.0,16846.0,89.0,1.0,203455.0,1666366535.6474903
82,31488.0,16836.0,88.0,1.0,205396.0,1666366537.5822072
83,31446.0,16841.0,89.0,1.0,205456.0,1666366537.6558867
84,31449.0,16838.0,89.0,1.0,207395.0,1666366539.5774925
85,31432.0,16837.0,90.0,1.0,207457.0,1666366539.6364932
86,31446.0,16841.0,90.0,1.0,209395.0,1666366541.5873678
87,31430.0,16840.0,91.0,1.0,209456.0,1666366541.6475828
88,31501.0,16843.0,90.0,1.0,211396.0,1666366543.5825243
89,31405.0,16846.0,92.0,1.0,211455.0,1666366543.6424859
90,31450.0,16848.0,92.0,1.0,213397.0,1666366545.592739
91,31402.0,16848.0,93.0,1.0,213455.0,1666366545.6370683
92,31428.0,16843.0,94.0,1.0,215396.0,1666366547.5878017
93,31396.0,16838.0,95.0,1.0,215456.0,1666366547.6486151
94,31410.0,16840.0,96.0,1.0,217395.0,1666366549.583174
95,31432.0,16844.0,96.0,1.0,217457.0,1666366549.6421797
96,31426.0,16845.0,97.0,1.0,219395.0,1666366551.6081707
97,31418.0,16844.0,97.0,1.0,219456.0,1666366551.6536016
98,31441.0,16841.0,97.0,1.0,221396.0,1666366553.5885243
99,31457.0,16841.0,97.0,1.0,221455.0,1666366553.648314
100,31477.0,16842.0,96.0,1.0,223397.0,1666366555.583083
101,31449.0,16841.0,96.0,1.0,223455.0,1666366555.6430821
102,31463.0,16840.0,96.0,1.0,225396.0,1666366557.593459
103,31466.0,16839.0,96.0,1.0,225456.0,1666366557.6537035
104,31509.0,16846.0,95.0,1.0,227395.0,1666366559.5883317
105,31385.0,16837.0,96.0,1.0,227457.0,1666366559.6486087
106,31355.0,16842.0,98.0,1.0,229395.0,1666366561.5844326
107,31410.0,16834.0,99.0,1.0,229456.0,1666366561.6584308
108,31429.0,16852.0,99.0,1.0,231396.0,1666366563.5950632
109,31382.0,16842.0,101.0,1.0,231455.0,1666366563.6533709
110,31398.0,16846.0,101.0,1.0,233397.0,1666366565.5886452
111,31372.0,16838.0,103.0,1.0,233455.0,1666366565.6486459
112,31487.0,16844.0,101.0,1.0,235396.0,1666366567.598079
113,31478.0,16849.0,100.0,1.0,235456.0,1666366567.6587267
114,31466.0,16846.0,100.0,1.0,237395.0,1666366569.5936623
115,31489.0,16844.0,99.0,1.0,237457.0,1666366569.6542947
116,31450.0,16839.0,99.0,1.0,239395.0,1666366571.7141886
117,31455.0,16848.0,98.0,1.0,239456.0,1666366571.8001897
118,31440.0,16843.0,98.0,1.0,241396.0,1666366573.7235658
119,31439.0,16841.0,99.0,1.0,241455.0,1666366573.8095615
120,31451.0,16849.0,98.0,1.0,243397.0,1666366575.7204764
121,31455.0,16840.0,98.0,1.0,243455.0,1666366575.805971
122,31401.0,16841.0,99.0,1.0,245396.0,1666366577.8433745
123,31454.0,16832.0,99.0,1.0,245456.0,1666366577.9291222
124,31505.0,16842.0,98.0,1.0,247395.0,1666366579.5981197
125,31443.0,16840.0,98.0,1.0,247457.0,1666366579.659122
126,31403.0,16840.0,99.0,1.0,249395.0,1666366581.609498
127,31427.0,16836.0,99.0,1.0,249456.0,1666366581.6547308
128,31454.0,16837.0,99.0,1.0,251396.0,1666366583.6047897
129,31462.0,16847.0,99.0,1.0,251455.0,1666366583.6643615
130,31479.0,16843.0,98.0,1.0,253397.0,1666366585.5994062
131,31457.0,16843.0,98.0,1.0,253455.0,1666366585.6583283
132,31435.0,16841.0,98.0,1.0,255396.0,1666366587.59472
133,31409.0,16839.0,99.0,1.0,255456.0,1666366587.654728
134,31416.0,16847.0,100.0,1.0,257395.0,1666366589.6044126
