,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,500165.0,13497.0,64340.0,297.3651123046875,297.0001220703125,1669053488.3113036
1,2.0,500166.0,14054.0,64005.0,298.52789306640625,297.3857727050781,1669053488.3113036
2,3.0,500167.0,13052.0,64638.0,296.818603515625,297.306884765625,1669053488.3113036
3,4.0,500170.0,13095.0,64635.0,296.9465026855469,297.01947021484375,1669053488.3113036
4,5.0,500172.0,13579.0,64652.0,296.37091064453125,296.84149169921875,1669053488.3113036
5,1.0,500665.0,13495.0,64340.0,297.3534851074219,296.98846435546875,1669053488.7984092
6,2.0,500666.0,14056.0,64004.0,298.5395202636719,297.3948974609375,1669053488.7984092
7,3.0,500667.0,13054.0,64625.0,296.8302307128906,297.2842102050781,1669053488.7984092
8,4.0,500670.0,13096.0,64614.0,296.95233154296875,296.9664001464844,1669053488.7984092
9,5.0,500672.0,13580.0,64627.0,296.3767395019531,296.7752685546875,1669053488.7984092
10,1.0,501163.0,13495.0,64343.0,297.3534851074219,296.9959716796875,1669053489.3092859
11,2.0,501164.0,14056.0,64002.0,298.5395202636719,297.3896789550781,1669053489.3092859
12,3.0,501166.0,13051.0,64661.0,296.8127746582031,297.36163330078125,1669053489.3092859
13,4.0,501167.0,13096.0,64667.0,296.95233154296875,297.114990234375,1669053489.3092859
14,5.0,501169.0,13581.0,64684.0,296.3825378417969,296.9451904296875,1669053489.3092859
15,1.0,501665.0,13494.0,64340.0,297.34765625,296.98260498046875,1669053489.8075292
16,2.0,501666.0,14055.0,64008.0,298.5337219238281,297.3995361328125,1669053489.8075292
17,3.0,501667.0,13050.0,64656.0,296.8069763183594,297.3426818847656,1669053489.8075292
18,4.0,501670.0,13095.0,64665.0,296.9465026855469,297.10357666015625,1669053489.8075292
19,5.0,501672.0,13579.0,64686.0,296.37091064453125,296.9393615722656,1669053489.8075292
20,1.0,502165.0,13495.0,64343.0,297.3534851074219,296.9959716796875,1669053490.6510327
21,2.0,502166.0,14055.0,64011.0,298.5337219238281,297.40740966796875,1669053490.6510327
22,3.0,502167.0,13054.0,64639.0,296.8302307128906,297.3210754394531,1669053490.6510327
23,4.0,502170.0,13097.0,64629.0,296.9581298828125,297.0142822265625,1669053490.6510327
24,5.0,502172.0,13582.0,64640.0,296.38836669921875,296.8243103027344,1669053490.6510327
25,1.0,502663.0,13497.0,64345.0,297.3651123046875,297.0126647949219,1669053491.0443895
26,2.0,502665.0,14056.0,64010.0,298.5395202636719,297.41064453125,1669053491.0443895
27,3.0,502666.0,13056.0,64631.0,296.84185791015625,297.31158447265625,1669053491.0443895
28,4.0,502668.0,13096.0,64625.0,296.95233154296875,296.99725341796875,1669053491.0443895
29,5.0,502669.0,13583.0,64644.0,296.3941650390625,296.8415832519531,1669053491.0443895
30,1.0,503165.0,13494.0,64342.0,297.34765625,296.9876403808594,1669053491.43601
31,2.0,503166.0,14056.0,64009.0,298.5395202636719,297.40802001953125,1669053491.43601
32,3.0,503167.0,13054.0,64645.0,296.8302307128906,297.3368835449219,1669053491.43601
33,4.0,503170.0,13096.0,64632.0,296.95233154296875,297.01690673828125,1669053491.43601
34,5.0,503172.0,13582.0,64646.0,296.38836669921875,296.8415832519531,1669053491.43601
35,1.0,503665.0,13498.0,64344.0,297.37091064453125,297.0159606933594,1669053491.8306184
36,2.0,503666.0,14054.0,64009.0,298.52789306640625,297.3962707519531,1669053491.8306184
37,3.0,503667.0,13053.0,64646.0,296.82440185546875,297.3337097167969,1669053491.8306184
38,4.0,503670.0,13094.0,64638.0,296.9407043457031,297.0220947265625,1669053491.8306184
39,5.0,503672.0,13586.0,64655.0,296.41162109375,296.8906555175781,1669053491.8306184
40,1.0,504165.0,13493.0,64342.0,297.34185791015625,296.9818115234375,1669053492.3836427
41,2.0,504166.0,14057.0,64014.0,298.54534912109375,297.427001953125,1669053492.3836427
42,3.0,504167.0,13056.0,64656.0,296.84185791015625,297.37738037109375,1669053492.3836427
43,4.0,504170.0,13095.0,64658.0,296.9465026855469,297.0839538574219,1669053492.3836427
44,5.0,504172.0,13583.0,64677.0,296.3941650390625,296.93658447265625,1669053492.3836427
45,1.0,504665.0,13497.0,64339.0,297.3651123046875,296.99761962890625,1669053492.8033576
46,2.0,504666.0,14056.0,64006.0,298.5395202636719,297.400146484375,1669053492.8033576
47,3.0,504667.0,13056.0,64661.0,296.84185791015625,297.39056396484375,1669053492.8033576
48,4.0,504670.0,13094.0,64672.0,296.9407043457031,297.11737060546875,1669053492.8033576
49,5.0,504672.0,13585.0,64693.0,296.40582275390625,296.9942321777344,1669053492.8033576
50,1.0,505163.0,13499.0,64341.0,297.3767395019531,297.0143127441406,1669053493.5187361
51,2.0,505164.0,14057.0,64004.0,298.54534912109375,297.4007873535156,1669053493.5187361
52,3.0,505166.0,13053.0,64631.0,296.82440185546875,297.2942199707031,1669053493.5187361
53,4.0,505167.0,13094.0,64625.0,296.9407043457031,296.9856262207031,1669053493.5187361
54,5.0,505169.0,13584.0,64636.0,296.3999938964844,296.8243408203125,1669053493.5187361
55,1.0,505665.0,13493.0,64350.0,297.34185791015625,297.0018310546875,1669053494.0161135
56,2.0,505666.0,14058.0,64006.0,298.5511474609375,297.4118957519531,1669053494.0161135
57,3.0,505668.0,13054.0,64649.0,296.8302307128906,297.347412109375,1669053494.0161135
58,4.0,505670.0,13096.0,64645.0,296.95233154296875,297.0533447265625,1669053494.0161135
59,5.0,505672.0,13584.0,64668.0,296.3999938964844,296.91650390625,1669053494.0161135
60,1.0,506165.0,13500.0,64345.0,297.3825378417969,297.0301513671875,1669053494.57326
61,2.0,506166.0,14060.0,64008.0,298.5627746582031,297.42889404296875,1669053494.57326
62,3.0,506167.0,13054.0,64716.0,296.8302307128906,297.5235900878906,1669053494.57326
63,4.0,506170.0,13096.0,64707.0,296.95233154296875,297.22698974609375,1669053494.57326
64,5.0,506172.0,13583.0,64709.0,296.3941650390625,297.0286560058594,1669053494.57326
65,1.0,506665.0,13497.0,64341.0,297.3651123046875,297.00262451171875,1669053494.9634454
66,2.0,506666.0,14058.0,64002.0,298.5511474609375,297.40142822265625,1669053494.9634454
67,3.0,506667.0,13054.0,64687.0,296.8302307128906,297.4473571777344,1669053494.9634454
68,4.0,506670.0,13100.0,64726.0,296.9755859375,297.3033447265625,1669053494.9634454
69,5.0,506672.0,13583.0,64783.0,296.3941650390625,297.2412109375,1669053494.9634454
70,1.0,507165.0,13496.0,64341.0,297.3592834472656,296.9967956542969,1669053495.3535893
71,2.0,507166.0,14060.0,64007.0,298.5627746582031,297.42626953125,1669053495.3535893
72,3.0,507167.0,13053.0,64633.0,296.82440185546875,297.29949951171875,1669053495.3535893
73,4.0,507170.0,13098.0,64631.0,296.9639587402344,297.02569580078125,1669053495.3535893
74,5.0,507172.0,13587.0,64650.0,296.4174499511719,296.8820495605469,1669053495.3535893
75,1.0,507665.0,13498.0,64342.0,297.37091064453125,297.0109558105469,1669053495.803708
76,2.0,507666.0,14060.0,64001.0,298.5627746582031,297.4105529785156,1669053495.803708
77,3.0,507667.0,13056.0,64609.0,296.84185791015625,297.253662109375,1669053495.803708
