,_415,_445,_480,_515,_clear_1,_nir_1,_555,_590,_630,_680,_clear_2,_nir_2,flicker,timestamp,epoch
20,49.0,95.0,108.0,146.0,971.0,94.0,424.0,432.0,448.0,179.0,787.0,72.0,1.0,201221.0,1666389238.4184287
21,38.0,74.0,88.0,121.0,712.0,66.0,395.0,405.0,408.0,168.0,719.0,66.0,1.0,206119.0,1666389243.3984313
22,38.0,75.0,90.0,122.0,722.0,66.0,398.0,406.0,411.0,169.0,722.0,66.0,1.0,211241.0,1666389248.4244304
23,43.0,85.0,99.0,134.0,844.0,80.0,427.0,423.0,451.0,175.0,832.0,82.0,1.0,216119.0,1666389253.4194303
24,38.0,77.0,91.0,126.0,763.0,68.0,402.0,412.0,432.0,170.0,762.0,70.0,1.0,221221.0,1666389258.4004314
25,36.0,68.0,86.0,115.0,748.0,72.0,398.0,402.0,411.0,160.0,760.0,72.0,1.0,226139.0,1666389263.5014307
26,35.0,67.0,83.0,113.0,688.0,62.0,377.0,398.0,400.0,159.0,586.0,52.0,1.0,231221.0,1666389268.5044327
27,47.0,85.0,96.0,147.0,822.0,84.0,400.0,434.0,473.0,181.0,823.0,84.0,1.0,236119.0,1666389273.739431
28,44.0,81.0,90.0,139.0,783.0,78.0,381.0,418.0,452.0,174.0,786.0,78.0,1.0,241241.0,1666389278.4254334
29,46.0,82.0,92.0,141.0,799.0,80.0,381.0,418.0,453.0,175.0,790.0,78.0,1.0,246119.0,1666389283.4354315
30,41.0,80.0,88.0,131.0,776.0,78.0,416.0,453.0,488.0,185.0,854.0,86.0,1.0,251221.0,1666389288.4164288
31,48.0,88.0,98.0,149.0,863.0,88.0,420.0,456.0,492.0,186.0,860.0,88.0,1.0,256139.0,1666389293.4414299
32,47.0,87.0,97.0,147.0,842.0,86.0,412.0,448.0,482.0,182.0,845.0,84.0,1.0,261221.0,1666389298.4364283
33,47.0,87.0,98.0,147.0,854.0,86.0,416.0,453.0,486.0,184.0,854.0,86.0,1.0,266119.0,1666389303.4164283
34,47.0,88.0,98.0,145.0,856.0,86.0,376.0,416.0,430.0,170.0,721.0,68.0,1.0,271241.0,1666389308.4414296
35,40.0,75.0,86.0,132.0,685.0,64.0,361.0,399.0,410.0,163.0,679.0,62.0,1.0,276119.0,1666389313.4370985
36,40.0,75.0,86.0,132.0,688.0,64.0,365.0,404.0,418.0,165.0,697.0,66.0,1.0,281221.0,1666389318.7730987
37,46.0,85.0,95.0,143.0,820.0,82.0,415.0,450.0,483.0,182.0,840.0,82.0,1.0,286139.0,1666389323.4421005
38,46.0,86.0,96.0,146.0,840.0,84.0,415.0,451.0,484.0,182.0,840.0,84.0,1.0,291221.0,1666389328.8730989
39,46.0,86.0,97.0,145.0,839.0,84.0,415.0,451.0,484.0,181.0,839.0,82.0,1.0,296119.0,1666389333.5091012
40,46.0,87.0,97.0,145.0,838.0,84.0,415.0,449.0,481.0,180.0,834.0,84.0,1.0,301241.0,1666389338.4580994
41,47.0,86.0,96.0,144.0,833.0,84.0,415.0,449.0,480.0,181.0,831.0,82.0,1.0,306119.0,1666389343.4531186
42,46.0,86.0,96.0,143.0,829.0,84.0,414.0,447.0,480.0,181.0,828.0,84.0,1.0,311221.0,1666389348.4331043
43,45.0,86.0,95.0,144.0,827.0,84.0,417.0,452.0,486.0,182.0,845.0,86.0,1.0,316139.0,1666389353.4581
44,46.0,85.0,95.0,142.0,810.0,82.0,407.0,443.0,469.0,179.0,809.0,80.0,1.0,321221.0,1666389358.4531002
45,47.0,88.0,97.0,146.0,855.0,88.0,404.0,440.0,466.0,178.0,800.0,80.0,1.0,326119.0,1666389363.8201025
46,45.0,86.0,97.0,149.0,797.0,74.0,473.0,481.0,481.0,188.0,909.0,84.0,1.0,331241.0,1666389368.4591007
47,36.0,67.0,80.0,104.0,709.0,68.0,368.0,378.0,397.0,147.0,778.0,74.0,1.0,336119.0,1666389373.469101
48,40.0,76.0,91.0,123.0,884.0,80.0,466.0,471.0,499.0,176.0,966.0,86.0,1.0,341221.0,1666389378.4500988
49,42.0,79.0,98.0,133.0,916.0,80.0,425.0,441.0,438.0,162.0,755.0,62.0,1.0,346139.0,1666389383.4761028
50,37.0,65.0,80.0,112.0,659.0,56.0,350.0,368.0,387.0,138.0,648.0,58.0,1.0,351221.0,1666389388.470103
51,32.0,60.0,71.0,102.0,597.0,52.0,312.0,328.0,348.0,125.0,576.0,49.0,1.0,356119.0,1666389393.5271006
52,30.0,59.0,69.0,96.0,586.0,50.0,480.0,461.0,517.0,191.0,1067.0,112.0,1.0,361241.0,1666389398.5971115
53,47.0,84.0,103.0,136.0,1083.0,96.0,470.0,484.0,519.0,182.0,1081.0,96.0,1.0,11221.0,1666389415.6361008
54,44.0,85.0,98.0,131.0,826.0,82.0,457.0,463.0,475.0,176.0,900.0,84.0,1.0,16139.0,1666389420.2561104
55,39.0,80.0,92.0,124.0,772.0,72.0,445.0,442.0,444.0,173.0,766.0,72.0,1.0,21221.0,1666389425.266101
56,44.0,91.0,102.0,137.0,897.0,88.0,497.0,484.0,512.0,189.0,946.0,94.0,1.0,26119.0,1666389430.2461023
57,46.0,95.0,105.0,142.0,946.0,94.0,494.0,482.0,507.0,186.0,932.0,92.0,1.0,31241.0,1666389435.2700987
58,45.0,93.0,104.0,140.0,918.0,92.0,497.0,485.0,512.0,188.0,946.0,94.0,1.0,36119.0,1666389440.2661004
59,42.0,86.0,97.0,132.0,825.0,80.0,457.0,447.0,463.0,175.0,823.0,80.0,1.0,41221.0,1666389445.2470994
60,31.0,65.0,78.0,111.0,660.0,54.0,362.0,389.0,379.0,139.0,634.0,56.0,1.0,46139.0,1666389450.2730997
61,59.0,120.0,132.0,191.0,1100.0,112.0,464.0,490.0,535.0,203.0,932.0,90.0,1.0,51221.0,1666389455.2981045
62,47.0,96.0,105.0,152.0,906.0,88.0,461.0,485.0,526.0,198.0,908.0,86.0,1.0,56119.0,1666389461.3000996
63,43.0,86.0,98.0,144.0,761.0,70.0,443.0,474.0,502.0,195.0,832.0,78.0,1.0,61241.0,1666389465.4101002
64,44.0,90.0,100.0,146.0,794.0,74.0,394.0,425.0,437.0,171.0,649.0,58.0,1.0,66119.0,1666389470.2830997
65,0.0,1.0,2.0,3.0,93.0,6.0,22.0,41.0,46.0,20.0,99.0,2.0,1.0,71221.0,1666389475.2631
66,0.0,1.0,3.0,4.0,97.0,2.0,56.0,70.0,133.0,44.0,279.0,26.0,1.0,76139.0,1666389480.2880988
67,0.0,2.0,4.0,6.0,121.0,4.0,26.0,44.0,56.0,25.0,122.0,4.0,1.0,81221.0,1666389485.2831006
68,59.0,140.0,131.0,185.0,1374.0,164.0,524.0,513.0,631.0,238.0,1366.0,162.0,1.0,86119.0,1666389490.264099
69,59.0,137.0,130.0,180.0,1372.0,160.0,525.0,516.0,632.0,239.0,1364.0,162.0,1.0,91241.0,1666389495.2890992
70,42.0,87.0,97.0,143.0,772.0,68.0,425.0,459.0,485.0,204.0,912.0,86.0,1.0,96119.0,1666389500.2841003
71,48.0,98.0,107.0,160.0,964.0,90.0,443.0,477.0,511.0,211.0,964.0,89.0,1.0,101221.0,1666389505.7201061
72,48.0,95.0,105.0,156.0,935.0,86.0,395.0,431.0,449.0,193.0,810.0,74.0,1.0,106139.0,1666389510.2890997
73,25.0,48.0,59.0,80.0,512.0,40.0,424.0,462.0,463.0,204.0,807.0,68.0,1.0,111221.0,1666389515.3000996
74,49.0,102.0,111.0,165.0,983.0,88.0,479.0,515.0,539.0,226.0,992.0,88.0,1.0,116119.0,1666389520.2801013
75,49.0,103.0,112.0,166.0,992.0,88.0,469.0,506.0,526.0,222.0,962.0,87.0,1.0,121241.0,1666389525.4650981
76,46.0,96.0,107.0,159.0,893.0,78.0,462.0,497.0,516.0,218.0,934.0,82.0,1.0,126119.0,1666389530.3771055
77,52.0,107.0,114.0,170.0,978.0,90.0,361.0,387.0,416.0,149.0,712.0,66.0,1.0,131221.0,1666389535.2801006
78,31.0,59.0,69.0,97.0,667.0,66.0,254.0,271.0,296.0,117.0,553.0,52.0,1.0,136139.0,1666389540.3050992
79,43.0,86.0,98.0,143.0,753.0,64.0,159.0,186.0,245.0,101.0,471.0,46.0,1.0,141221.0,1666389545.301099
80,29.0,54.0,59.0,70.0,914.0,120.0,170.0,168.0,190.0,79.0,477.0,64.0,1.0,146119.0,1666389550.7581043
81,849.0,1339.0,1474.0,1971.0,14573.0,1166.0,877.0,1147.0,1289.0,511.0,2720.0,296.0,1.0,151241.0,1666389555.3070989
82,350.0,312.0,714.0,665.0,8656.0,938.0,813.0,886.0,1263.0,715.0,3376.0,392.0,1.0,156119.0,1666389560.3160994
83,59.0,76.0,102.0,79.0,1316.0,356.0,79.0,79.0,122.0,85.0,366.0,134.0,1.0,161221.0,1666389565.2971013
84,16.0,32.0,41.0,46.0,309.0,126.0,117.0,145.0,161.0,108.0,328.0,118.0,1.0,166139.0,1666389570.321099
85,27.0,52.0,56.0,75.0,561.0,106.0,755.0,775.0,837.0,476.0,1965.0,296.0,1.0,171221.0,1666389575.3171043
86,60.0,113.0,132.0,182.0,1442.0,252.0,114.0,117.0,159.0,102.0,381.0,128.0,1.0,176119.0,1666389580.2971
87,48.0,80.0,90.0,120.0,1175.0,246.0,674.0,717.0,701.0,426.0,1851.0,284.0,1.0,181241.0,1666389585.3230996
88,95.0,155.0,199.0,238.0,2374.0,434.0,134.0,158.0,193.0,137.0,392.0,146.0,1.0,186119.0,1666389590.3950987
89,10.0,23.0,24.0,29.0,305.0,110.0,133.0,120.0,191.0,115.0,390.0,120.0,1.0,191221.0,1666389596.531111
90,22.0,40.0,44.0,66.0,563.0,120.0,262.0,266.0,497.0,221.0,1097.0,138.0,1.0,196139.0,1666389600.3521008
91,371.0,480.0,508.0,612.0,11732.0,1932.0,4255.0,3121.0,2856.0,1606.0,18699.0,2443.0,1.0,201221.0,1666389605.3331003
92,661.0,320.0,688.0,577.0,10131.0,1580.0,3453.0,3235.0,1925.0,1786.0,14542.0,1994.0,1.0,206119.0,1666389610.315104
93,583.0,569.0,657.0,773.0,12712.0,1840.0,613.0,813.0,1303.0,735.0,8326.0,618.0,1.0,211241.0,1666389615.3391001
94,705.0,564.0,747.0,712.0,14301.0,1954.0,3409.0,3387.0,2193.0,1894.0,13742.0,1916.0,1.0,216119.0,1666389620.3341005
95,846.0,1346.0,1003.0,1247.0,26037.0,3373.0,5509.0,4080.0,5402.0,1861.0,27303.0,3706.0,1.0,221221.0,1666389625.3291025
96,1302.0,1847.0,1440.0,1783.0,25481.0,3414.0,3287.0,3713.0,1829.0,1755.0,10679.0,1810.0,1.0,226139.0,1666389630.3540993
97,960.0,1095.0,1151.0,1352.0,21481.0,2648.0,3630.0,3339.0,2208.0,1681.0,11947.0,1812.0,1.0,231221.0,1666389635.3351004
98,682.0,510.0,683.0,983.0,8961.0,1266.0,2653.0,3216.0,2958.0,1519.0,10314.0,1414.0,1.0,236119.0,1666389640.8440993
99,1125.0,1315.0,1007.0,1518.0,14336.0,1096.0,2494.0,3418.0,4077.0,1162.0,11008.0,1010.0,1.0,241241.0,1666389645.3400989
100,198.0,242.0,252.0,368.0,3237.0,486.0,2778.0,2954.0,6086.0,1522.0,10362.0,1048.0,1.0,246119.0,1666389650.3501005
101,136.0,184.0,233.0,338.0,2751.0,294.0,1061.0,1823.0,2008.0,736.0,3755.0,334.0,1.0,251221.0,1666389655.5301125
102,156.0,180.0,211.0,316.0,2587.0,284.0,719.0,1038.0,1400.0,579.0,2495.0,280.0,1.0,256139.0,1666389660.432111
103,979.0,1625.0,1352.0,1793.0,10414.0,2016.0,565.0,624.0,872.0,375.0,1945.0,258.0,1.0,261221.0,1666389665.350103
104,1188.0,2555.0,1423.0,2174.0,16478.0,2466.0,12371.0,7208.0,15784.0,3856.0,16798.0,2572.0,1.0,266119.0,1666389670.3301015
105,102.0,140.0,158.0,227.0,2330.0,276.0,624.0,762.0,1219.0,448.0,2596.0,316.0,1.0,271241.0,1666389675.356683
106,1796.0,2960.0,2630.0,3726.0,22429.0,3054.0,12591.0,15572.0,16262.0,3960.0,19360.0,2767.0,1.0,276119.0,1666389680.351683
107,1331.0,2252.0,2093.0,2807.0,16561.0,2378.0,12402.0,9360.0,14830.0,3525.0,15709.0,2264.0,1.0,281221.0,1666389685.8836854
108,1121.0,2221.0,1488.0,1762.0,14003.0,1866.0,13222.0,10107.0,15126.0,3746.0,16569.0,2230.0,1.0,286139.0,1666389690.3570013
109,1345.0,2258.0,2046.0,2723.0,16072.0,2284.0,13299.0,8966.0,15467.0,3770.0,15568.0,2268.0,1.0,291221.0,1666389695.3676817
110,1452.0,2502.0,2096.0,2931.0,16820.0,2390.0,14141.0,8932.0,16403.0,4139.0,14771.0,2281.0,1.0,296119.0,1666389700.3476844
111,924.0,1391.0,933.0,1325.0,7948.0,2034.0,7989.0,5066.0,8349.0,2445.0,9492.0,2098.0,1.0,301241.0,1666389705.357685
112,1077.0,1697.0,1411.0,2017.0,16240.0,1618.0,6957.0,7555.0,9636.0,2505.0,13904.0,1444.0,1.0,306119.0,1666389710.367681
113,1004.0,1938.0,1355.0,1640.0,15485.0,1658.0,5168.0,3791.0,4010.0,1627.0,10188.0,1082.0,1.0,311221.0,1666389715.3476837
114,407.0,545.0,525.0,704.0,4309.0,744.0,1016.0,836.0,1720.0,436.0,3789.0,260.0,1.0,316139.0,1666389720.4496877
115,1534.0,2468.0,2226.0,3469.0,33845.0,3002.0,1170.0,1270.0,1590.0,643.0,2137.0,266.0,1.0,321221.0,1666389725.5766811
116,593.0,724.0,546.0,1060.0,4399.0,840.0,2650.0,3127.0,5798.0,1117.0,4553.0,818.0,1.0,326119.0,1666389730.9236906
117,1833.0,2721.0,2681.0,4176.0,20483.0,2482.0,8323.0,11122.0,12777.0,3152.0,15655.0,1675.0,1.0,331241.0,1666389735.387684
118,495.0,714.0,546.0,602.0,4676.0,448.0,2000.0,1378.0,1642.0,664.0,2169.0,256.0,1.0,336119.0,1666389740.3836842
119,1267.0,2170.0,1918.0,2320.0,15112.0,1812.0,9248.0,6716.0,13410.0,3320.0,29827.0,2938.0,1.0,341221.0,1666389745.3646822
120,15.0,29.0,32.0,46.0,284.0,76.0,113.0,129.0,254.0,99.0,430.0,88.0,1.0,346139.0,1666389750.3746817
121,86.0,120.0,181.0,179.0,2108.0,346.0,798.0,908.0,1317.0,570.0,3608.0,488.0,1.0,351221.0,1666389755.3836825
122,25.0,43.0,66.0,89.0,788.0,156.0,2364.0,2042.0,2720.0,845.0,10080.0,1122.0,1.0,356119.0,1666389760.364681
123,201.0,116.0,590.0,202.0,7709.0,1100.0,278.0,295.0,370.0,194.0,645.0,130.0,1.0,361241.0,1666389765.389683
