,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,12557000000.0,50.0,1.0,1.0,0.0,1666306359.5256424
1,12557000000.0,600.0,1.0,3.0,0.0,1666306359.5256424
2,12557000000.0,0.49999991059303284,1.0,4.0,0.0,1666306359.5256424
3,12557000000.0,24.947303771972656,1.0,6.0,0.0,1666306359.5256424
4,12557000000.0,101234.140625,1.0,7.0,0.0,1666306359.5256424
5,12557000000.0,18.940214157104492,1.0,8.0,0.0,1666306359.5256424
6,12557000000.0,139623.671875,1.0,9.0,0.0,1666306359.5256424
7,12557000000.0,1.0,1.0,12.0,0.0,1666306359.5256424
8,12557000000.0,0.0,1.0,13.0,0.0,1666306359.5256424
9,15557000000.0,50.0,1.0,1.0,0.0,1666306359.5256424
10,15557000000.0,600.0,1.0,3.0,0.0,1666306359.5256424
11,15557000000.0,0.49999991059303284,1.0,4.0,0.0,1666306359.5256424
12,15557000000.0,24.992958068847656,1.0,6.0,0.0,1666306359.5256424
13,15557000000.0,101236.515625,1.0,7.0,0.0,1666306359.5256424
14,15557000000.0,18.87202262878418,1.0,8.0,0.0,1666306359.5256424
15,15557000000.0,142301.28125,1.0,9.0,0.0,1666306359.5256424
16,15557000000.0,1.0,1.0,12.0,0.0,1666306359.5256424
17,15557000000.0,0.0,1.0,13.0,0.0,1666306359.5256424
18,18557000000.0,50.0,1.0,1.0,0.0,1666306359.5256424
19,18557000000.0,600.0,1.0,3.0,0.0,1666306359.5256424
20,18557000000.0,0.49999991059303284,1.0,4.0,0.0,1666306359.5256424
21,18557000000.0,25.05636978149414,1.0,6.0,0.0,1666306359.5256424
22,18557000000.0,101236.5078125,1.0,7.0,0.0,1666306359.5256424
23,18557000000.0,18.84528923034668,1.0,8.0,0.0,1666306359.5256424
24,18557000000.0,143739.46875,1.0,9.0,0.0,1666306359.5256424
25,18557000000.0,1.0,1.0,12.0,0.0,1666306359.5256424
