,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,87545000000.0,50.0,1.0,1.0,0.0,1664576911.185559
1,87545000000.0,600.0,1.0,3.0,0.0,1664576911.185559
2,87545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576911.185559
3,87545000000.0,22.175045013427734,1.0,6.0,0.0,1664576911.185559
4,87545000000.0,102129.953125,1.0,7.0,0.0,1664576911.185559
5,87545000000.0,34.355777740478516,1.0,8.0,0.0,1664576911.185559
6,87545000000.0,84210.5234375,1.0,9.0,0.0,1664576911.185559
7,87545000000.0,1.0,1.0,12.0,0.0,1664576911.185559
8,87545000000.0,0.0,1.0,13.0,0.0,1664576911.185559
9,90545000000.0,50.0,1.0,1.0,0.0,1664576911.185559
10,90545000000.0,600.0,1.0,3.0,0.0,1664576911.185559
11,90545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576911.185559
12,90545000000.0,22.180118560791016,1.0,6.0,0.0,1664576911.185559
13,90545000000.0,102129.953125,1.0,7.0,0.0,1664576911.185559
14,90545000000.0,34.35060119628906,1.0,8.0,0.0,1664576911.185559
15,90545000000.0,84880.6328125,1.0,9.0,0.0,1664576911.185559
16,90545000000.0,1.0,1.0,12.0,0.0,1664576911.185559
17,90545000000.0,0.0,1.0,13.0,0.0,1664576911.185559
18,93545000000.0,50.0,1.0,1.0,0.0,1664576911.185559
19,93545000000.0,600.0,1.0,3.0,0.0,1664576911.185559
20,93545000000.0,0.49999991059303284,1.0,4.0,0.0,1664576911.185559
21,93545000000.0,22.187728881835938,1.0,6.0,0.0,1664576911.185559
22,93545000000.0,102129.8828125,1.0,7.0,0.0,1664576911.185559
23,93545000000.0,34.32307052612305,1.0,8.0,0.0,1664576911.185559
24,93545000000.0,84127.5078125,1.0,9.0,0.0,1664576911.185559
25,93545000000.0,1.0,1.0,12.0,0.0,1664576911.185559
26,93545000000.0,0.0,1.0,13.0,0.0,1664576911.185559
