,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,29701.0,0.0,0.0,0.0,1531.0,1664401119.4299479
1,27935.0,0.0,0.0,0.0,3478.0,1664401119.4299479
2,27939.0,0.0,0.0,0.0,3545.0,1664401119.4299479
3,28464.0,0.0,0.0,0.0,5464.0,1664401119.4299479
4,28374.0,0.0,0.0,0.0,5567.0,1664401119.4299479
5,28729.0,0.0,0.0,0.0,7442.0,1664401119.4299479
6,28756.0,0.0,0.0,0.0,7567.0,1664401119.4299479
7,28982.0,0.0,0.0,0.0,9442.0,1664401119.4299479
8,28979.0,0.0,0.0,0.0,9567.0,1664401119.4299479
9,29156.0,0.0,0.0,0.0,11442.0,1664401119.4299479
10,29218.0,18255.0,0.0,0.0,11567.0,1664401129.416189
11,29437.0,18146.0,0.0,0.0,13442.0,1664401129.416189
12,29439.0,18133.0,0.0,0.0,13567.0,1664401129.416189
13,29566.0,17984.0,0.0,0.0,15442.0,1664401129.416189
14,29523.0,17975.0,0.0,0.0,15591.0,1664401129.416189
15,29619.0,17875.0,0.0,0.0,17418.0,1664401129.416189
16,29599.0,17866.0,0.0,0.0,17591.0,1664401129.416189
17,29669.0,17794.0,0.0,0.0,19418.0,1664401129.416189
18,29677.0,17789.0,0.0,0.0,19591.0,1664401129.416189
19,29746.0,17726.0,0.0,0.0,21418.0,1664401129.416189
20,29790.0,17722.0,0.0,0.0,21591.0,1664401139.3770251
21,29783.0,17670.0,0.0,0.0,23418.0,1664401139.3770251
22,29761.0,17663.0,0.0,0.0,23591.0,1664401139.3770251
23,29798.0,17606.0,0.0,0.0,25418.0,1664401139.3770251
24,29775.0,17597.0,0.0,0.0,25614.0,1664401139.3770251
25,29839.0,17556.0,0.0,0.0,27395.0,1664401139.3770251
26,29846.0,17548.0,0.0,0.0,27614.0,1664401139.3770251
27,29792.0,17507.0,0.0,0.0,29395.0,1664401139.3770251
28,29816.0,17500.0,0.0,0.0,29614.0,1664401139.3770251
29,29844.0,17452.0,0.0,0.0,31395.0,1664401139.3770251
30,29838.0,17449.0,0.0,0.0,31614.0,1664401149.38203
31,29842.0,17405.0,0.0,0.0,33395.0,1664401149.38203
32,29866.0,17412.0,0.0,0.0,33614.0,1664401149.38203
33,29880.0,17372.0,0.0,0.0,35395.0,1664401149.38203
34,29850.0,17363.0,0.0,0.0,35614.0,1664401149.38203
35,29896.0,17333.0,0.0,0.0,37395.0,1664401149.38203
36,29921.0,17332.0,0.0,0.0,37614.0,1664401149.38203
37,29901.0,17297.0,0.0,0.0,39395.0,1664401149.38203
38,29901.0,17283.0,0.0,0.0,39614.0,1664401149.38203
39,29933.0,17255.0,0.0,0.0,41395.0,1664401149.38203
40,29925.0,17247.0,0.0,0.0,41614.0,1664401159.388083
41,29916.0,17220.0,0.0,0.0,43395.0,1664401159.388083
42,29934.0,17214.0,0.0,0.0,43614.0,1664401159.388083
43,29925.0,17187.0,0.0,0.0,45395.0,1664401159.388083
44,29925.0,17171.0,0.0,0.0,45614.0,1664401159.388083
45,29937.0,17153.0,0.0,0.0,47395.0,1664401159.388083
46,29979.0,17148.0,0.0,0.0,47614.0,1664401159.388083
47,29950.0,17118.0,0.0,0.0,49395.0,1664401159.388083
48,29989.0,17112.0,0.0,0.0,49614.0,1664401159.388083
49,29993.0,17094.0,0.0,0.0,51395.0,1664401159.388083
50,29973.0,17090.0,0.0,0.0,51614.0,1664401169.3940952
51,29973.0,17058.0,0.0,0.0,53395.0,1664401169.3940952
52,30004.0,17062.0,0.0,0.0,53614.0,1664401169.3940952
53,29973.0,17035.0,0.0,0.0,55395.0,1664401169.3940952
54,29990.0,17039.0,0.0,0.0,55614.0,1664401169.3940952
55,30001.0,17014.0,0.0,0.0,57395.0,1664401169.3940952
56,29974.0,17002.0,1.0,1.0,57614.0,1664401169.3940952
57,30018.0,16984.0,1.0,1.0,59395.0,1664401169.3940952
58,30006.0,16982.0,1.0,1.0,59614.0,1664401169.3940952
59,30032.0,16962.0,2.0,1.0,61395.0,1664401169.3940952
60,30000.0,16956.0,4.0,1.0,61613.0,1664401179.399161
61,29998.0,16941.0,6.0,1.0,63396.0,1664401179.399161
62,30038.0,16930.0,9.0,1.0,63613.0,1664401179.399161
63,30004.0,16912.0,12.0,1.0,65396.0,1664401179.399161
64,30017.0,16918.0,15.0,1.0,65613.0,1664401179.399161
65,30066.0,16885.0,18.0,1.0,67396.0,1664401179.399161
66,30049.0,16894.0,20.0,1.0,67613.0,1664401179.399161
67,30081.0,16873.0,23.0,1.0,69396.0,1664401179.399161
68,30054.0,16867.0,25.0,1.0,69613.0,1664401179.399161
69,30034.0,16849.0,28.0,1.0,71396.0,1664401179.399161
70,30031.0,16847.0,31.0,1.0,71612.0,1664401189.4063208
71,30040.0,16823.0,33.0,1.0,73397.0,1664401189.4063208
72,30015.0,16824.0,36.0,1.0,73612.0,1664401189.4063208
73,30059.0,16804.0,38.0,1.0,75397.0,1664401189.4063208
74,30097.0,16809.0,40.0,1.0,75612.0,1664401189.4063208
75,30085.0,16794.0,41.0,1.0,77397.0,1664401189.4063208
76,30042.0,16790.0,43.0,1.0,77612.0,1664401189.4063208
77,30058.0,16780.0,45.0,1.0,79397.0,1664401189.4063208
78,30069.0,16778.0,47.0,1.0,79612.0,1664401189.4063208
79,30126.0,16758.0,48.0,1.0,81397.0,1664401189.4063208
80,30048.0,16758.0,50.0,1.0,81611.0,1664401199.4123268
81,30048.0,16742.0,52.0,1.0,83398.0,1664401199.4123268
82,30105.0,16743.0,53.0,1.0,83611.0,1664401199.4123268
83,30054.0,16725.0,54.0,1.0,85398.0,1664401199.4123268
84,30030.0,16727.0,57.0,1.0,85611.0,1664401199.4123268
85,30084.0,16713.0,58.0,1.0,87398.0,1664401199.4123268
86,30084.0,16709.0,59.0,1.0,87611.0,1664401199.4123268
