,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,6538000000.0,50.0,1.0,1.0,0.0,1664576040.359671
1,6538000000.0,600.0,1.0,3.0,0.0,1664576040.359671
2,6538000000.0,0.49999991059303284,1.0,4.0,0.0,1664576040.359671
3,6538000000.0,22.015256881713867,1.0,6.0,0.0,1664576040.359671
4,6538000000.0,102131.5859375,1.0,7.0,0.0,1664576040.359671
5,6538000000.0,35.156211853027344,1.0,8.0,0.0,1664576040.359671
6,6538000000.0,53056.99609375,1.0,9.0,0.0,1664576040.359671
7,6538000000.0,1.0,1.0,12.0,0.0,1664576040.359671
8,6538000000.0,0.0,1.0,13.0,0.0,1664576040.359671
9,9540000000.0,50.0,1.0,1.0,0.0,1664576063.379086
10,9540000000.0,600.0,1.0,3.0,0.0,1664576063.379086
11,9540000000.0,0.49999991059303284,1.0,4.0,0.0,1664576063.379086
12,9540000000.0,22.063447952270508,1.0,6.0,0.0,1664576063.379086
13,9540000000.0,102132.0859375,1.0,7.0,0.0,1664576063.379086
14,9540000000.0,35.13237762451172,1.0,8.0,0.0,1664576063.379086
15,9540000000.0,65222.9296875,1.0,9.0,0.0,1664576063.379086
16,9540000000.0,1.0,1.0,12.0,0.0,1664576063.379086
17,9540000000.0,0.0,1.0,13.0,0.0,1664576063.379086
18,12540000000.0,50.0,1.0,1.0,0.0,1664576066.3680441
19,12540000000.0,600.0,1.0,3.0,0.0,1664576066.3680441
20,12540000000.0,0.49999991059303284,1.0,4.0,0.0,1664576066.3680441
21,12540000000.0,22.027938842773438,1.0,6.0,0.0,1664576066.3680441
22,12540000000.0,102130.1328125,1.0,7.0,0.0,1664576066.3680441
23,12540000000.0,35.11200714111328,1.0,8.0,0.0,1664576066.3680441
24,12540000000.0,68467.5078125,1.0,9.0,0.0,1664576066.3680441
25,12540000000.0,1.0,1.0,12.0,0.0,1664576066.3680441
26,12540000000.0,0.0,1.0,13.0,0.0,1664576066.3680441
