,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,10099153.0,13415.0,64665.0,296.88836669921875,297.3362121582031,1666219151.941226
1,2.0,10099154.0,13959.0,64531.0,297.9755859375,298.2048034667969,1666219151.941226
2,3.0,10099156.0,13130.0,64453.0,297.2720947265625,297.2721252441406,1666219151.941226
3,4.0,10099157.0,13164.0,64444.0,297.34765625,296.88543701171875,1666219151.941226
4,5.0,10099159.0,13652.0,64460.0,296.79534912109375,296.7117919921875,1666219151.941226
5,1.0,10100164.0,13421.0,64666.0,296.9232482910156,297.3734436035156,1666219152.991526
6,2.0,10100165.0,13960.0,64540.0,297.98138427734375,298.2340087890625,1666219152.991526
7,3.0,10100167.0,13131.0,64451.0,297.27789306640625,297.2726745605469,1666219152.991526
8,4.0,10100169.0,13163.0,64436.0,297.34185791015625,296.8571472167969,1666219152.991526
9,5.0,10100171.0,13652.0,64453.0,296.79534912109375,296.69158935546875,1666219152.991526
10,1.0,10101153.0,13417.0,64670.0,296.8999938964844,297.36029052734375,1666219153.9511416
11,2.0,10101154.0,13961.0,64531.0,297.9872131347656,298.2164306640625,1666219153.9511416
12,3.0,10101156.0,13130.0,64451.0,297.2720947265625,297.2668762207031,1666219153.9511416
13,4.0,10101157.0,13160.0,64437.0,297.32440185546875,296.8424377441406,1666219153.9511416
14,5.0,10101159.0,13653.0,64456.0,296.8011474609375,296.7060546875,1666219153.9511416
15,1.0,10102153.0,13419.0,64663.0,296.91162109375,297.3544006347656,1666219154.9415314
16,2.0,10102155.0,13961.0,64500.0,297.9872131347656,298.1357421875,1666219154.9415314
17,3.0,10102156.0,13132.0,64449.0,297.2837219238281,297.2732238769531,1666219154.9415314
18,4.0,10102158.0,13160.0,64434.0,297.32440185546875,296.8340148925781,1666219154.9415314
19,5.0,10102160.0,13652.0,64449.0,296.79534912109375,296.6800537109375,1666219154.9415314
20,1.0,10103153.0,13416.0,64669.0,296.8941650390625,297.35198974609375,1666219155.9467866
21,2.0,10103155.0,13958.0,64537.0,297.9697570800781,298.214599609375,1666219155.9467866
22,3.0,10103156.0,13129.0,64449.0,297.2662658691406,297.2557678222656,1666219155.9467866
23,4.0,10103158.0,13163.0,64436.0,297.34185791015625,296.8571472167969,1666219155.9467866
24,5.0,10103160.0,13653.0,64452.0,296.8011474609375,296.69451904296875,1666219155.9467866
25,1.0,10104153.0,13417.0,64667.0,296.8999938964844,297.352783203125,1666219156.9509108
26,2.0,10104154.0,13959.0,64538.0,297.9755859375,298.2230224609375,1666219156.9509108
27,3.0,10104156.0,13130.0,64454.0,297.2720947265625,297.2747802734375,1666219156.9509108
28,4.0,10104157.0,13161.0,64440.0,297.3302307128906,296.8567199707031,1666219156.9509108
29,5.0,10104159.0,13651.0,64440.0,296.7895202636719,296.64825439453125,1666219156.9509108
30,1.0,10105164.0,13423.0,64675.0,296.93487548828125,297.407470703125,1666219158.0025027
31,2.0,10105165.0,13959.0,64540.0,297.9755859375,298.22821044921875,1666219158.0025027
32,3.0,10105167.0,13132.0,64455.0,297.2837219238281,297.2890319824219,1666219158.0025027
33,4.0,10105169.0,13163.0,64444.0,297.34185791015625,296.879638671875,1666219158.0025027
34,5.0,10105171.0,13652.0,64451.0,296.79534912109375,296.6858215332031,1666219158.0025027
35,1.0,10106153.0,13418.0,64675.0,296.90582275390625,297.3785705566406,1666219158.9459326
36,2.0,10106154.0,13960.0,64546.0,297.98138427734375,298.2496032714844,1666219158.9459326
37,3.0,10106156.0,13130.0,64469.0,297.2720947265625,297.31427001953125,1666219158.9459326
38,4.0,10106157.0,13163.0,64452.0,297.34185791015625,296.902099609375,1666219158.9459326
39,5.0,10106159.0,13654.0,64459.0,296.8069763183594,296.7205505371094,1666219158.9459326
40,1.0,10107153.0,13418.0,64672.0,296.90582275390625,297.3710632324219,1666219159.951288
41,2.0,10107155.0,13958.0,64548.0,297.9697570800781,298.24322509765625,1666219159.951288
42,3.0,10107156.0,13135.0,64472.0,297.3011474609375,297.3511962890625,1666219159.951288
43,4.0,10107158.0,13159.0,64458.0,297.318603515625,296.89556884765625,1666219159.951288
44,5.0,10107160.0,13651.0,64471.0,296.7895202636719,296.7376708984375,1666219159.951288
