,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,12558000000.0,50.0,1.0,1.0,0.0,1666382426.2320786
1,12558000000.0,600.0,1.0,3.0,0.0,1666382426.2320786
2,12558000000.0,0.49999991059303284,1.0,4.0,0.0,1666382426.2320786
3,12558000000.0,24.721561431884766,1.0,6.0,0.0,1666382426.2320786
4,12558000000.0,101718.8359375,1.0,7.0,0.0,1666382426.2320786
5,12558000000.0,22.664031982421875,1.0,8.0,0.0,1666382426.2320786
6,12558000000.0,107789.4765625,1.0,9.0,0.0,1666382426.2320786
7,12558000000.0,1.0,1.0,12.0,0.0,1666382426.2320786
8,12558000000.0,0.0,1.0,13.0,0.0,1666382426.2320786
9,15558000000.0,50.0,1.0,1.0,0.0,1666382426.2320786
10,15558000000.0,600.0,1.0,3.0,0.0,1666382426.2320786
11,15558000000.0,0.49999991059303284,1.0,4.0,0.0,1666382426.2320786
12,15558000000.0,24.800189971923828,1.0,6.0,0.0,1666382426.2320786
13,15558000000.0,101718.7109375,1.0,7.0,0.0,1666382426.2320786
14,15558000000.0,22.596323013305664,1.0,8.0,0.0,1666382426.2320786
15,15558000000.0,113149.171875,1.0,9.0,0.0,1666382426.2320786
16,15558000000.0,1.0,1.0,12.0,0.0,1666382426.2320786
17,15558000000.0,0.0,1.0,13.0,0.0,1666382426.2320786
18,18558000000.0,50.0,1.0,1.0,0.0,1666382426.2320786
19,18558000000.0,600.0,1.0,3.0,0.0,1666382426.2320786
20,18558000000.0,0.49999991059303284,1.0,4.0,0.0,1666382426.2320786
21,18558000000.0,24.85852813720703,1.0,6.0,0.0,1666382426.2320786
22,18558000000.0,101716.5078125,1.0,7.0,0.0,1666382426.2320786
23,18558000000.0,22.54290771484375,1.0,8.0,0.0,1666382426.2320786
24,18558000000.0,117269.8125,1.0,9.0,0.0,1666382426.2320786
25,18558000000.0,1.0,1.0,12.0,0.0,1666382426.2320786
26,18558000000.0,0.0,1.0,13.0,0.0,1666382426.2320786
27,21558000000.0,50.0,1.0,1.0,0.0,1666382435.230478
28,21558000000.0,600.0,1.0,3.0,0.0,1666382435.230478
29,21558000000.0,0.49999991059303284,1.0,4.0,0.0,1666382435.230478
30,21558000000.0,24.919403076171875,1.0,6.0,0.0,1666382435.230478
31,21558000000.0,101719.765625,1.0,7.0,0.0,1666382435.230478
32,21558000000.0,22.505294799804688,1.0,8.0,0.0,1666382435.230478
33,21558000000.0,121183.4296875,1.0,9.0,0.0,1666382435.230478
34,21558000000.0,1.0,1.0,12.0,0.0,1666382435.230478
35,21558000000.0,0.0,1.0,13.0,0.0,1666382435.230478
36,24558000000.0,50.0,1.0,1.0,0.0,1666382435.230478
37,24558000000.0,600.0,1.0,3.0,0.0,1666382435.230478
38,24558000000.0,0.49999991059303284,1.0,4.0,0.0,1666382435.230478
