,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,31543.0,14606.0,90.0,1.0,84411457.0,1666293493.2259188
1,31594.0,14607.0,90.0,1.0,84413402.0,1666293495.175921
2,31568.0,14607.0,90.0,1.0,84413457.0,1666293495.2359235
3,31586.0,14613.0,90.0,1.0,84415402.0,1666293497.1699367
4,31581.0,14604.0,90.0,1.0,84415457.0,1666293497.2309191
5,31524.0,14611.0,90.0,1.0,84417402.0,1666293499.180919
6,31537.0,14611.0,90.0,1.0,84417457.0,1666293499.2259223
7,31522.0,14615.0,90.0,1.0,84419402.0,1666293501.1759214
8,31636.0,14610.0,89.0,1.0,84419457.0,1666293501.2359242
9,31619.0,14608.0,89.0,1.0,84421402.0,1666293503.1879196
10,31586.0,14602.0,89.0,1.0,84421457.0,1666293503.2309184
