,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,31348.0,14404.0,303.0,1.0,8825402.0,1666217877.8248358
1,31379.0,14395.0,303.0,1.0,8825457.0,1666217877.9088507
2,31362.0,14402.0,304.0,1.0,8827402.0,1666217879.755034
3,31398.0,14405.0,303.0,1.0,8827457.0,1666217879.838034
4,31367.0,14393.0,304.0,1.0,8829402.0,1666217881.7649422
5,31356.0,14401.0,305.0,1.0,8829457.0,1666217881.8499348
6,31348.0,14392.0,305.0,1.0,8831402.0,1666217883.7627747
7,31334.0,14388.0,307.0,1.0,8831457.0,1666217883.847775
8,31393.0,14391.0,306.0,1.0,8833402.0,1666217885.689836
9,31402.0,14397.0,305.0,1.0,8833457.0,1666217885.7188241
10,31348.0,14383.0,306.0,1.0,8835402.0,1666217887.6699507
11,31320.0,14390.0,308.0,1.0,8835457.0,1666217887.7309496
12,31385.0,14389.0,307.0,1.0,8837402.0,1666217889.66393
13,31373.0,14395.0,307.0,1.0,8837457.0,1666217889.7238333
14,31340.0,14393.0,308.0,1.0,8839402.0,1666217891.6748667
15,31369.0,14383.0,308.0,1.0,8839457.0,1666217891.7198656
16,31414.0,14388.0,307.0,1.0,8841402.0,1666217893.6694884
17,31416.0,14381.0,306.0,1.0,8841457.0,1666217893.7294939
18,31423.0,14383.0,305.0,1.0,8843402.0,1666217895.66349
19,31435.0,14387.0,303.0,1.0,8843457.0,1666217895.7244923
20,31433.0,14386.0,301.0,1.0,8845402.0,1666217897.67512
21,31460.0,14393.0,299.0,1.0,8845457.0,1666217897.7191334
22,31414.0,14387.0,298.0,1.0,8847402.0,1666217899.672691
23,31405.0,14393.0,298.0,1.0,8847457.0,1666217899.7296917
24,31410.0,14395.0,297.0,1.0,8849402.0,1666217901.679693
25,31437.0,14395.0,296.0,1.0,8849457.0,1666217901.7246916
26,31414.0,14391.0,295.0,1.0,8851402.0,1666217903.6746907
27,31429.0,14390.0,294.0,1.0,8851457.0,1666217903.7346926
28,31447.0,14386.0,293.0,1.0,8853402.0,1666217905.6696923
29,31436.0,14396.0,291.0,1.0,8853457.0,1666217905.7297056
30,31418.0,14389.0,291.0,1.0,8855402.0,1666217907.6956918
31,31435.0,14386.0,290.0,1.0,8855457.0,1666217907.7246938
32,31396.0,14391.0,290.0,1.0,8857402.0,1666217909.6756895
33,31410.0,14392.0,290.0,1.0,8857457.0,1666217909.7357101
34,31386.0,14397.0,290.0,1.0,8859402.0,1666217911.6706908
35,31397.0,14396.0,290.0,1.0,8859457.0,1666217911.730691
36,31428.0,14391.0,290.0,1.0,8861402.0,1666217913.680928
37,31398.0,14385.0,290.0,1.0,8861457.0,1666217913.7249298
38,31412.0,14394.0,289.0,1.0,8863402.0,1666217915.6749296
39,31429.0,14390.0,289.0,1.0,8863457.0,1666217915.7349296
40,31391.0,14396.0,289.0,1.0,8865402.0,1666217917.7009296
41,31425.0,14399.0,288.0,1.0,8865457.0,1666217917.7299316
42,31402.0,14397.0,288.0,1.0,8867402.0,1666217919.6809304
43,31399.0,14402.0,289.0,1.0,8867457.0,1666217919.7399416
44,31415.0,14394.0,288.0,1.0,8869402.0,1666217921.6759295
45,31391.0,14399.0,289.0,1.0,8869457.0,1666217921.735935
46,31386.0,14402.0,289.0,1.0,8871402.0,1666217923.6866167
47,31409.0,14399.0,289.0,1.0,8871457.0,1666217923.7326167
48,31386.0,14408.0,289.0,1.0,8873402.0,1666217925.6806176
49,31391.0,14397.0,290.0,1.0,8873457.0,1666217925.7416165
50,31418.0,14394.0,289.0,1.0,8875402.0,1666217927.6771517
51,31367.0,14395.0,290.0,1.0,8875457.0,1666217927.7371535
52,31371.0,14401.0,291.0,1.0,8877402.0,1666217929.6861482
53,31382.0,14392.0,292.0,1.0,8877457.0,1666217929.7311482
54,31396.0,14391.0,292.0,1.0,8879402.0,1666217931.683152
55,31388.0,14402.0,292.0,1.0,8879457.0,1666217931.7551482
56,31454.0,14397.0,290.0,1.0,8881402.0,1666217933.6921487
57,31404.0,14398.0,290.0,1.0,8881457.0,1666217933.7361505
58,31380.0,14395.0,291.0,1.0,8883402.0,1666217935.7011473
59,31441.0,14388.0,290.0,1.0,8883457.0,1666217935.7461474
60,31407.0,14394.0,289.0,1.0,8885402.0,1666217937.6821523
61,31377.0,14396.0,290.0,1.0,8885457.0,1666217937.7411485
62,31339.0,14394.0,292.0,1.0,8887402.0,1666217939.692151
63,31341.0,14392.0,294.0,1.0,8887457.0,1666217939.736148
64,31390.0,14394.0,294.0,1.0,8889402.0,1666217941.6861513
65,31360.0,14398.0,295.0,1.0,8889457.0,1666217941.746149
66,31362.0,14391.0,296.0,1.0,8891402.0,1666217943.7991498
67,31358.0,14389.0,297.0,1.0,8891457.0,1666217943.8841527
