,srawVOC,srawNOX,voc_index_value,nox_index_value,timestamp,epoch
0,31804.0,12489.0,104.0,1.0,501872.0,1669053489.8935328
1,31806.0,12489.0,105.0,1.0,501984.0,1669053489.9777787
2,31836.0,12482.0,105.0,1.0,503872.0,1669053491.91452
3,31871.0,12479.0,104.0,1.0,503984.0,1669053491.9965012
4,31826.0,12473.0,104.0,1.0,505872.0,1669053494.102925
5,31850.0,12480.0,104.0,1.0,505984.0,1669053494.1854057
6,31822.0,12479.0,104.0,1.0,507871.0,1669053495.8883293
7,31854.0,12491.0,104.0,1.0,507985.0,1669053495.9714491
8,31829.0,12497.0,104.0,1.0,509871.0,1669053497.658049
9,31862.0,12496.0,104.0,1.0,509984.0,1669053497.7777674
10,31875.0,12476.0,103.0,1.0,511872.0,1669053499.667788
11,31862.0,12469.0,102.0,1.0,511984.0,1669053499.7739384
12,31823.0,12485.0,103.0,1.0,513872.0,1669053501.663576
13,31883.0,12483.0,102.0,1.0,513984.0,1669053501.7677722
14,31829.0,12475.0,102.0,1.0,515872.0,1669053503.6582403
15,31813.0,12473.0,103.0,1.0,515984.0,1669053503.778244
16,31882.0,12470.0,102.0,1.0,517872.0,1669053505.6673508
17,31849.0,12473.0,102.0,1.0,517984.0,1669053505.773178
18,31842.0,12479.0,102.0,1.0,519871.0,1669053507.663304
19,31851.0,12472.0,102.0,1.0,519985.0,1669053507.7842972
20,31866.0,12481.0,101.0,1.0,521871.0,1669053509.6591737
21,31917.0,12482.0,100.0,1.0,521985.0,1669053509.7777267
22,31893.0,12477.0,99.0,1.0,523870.0,1669053511.6697886
23,31880.0,12470.0,98.0,1.0,523986.0,1669053511.7768056
24,31938.0,12465.0,97.0,1.0,525870.0,1669053513.6650617
25,31866.0,12465.0,97.0,1.0,525985.0,1669053513.7834148
26,31869.0,12469.0,97.0,1.0,527871.0,1669053515.658476
27,31852.0,12479.0,97.0,1.0,527985.0,1669053515.7781374
28,31851.0,12471.0,98.0,1.0,529870.0,1669053517.669127
29,31840.0,12465.0,98.0,1.0,529986.0,1669053517.7880464
30,31865.0,12477.0,98.0,1.0,531869.0,1669053519.6640077
31,31878.0,12475.0,98.0,1.0,531986.0,1669053519.7840064
32,31845.0,12461.0,98.0,1.0,533870.0,1669053521.6748781
33,31859.0,12459.0,98.0,1.0,533986.0,1669053521.7796383
34,31821.0,12474.0,99.0,1.0,535870.0,1669053523.6694224
35,31848.0,12474.0,99.0,1.0,535986.0,1669053523.788414
36,31799.0,12466.0,101.0,1.0,537870.0,1669053525.6656435
37,31829.0,12459.0,101.0,1.0,537986.0,1669053525.7842207
38,31808.0,12466.0,102.0,1.0,539870.0,1669053527.6745973
39,31838.0,12465.0,102.0,1.0,539986.0,1669053527.779996
40,31826.0,12468.0,103.0,1.0,541869.0,1669053529.6694636
41,31808.0,12473.0,103.0,1.0,541987.0,1669053529.7891996
42,31882.0,12462.0,103.0,1.0,543869.0,1669053531.6651108
43,31835.0,12456.0,103.0,1.0,543987.0,1669053531.7857392
44,31860.0,12472.0,102.0,1.0,545868.0,1669053533.674416
45,31851.0,12471.0,102.0,1.0,545988.0,1669053533.7944834
46,31858.0,12461.0,102.0,1.0,547868.0,1669053535.669376
47,31897.0,12464.0,101.0,1.0,547988.0,1669053535.7893667
48,31840.0,12454.0,101.0,1.0,549868.0,1669053537.6657548
49,31888.0,12461.0,100.0,1.0,549988.0,1669053537.784217
50,31798.0,12468.0,102.0,1.0,551868.0,1669053539.6747754
51,31833.0,12459.0,102.0,1.0,551988.0,1669053539.7947202
52,31832.0,12469.0,102.0,1.0,553868.0,1669053541.6703537
53,31803.0,12461.0,103.0,1.0,553987.0,1669053541.7901428
54,31812.0,12446.0,104.0,1.0,555869.0,1669053543.680296
55,31831.0,12450.0,104.0,1.0,555987.0,1669053543.7853816
56,31770.0,12464.0,105.0,1.0,557868.0,1669053545.6755784
57,31840.0,12468.0,105.0,1.0,557988.0,1669053545.7951496
58,31826.0,12459.0,105.0,1.0,559868.0,1669053547.6707976
59,31836.0,12456.0,105.0,1.0,559987.0,1669053547.7906067
60,31836.0,12462.0,105.0,1.0,561869.0,1669053549.6807656
61,31794.0,12463.0,106.0,1.0,561987.0,1669053549.7997525
62,31834.0,12460.0,105.0,1.0,563868.0,1669053551.6754527
63,31861.0,12463.0,105.0,1.0,563988.0,1669053551.795453
64,31845.0,12446.0,104.0,1.0,565868.0,1669053553.910686
65,31827.0,12448.0,104.0,1.0,565988.0,1669053553.9919589
66,31890.0,12449.0,103.0,1.0,567868.0,1669053555.9092395
67,31945.0,12456.0,101.0,1.0,567988.0,1669053555.9915428
68,31838.0,12454.0,101.0,1.0,569867.0,1669053557.9216347
69,31808.0,12455.0,102.0,1.0,569989.0,1669053558.0052214
70,31873.0,12454.0,101.0,1.0,571867.0,1669053560.0183692
71,31867.0,12453.0,101.0,1.0,571988.0,1669053560.2078543
72,31923.0,12461.0,99.0,1.0,573868.0,1669053561.6809874
73,31853.0,12462.0,99.0,1.0,573988.0,1669053561.80049
74,31838.0,12456.0,100.0,1.0,575868.0,1669053563.6749709
75,31873.0,12455.0,99.0,1.0,575987.0,1669053563.7966805
76,31839.0,12454.0,99.0,1.0,577869.0,1669053565.6855605
77,31899.0,12453.0,99.0,1.0,577987.0,1669053565.8061888
78,31832.0,12445.0,99.0,1.0,579868.0,1669053567.680951
79,31820.0,12440.0,100.0,1.0,579988.0,1669053567.801949
80,31917.0,12454.0,99.0,1.0,581868.0,1669053569.6774516
81,31909.0,12454.0,98.0,1.0,581987.0,1669053569.7971284
82,31867.0,12453.0,97.0,1.0,583869.0,1669053571.8111424
83,31867.0,12451.0,97.0,1.0,583987.0,1669053571.8346028
84,31917.0,12452.0,96.0,1.0,585868.0,1669053573.6822126
85,31933.0,12445.0,95.0,1.0,585988.0,1669053573.8019953
86,31892.0,12451.0,95.0,1.0,587868.0,1669053575.6918697
87,31846.0,12449.0,96.0,1.0,587990.0,1669053575.812086
88,31876.0,12452.0,96.0,1.0,589866.0,1669053577.6872606
89,31843.0,12452.0,96.0,1.0,589990.0,1669053577.8074548
90,31872.0,12456.0,96.0,1.0,591865.0,1669053579.68073
91,31934.0,12451.0,95.0,1.0,591991.0,1669053579.8168304
92,31809.0,12434.0,97.0,1.0,593865.0,1669053581.6764781
93,31840.0,12445.0,97.0,1.0,593990.0,1669053581.8146932
94,31882.0,12441.0,97.0,1.0,595866.0,1669053583.6881118
95,31838.0,12441.0,98.0,1.0,595990.0,1669053583.8051083
96,31862.0,12445.0,98.0,1.0,597866.0,1669053585.6820977
97,31845.0,12451.0,98.0,1.0,597989.0,1669053585.8171504
98,31824.0,12439.0,99.0,1.0,599867.0,1669053587.692805
99,31841.0,12443.0,100.0,1.0,599989.0,1669053587.811626
100,31846.0,12442.0,100.0,1.0,601866.0,1669053589.6876433
101,31886.0,12450.0,99.0,1.0,601990.0,1669053589.806848
102,31855.0,12444.0,100.0,1.0,603866.0,1669053591.6827912
103,31864.0,12451.0,100.0,1.0,603989.0,1669053591.8179376
