,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,6538000000.0,50.0,1.0,1.0,0.0,1664576200.2772632
1,6538000000.0,600.0,1.0,3.0,0.0,1664576200.2772632
2,6538000000.0,0.49999991059303284,1.0,4.0,0.0,1664576200.2772632
3,6538000000.0,22.03301239013672,1.0,6.0,0.0,1664576200.2772632
4,6538000000.0,102127.53125,1.0,7.0,0.0,1664576200.2772632
5,6538000000.0,35.169246673583984,1.0,8.0,0.0,1664576200.2772632
6,6538000000.0,54306.3203125,1.0,9.0,0.0,1664576200.2772632
7,6538000000.0,1.0,1.0,12.0,0.0,1664576200.2772632
8,6538000000.0,0.0,1.0,13.0,0.0,1664576200.2772632
9,9538000000.0,50.0,1.0,1.0,0.0,1664576200.2772632
10,9538000000.0,600.0,1.0,3.0,0.0,1664576200.2772632
11,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
12,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
13,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
14,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
15,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
16,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
17,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
18,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
19,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
20,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
21,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
22,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
23,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
24,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
25,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
26,0.0,0.0,0.0,0.0,0.0,1664576200.2772632
27,15538000000.0,50.0,1.0,1.0,0.0,1664576209.274934
28,15538000000.0,600.0,1.0,3.0,0.0,1664576209.274934
29,15538000000.0,0.49999991059303284,1.0,4.0,0.0,1664576209.274934
30,15538000000.0,22.119247436523438,1.0,6.0,0.0,1664576209.274934
31,15538000000.0,102127.96875,1.0,7.0,0.0,1664576209.274934
32,15538000000.0,34.9277458190918,1.0,8.0,0.0,1664576209.274934
33,15538000000.0,75227.7421875,1.0,9.0,0.0,1664576209.274934
34,15538000000.0,1.0,1.0,12.0,0.0,1664576209.274934
35,15538000000.0,0.0,1.0,13.0,0.0,1664576209.274934
36,18538000000.0,50.0,1.0,1.0,0.0,1664576209.274934
37,18538000000.0,600.0,1.0,3.0,0.0,1664576209.274934
38,0.0,0.0,0.0,0.0,0.0,1664576209.274934
39,0.0,0.0,0.0,0.0,0.0,1664576209.274934
40,0.0,0.0,0.0,0.0,0.0,1664576209.274934
41,0.0,0.0,0.0,0.0,0.0,1664576209.274934
42,0.0,0.0,0.0,0.0,0.0,1664576209.274934
43,0.0,0.0,0.0,0.0,0.0,1664576209.274934
44,0.0,0.0,0.0,0.0,0.0,1664576209.274934
