,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,41146.0,13122.0,64483.0,295.18487548828125,295.1772766113281,1664399718.058584
1,2.0,41147.0,13541.0,64464.0,295.54534912109375,295.60137939453125,1664399718.058584
2,3.0,41149.0,12799.0,65165.0,295.34765625,297.2403869628906,1664399718.058584
3,4.0,41150.0,12854.0,65147.0,295.54534912109375,297.0641784667969,1664399718.058584
4,5.0,41151.0,13335.0,65127.0,294.95233154296875,296.8067626953125,1664399718.058584
5,1.0,42146.0,13120.0,64480.0,295.1732482910156,295.1579895019531,1664399719.049563
6,2.0,42147.0,13542.0,64467.0,295.5511474609375,295.61517333984375,1664399719.049563
7,3.0,42149.0,12799.0,65178.0,295.34765625,297.2746276855469,1664399719.049563
8,4.0,42150.0,12855.0,65157.0,295.5511474609375,297.097900390625,1664399719.049563
9,5.0,42151.0,13333.0,65124.0,294.9407043457031,296.78668212890625,1664399719.049563
10,1.0,43146.0,13121.0,64480.0,295.1790771484375,295.163818359375,1664399720.054739
11,2.0,43147.0,13540.0,64465.0,295.5395202636719,295.5982360839844,1664399720.054739
12,3.0,43149.0,12800.0,65165.0,295.3534851074219,297.2461242675781,1664399720.054739
13,4.0,43150.0,12854.0,65151.0,295.54534912109375,297.07537841796875,1664399720.054739
14,5.0,43151.0,13334.0,65118.0,294.9465026855469,296.7751159667969,1664399720.054739
15,1.0,44146.0,13117.0,64478.0,295.15582275390625,295.1354675292969,1664399721.059594
16,2.0,44147.0,13539.0,64465.0,295.5337219238281,295.5924377441406,1664399721.059594
17,3.0,44149.0,12800.0,65163.0,295.3534851074219,297.2408447265625,1664399721.059594
18,4.0,44150.0,12855.0,65147.0,295.5511474609375,297.06988525390625,1664399721.059594
19,5.0,44151.0,13334.0,65122.0,294.9465026855469,296.78662109375,1664399721.059594
20,1.0,45146.0,13120.0,64476.0,295.1732482910156,295.1477966308594,1664399722.049855
21,2.0,45147.0,13540.0,64468.0,295.5395202636719,295.6062316894531,1664399722.049855
22,3.0,45149.0,12800.0,65118.0,295.3534851074219,297.1222229003906,1664399722.049855
23,4.0,45150.0,12856.0,65104.0,295.5569763183594,296.9550476074219,1664399722.049855
24,5.0,45152.0,13333.0,65082.0,294.9407043457031,296.66558837890625,1664399722.049855
25,1.0,46146.0,13122.0,64476.0,295.18487548828125,295.159423828125,1664399723.0549738
26,2.0,46147.0,13540.0,64465.0,295.5395202636719,295.5982360839844,1664399723.0549738
27,3.0,46149.0,12800.0,65103.0,295.3534851074219,297.0826416015625,1664399723.0549738
28,4.0,46150.0,12856.0,65096.0,295.5569763183594,296.9326171875,1664399723.0549738
29,5.0,46151.0,13334.0,65072.0,294.9465026855469,296.6424560546875,1664399723.0549738
30,1.0,47146.0,13122.0,64477.0,295.18487548828125,295.1619873046875,1664399724.0565388
31,2.0,47147.0,13539.0,64465.0,295.5337219238281,295.5924377441406,1664399724.0565388
32,3.0,47149.0,12800.0,65117.0,295.3534851074219,297.1195983886719,1664399724.0565388
33,4.0,47150.0,12859.0,65105.0,295.57440185546875,296.9750671386719,1664399724.0565388
34,5.0,47151.0,13332.0,65082.0,294.93487548828125,296.65985107421875,1664399724.0565388
35,1.0,48146.0,13120.0,64475.0,295.1732482910156,295.145263671875,1664399725.046646
36,2.0,48147.0,13540.0,64466.0,295.5395202636719,295.60089111328125,1664399725.046646
37,3.0,48149.0,12800.0,65117.0,295.3534851074219,297.1195983886719,1664399725.046646
38,4.0,48150.0,12857.0,65104.0,295.5627746582031,296.9607849121094,1664399725.046646
39,5.0,48151.0,13332.0,65076.0,294.93487548828125,296.6425476074219,1664399725.046646
40,1.0,49146.0,13121.0,64475.0,295.1790771484375,295.15106201171875,1664399726.052048
41,2.0,49147.0,13540.0,64466.0,295.5395202636719,295.60089111328125,1664399726.052048
42,3.0,49149.0,12802.0,65112.0,295.3651123046875,297.1178283691406,1664399726.052048
43,4.0,49150.0,12854.0,65100.0,295.54534912109375,296.932373046875,1664399726.052048
44,5.0,49152.0,13335.0,65080.0,294.95233154296875,296.6712646484375,1664399726.052048
45,1.0,50146.0,13122.0,64480.0,295.18487548828125,295.16961669921875,1664399727.056841
46,2.0,50147.0,13541.0,64468.0,295.54534912109375,295.612060546875,1664399727.056841
47,3.0,50149.0,12799.0,65110.0,295.34765625,297.09539794921875,1664399727.056841
48,4.0,50150.0,12856.0,65099.0,295.5569763183594,296.9410400390625,1664399727.056841
49,5.0,50152.0,13334.0,65075.0,294.9465026855469,296.6510925292969,1664399727.056841
50,1.0,51146.0,13120.0,64486.0,295.1732482910156,295.17327880859375,1664399728.0468218
51,2.0,51147.0,13539.0,64467.0,295.5337219238281,295.5977783203125,1664399728.0468218
52,3.0,51149.0,12800.0,65105.0,295.3534851074219,297.0879211425781,1664399728.0468218
53,4.0,51150.0,12854.0,65087.0,295.54534912109375,296.8958740234375,1664399728.0468218
54,5.0,51151.0,13333.0,65054.0,294.9407043457031,296.58477783203125,1664399728.0468218
55,1.0,52146.0,13117.0,64483.0,295.15582275390625,295.148193359375,1664399729.051957
56,2.0,52147.0,13537.0,64466.0,295.5220947265625,295.58349609375,1664399729.051957
57,3.0,52149.0,12799.0,65102.0,295.34765625,297.07427978515625,1664399729.051957
58,4.0,52150.0,12856.0,65088.0,295.5569763183594,296.91015625,1664399729.051957
59,5.0,52151.0,13335.0,65063.0,294.95233154296875,296.6221923828125,1664399729.051957
60,1.0,53146.0,13120.0,64480.0,295.1732482910156,295.1579895019531,1664399730.05725
