,_415,_445,_480,_515,_clear_1,_nir_1,_555,_590,_630,_680,_clear_2,_nir_2,flicker,timestamp,epoch
19,94.0,180.0,186.0,234.0,2081.0,312.0,922.0,778.0,1101.0,310.0,2079.0,312.0,1.0,10393009.0,1666219447.4566476
20,95.0,180.0,185.0,234.0,2079.0,312.0,923.0,780.0,1103.0,310.0,2079.0,312.0,1.0,10398091.0,1666219452.4692647
21,94.0,180.0,186.0,233.0,2080.0,312.0,923.0,780.0,1103.0,310.0,2079.0,312.0,1.0,10402989.0,1666219457.7467144
22,95.0,182.0,187.0,236.0,2089.0,314.0,930.0,787.0,1110.0,313.0,2090.0,314.0,1.0,10408111.0,1666219462.4569411
23,95.0,182.0,188.0,236.0,2093.0,314.0,937.0,789.0,1124.0,313.0,2119.0,320.0,1.0,10412989.0,1666219467.4671109
24,93.0,179.0,184.0,231.0,2069.0,312.0,887.0,745.0,1062.0,295.0,2047.0,310.0,1.0,10418091.0,1666219472.4549139
25,91.0,173.0,180.0,224.0,2056.0,312.0,890.0,749.0,1066.0,297.0,2056.0,312.0,1.0,10423010.0,1666219477.46896
26,91.0,173.0,180.0,225.0,2058.0,312.0,891.0,749.0,1067.0,296.0,2057.0,312.0,1.0,10428091.0,1666219482.556886
27,91.0,174.0,180.0,225.0,2057.0,312.0,891.0,749.0,1067.0,297.0,2058.0,312.0,1.0,10432989.0,1666219487.515303
28,94.0,180.0,187.0,235.0,2118.0,320.0,926.0,778.0,1115.0,313.0,2108.0,318.0,1.0,10438111.0,1666219492.4737937
29,94.0,180.0,186.0,234.0,2102.0,320.0,921.0,774.0,1111.0,313.0,2101.0,318.0,1.0,10442989.0,1666219497.479151
30,94.0,180.0,185.0,233.0,2093.0,316.0,977.0,831.0,1200.0,380.0,2240.0,326.0,1.0,10448091.0,1666219502.7884665
31,102.0,217.0,234.0,292.0,2272.0,328.0,985.0,838.0,1219.0,399.0,2270.0,328.0,1.0,10453009.0,1666219507.4717824
32,102.0,220.0,236.0,294.0,2282.0,328.0,992.0,846.0,1229.0,405.0,2283.0,328.0,1.0,10458091.0,1666219512.4887853
33,103.0,218.0,236.0,294.0,2275.0,328.0,985.0,841.0,1223.0,403.0,2272.0,328.0,1.0,10462989.0,1666219517.464303
34,103.0,219.0,236.0,295.0,2283.0,330.0,993.0,848.0,1232.0,405.0,2285.0,330.0,1.0,10468112.0,1666219522.5028958
35,103.0,219.0,237.0,295.0,2283.0,330.0,993.0,848.0,1231.0,406.0,2285.0,330.0,1.0,10472989.0,1666219527.4848416
36,104.0,220.0,237.0,296.0,2288.0,330.0,996.0,849.0,1233.0,406.0,2285.0,330.0,1.0,10478091.0,1666219532.464113
37,103.0,220.0,237.0,295.0,2288.0,330.0,997.0,851.0,1234.0,407.0,2289.0,330.0,1.0,10483009.0,1666219537.4851909
38,104.0,220.0,238.0,296.0,2289.0,330.0,997.0,851.0,1233.0,406.0,2284.0,328.0,1.0,10488091.0,1666219542.485283
39,94.0,180.0,185.0,233.0,2086.0,316.0,909.0,763.0,1093.0,305.0,2074.0,314.0,1.0,10492989.0,1666219548.2790802
40,104.0,222.0,241.0,299.0,2299.0,330.0,990.0,846.0,1222.0,399.0,2275.0,328.0,1.0,10498111.0,1666219552.5989904
41,103.0,217.0,234.0,290.0,2272.0,328.0,988.0,844.0,1220.0,398.0,2268.0,328.0,1.0,10502989.0,1666219557.5013134
42,103.0,217.0,234.0,290.0,2272.0,328.0,991.0,845.0,1223.0,399.0,2275.0,328.0,1.0,10508091.0,1666219562.481432
43,102.0,217.0,234.0,290.0,2271.0,328.0,989.0,845.0,1220.0,397.0,2267.0,328.0,1.0,10513010.0,1666219567.5022635
44,103.0,216.0,233.0,290.0,2265.0,326.0,990.0,847.0,1222.0,398.0,2270.0,328.0,1.0,10518091.0,1666219572.5029788
45,104.0,219.0,236.0,295.0,2296.0,330.0,1004.0,859.0,1240.0,402.0,2297.0,330.0,1.0,10522989.0,1666219577.4768808
46,104.0,218.0,236.0,293.0,2294.0,330.0,987.0,842.0,1225.0,397.0,2277.0,330.0,1.0,10528111.0,1666219582.5069854
47,103.0,217.0,234.0,291.0,2278.0,330.0,990.0,844.0,1227.0,399.0,2277.0,330.0,1.0,10532989.0,1666219587.5015874
48,103.0,218.0,234.0,291.0,2277.0,328.0,991.0,845.0,1227.0,399.0,2279.0,328.0,1.0,10538091.0,1666219592.8780334
49,103.0,217.0,234.0,290.0,2279.0,330.0,992.0,845.0,1228.0,398.0,2279.0,330.0,1.0,10543009.0,1666219597.5021765
50,103.0,218.0,234.0,291.0,2278.0,330.0,991.0,844.0,1227.0,399.0,2278.0,328.0,1.0,10548091.0,1666219602.518343
51,102.0,217.0,234.0,291.0,2278.0,328.0,991.0,844.0,1226.0,399.0,2278.0,328.0,1.0,10552989.0,1666219607.4980845
52,103.0,218.0,235.0,293.0,2279.0,330.0,998.0,850.0,1229.0,399.0,2282.0,330.0,1.0,10558112.0,1666219612.523651
53,104.0,219.0,236.0,293.0,2293.0,330.0,1000.0,852.0,1235.0,401.0,2293.0,332.0,1.0,10562989.0,1666219617.5852137
54,104.0,219.0,235.0,293.0,2292.0,332.0,996.0,850.0,1227.0,398.0,2279.0,330.0,1.0,10568091.0,1666219622.4988048
55,103.0,218.0,235.0,293.0,2282.0,330.0,999.0,852.0,1234.0,400.0,2292.0,332.0,1.0,10573009.0,1666219627.5244575
56,103.0,219.0,236.0,293.0,2296.0,332.0,931.0,785.0,1116.0,314.0,2103.0,316.0,1.0,10578091.0,1666219632.5225816
57,94.0,181.0,186.0,234.0,2097.0,316.0,924.0,778.0,1113.0,313.0,2100.0,318.0,1.0,10582989.0,1666219637.9503803
58,102.0,218.0,235.0,292.0,2268.0,328.0,991.0,847.0,1225.0,401.0,2273.0,326.0,1.0,10588111.0,1666219642.5237336
59,102.0,219.0,236.0,293.0,2270.0,328.0,990.0,848.0,1223.0,402.0,2272.0,326.0,1.0,10592989.0,1666219647.5349252
60,102.0,219.0,236.0,293.0,2269.0,328.0,989.0,846.0,1223.0,401.0,2268.0,328.0,1.0,10598091.0,1666219652.5156908
61,103.0,219.0,236.0,292.0,2267.0,328.0,989.0,846.0,1220.0,400.0,2268.0,326.0,1.0,10603010.0,1666219657.5392609
62,102.0,218.0,235.0,292.0,2266.0,328.0,988.0,845.0,1219.0,400.0,2268.0,328.0,1.0,10608091.0,1666219662.534951
63,103.0,218.0,236.0,293.0,2267.0,328.0,991.0,847.0,1222.0,401.0,2272.0,326.0,1.0,10612989.0,1666219667.5151384
64,103.0,219.0,237.0,295.0,2274.0,328.0,992.0,849.0,1226.0,405.0,2274.0,326.0,1.0,10618111.0,1666219672.540003
65,103.0,220.0,237.0,295.0,2275.0,326.0,993.0,849.0,1227.0,405.0,2276.0,328.0,1.0,10622989.0,1666219677.5358565
66,104.0,220.0,238.0,297.0,2279.0,328.0,994.0,851.0,1228.0,406.0,2280.0,328.0,1.0,10628091.0,1666219683.65181
67,104.0,220.0,237.0,296.0,2278.0,328.0,995.0,851.0,1229.0,406.0,2278.0,326.0,1.0,10633009.0,1666219687.5410147
68,104.0,221.0,239.0,297.0,2280.0,328.0,994.0,850.0,1228.0,406.0,2277.0,328.0,1.0,10638091.0,1666219692.5533288
69,103.0,221.0,238.0,296.0,2281.0,328.0,997.0,853.0,1230.0,406.0,2284.0,328.0,1.0,10642989.0,1666219697.5309122
70,104.0,221.0,238.0,297.0,2282.0,328.0,997.0,853.0,1231.0,405.0,2284.0,330.0,1.0,10648112.0,1666219702.5416234
71,104.0,220.0,238.0,296.0,2283.0,328.0,998.0,852.0,1231.0,406.0,2284.0,328.0,1.0,10652989.0,1666219707.5517483
72,104.0,220.0,238.0,296.0,2285.0,330.0,997.0,852.0,1232.0,406.0,2285.0,328.0,1.0,10658091.0,1666219712.531845
73,103.0,221.0,238.0,297.0,2285.0,328.0,998.0,854.0,1231.0,406.0,2283.0,328.0,1.0,10663009.0,1666219717.5585024
74,104.0,221.0,239.0,297.0,2288.0,330.0,996.0,851.0,1233.0,406.0,2288.0,330.0,1.0,10668091.0,1666219722.5522308
75,104.0,222.0,239.0,297.0,2293.0,330.0,1001.0,857.0,1238.0,408.0,2297.0,330.0,1.0,10672989.0,1666219728.0059807
76,104.0,221.0,239.0,297.0,2288.0,328.0,1001.0,856.0,1235.0,407.0,2294.0,328.0,1.0,10678111.0,1666219732.5577066
77,104.0,221.0,240.0,297.0,2292.0,328.0,1001.0,856.0,1236.0,407.0,2294.0,328.0,1.0,10682989.0,1666219737.5644538
78,103.0,221.0,239.0,297.0,2294.0,330.0,999.0,852.0,1236.0,406.0,2293.0,330.0,1.0,10688091.0,1666219742.5483208
79,104.0,221.0,239.0,298.0,2295.0,330.0,1001.0,856.0,1236.0,407.0,2290.0,328.0,1.0,10693010.0,1666219747.6359808
80,104.0,221.0,239.0,297.0,2292.0,330.0,1002.0,858.0,1239.0,409.0,2297.0,330.0,1.0,10698091.0,1666219752.5713549
81,104.0,222.0,240.0,299.0,2304.0,332.0,1005.0,859.0,1240.0,408.0,2305.0,330.0,1.0,10702989.0,1666219757.544893
82,104.0,222.0,240.0,298.0,2314.0,334.0,1004.0,859.0,1241.0,409.0,2305.0,332.0,1.0,10708111.0,1666219762.5896277
83,104.0,222.0,239.0,298.0,2298.0,330.0,1002.0,857.0,1237.0,408.0,2297.0,330.0,1.0,10712989.0,1666219767.5696845
84,104.0,222.0,240.0,298.0,2295.0,330.0,930.0,785.0,1119.0,316.0,2110.0,318.0,1.0,10718091.0,1666219773.0713956
85,94.0,180.0,185.0,234.0,2085.0,316.0,912.0,766.0,1096.0,308.0,2073.0,314.0,1.0,10723009.0,1666219777.574166
86,90.0,173.0,180.0,226.0,2010.0,304.0,874.0,741.0,1049.0,300.0,2011.0,302.0,1.0,10728091.0,1666219782.5859938
87,90.0,174.0,180.0,227.0,2013.0,304.0,879.0,744.0,1054.0,302.0,2017.0,304.0,1.0,10732989.0,1666219787.5602117
88,92.0,179.0,185.0,233.0,2051.0,310.0,914.0,770.0,1102.0,312.0,2097.0,318.0,1.0,10738111.0,1666219792.5755982
89,92.0,179.0,185.0,233.0,2078.0,314.0,908.0,765.0,1092.0,309.0,2082.0,314.0,1.0,10742989.0,1666219797.5856938
90,93.0,181.0,187.0,236.0,2097.0,316.0,938.0,791.0,1128.0,321.0,2127.0,318.0,1.0,10748091.0,1666219802.5794053
91,96.0,184.0,190.0,240.0,2114.0,318.0,935.0,790.0,1126.0,323.0,2116.0,316.0,1.0,10753009.0,1666219807.5924642
92,96.0,186.0,192.0,243.0,2125.0,318.0,936.0,792.0,1126.0,324.0,2120.0,318.0,1.0,10758091.0,1666219812.823759
93,97.0,187.0,194.0,244.0,2134.0,320.0,941.0,797.0,1132.0,326.0,2121.0,318.0,1.0,10762989.0,1666219818.2959154
94,96.0,186.0,193.0,244.0,2119.0,318.0,941.0,796.0,1132.0,325.0,2121.0,318.0,1.0,10768111.0,1666219822.5928478
95,96.0,189.0,197.0,245.0,2138.0,320.0,942.0,799.0,1138.0,329.0,2138.0,320.0,1.0,10772989.0,1666219827.6020885
96,96.0,189.0,197.0,245.0,2132.0,320.0,941.0,797.0,1135.0,328.0,2133.0,319.0,1.0,10778091.0,1666219832.5663345
97,97.0,189.0,196.0,246.0,2128.0,320.0,940.0,796.0,1134.0,328.0,2130.0,318.0,1.0,10783010.0,1666219837.5916297
98,97.0,189.0,197.0,245.0,2132.0,320.0,941.0,797.0,1135.0,328.0,2131.0,318.0,1.0,10788091.0,1666219842.6020465
99,97.0,187.0,194.0,245.0,2130.0,320.0,941.0,797.0,1135.0,327.0,2131.0,320.0,1.0,10792989.0,1666219847.587591
100,95.0,184.0,191.0,242.0,2093.0,312.0,937.0,796.0,1130.0,327.0,2116.0,316.0,1.0,10798111.0,1666219852.6082265
101,93.0,181.0,188.0,237.0,2068.0,310.0,938.0,796.0,1131.0,327.0,2114.0,316.0,1.0,10802989.0,1666219857.602386
102,96.0,186.0,193.0,244.0,2123.0,318.0,943.0,799.0,1141.0,328.0,2135.0,318.0,1.0,10808091.0,1666219863.1562493
103,77.0,150.0,157.0,200.0,1905.0,298.0,940.0,793.0,1130.0,322.0,2126.0,318.0,1.0,10813009.0,1666219867.6054862
104,95.0,181.0,187.0,236.0,2101.0,316.0,932.0,788.0,1114.0,314.0,2102.0,316.0,1.0,10818091.0,1666219872.6064873
105,95.0,182.0,188.0,237.0,2108.0,314.0,933.0,788.0,1116.0,314.0,2104.0,316.0,1.0,10822989.0,1666219877.6607442
106,95.0,182.0,188.0,237.0,2109.0,316.0,931.0,786.0,1113.0,314.0,2101.0,314.0,1.0,10828112.0,1666219882.8169088
107,96.0,183.0,188.0,238.0,2118.0,318.0,937.0,791.0,1123.0,316.0,2118.0,318.0,1.0,10832989.0,1666219887.6188107
108,94.0,178.0,185.0,233.0,2133.0,324.0,938.0,783.0,1132.0,313.0,2155.0,326.0,1.0,10838091.0,1666219892.598387
109,96.0,183.0,189.0,238.0,2140.0,322.0,921.0,773.0,1111.0,309.0,2126.0,322.0,1.0,10843009.0,1666219897.624334
110,95.0,182.0,188.0,237.0,2154.0,324.0,933.0,782.0,1127.0,314.0,2151.0,324.0,1.0,10848091.0,1666219902.634471
111,95.0,181.0,188.0,237.0,2154.0,324.0,950.0,797.0,1146.0,319.0,2174.0,326.0,1.0,10852989.0,1666219908.1605566
112,96.0,184.0,190.0,240.0,2179.0,328.0,910.0,762.0,1099.0,304.0,2116.0,320.0,1.0,10858111.0,1666219912.6240413
113,93.0,177.0,183.0,231.0,2126.0,322.0,913.0,763.0,1104.0,304.0,2126.0,323.0,1.0,10862989.0,1666219917.620256
114,93.0,177.0,184.0,231.0,2126.0,324.0,917.0,766.0,1108.0,306.0,2130.0,324.0,1.0,10868091.0,1666219922.6007442
115,92.0,177.0,184.0,232.0,2130.0,324.0,918.0,767.0,1110.0,306.0,2132.0,324.0,1.0,10873010.0,1666219927.6242883
116,93.0,177.0,185.0,233.0,2132.0,324.0,918.0,768.0,1111.0,306.0,2133.0,324.0,1.0,10878091.0,1666219932.64433
117,93.0,178.0,185.0,233.0,2133.0,324.0,922.0,769.0,1113.0,308.0,2137.0,324.0,1.0,10882989.0,1666219937.6154485
118,95.0,182.0,188.0,237.0,2152.0,326.0,936.0,783.0,1131.0,314.0,2154.0,326.0,1.0,10888111.0,1666219942.845711
119,96.0,182.0,188.0,237.0,2154.0,324.0,936.0,783.0,1129.0,313.0,2152.0,326.0,1.0,10892989.0,1666219947.7027283
120,94.0,181.0,187.0,235.0,2146.0,326.0,931.0,779.0,1124.0,312.0,2148.0,324.0,1.0,10898091.0,1666219953.1918187
121,91.0,176.0,183.0,229.0,2113.0,322.0,906.0,756.0,1092.0,301.0,2112.0,322.0,1.0,10903009.0,1666219957.6378005
122,92.0,176.0,182.0,229.0,2112.0,320.0,906.0,756.0,1091.0,302.0,2112.0,322.0,1.0,10908091.0,1666219962.6364963
123,91.0,175.0,182.0,229.0,2113.0,322.0,905.0,758.0,1092.0,302.0,2111.0,320.0,1.0,10912989.0,1666219967.6238897
124,92.0,175.0,183.0,229.0,2112.0,320.0,905.0,757.0,1091.0,302.0,2112.0,322.0,1.0,10918112.0,1666219972.642184
125,92.0,176.0,182.0,229.0,2112.0,322.0,905.0,756.0,1092.0,301.0,2113.0,322.0,1.0,10922989.0,1666219977.652227
126,92.0,175.0,182.0,229.0,2109.0,320.0,905.0,755.0,1090.0,301.0,2111.0,322.0,1.0,10928091.0,1666219982.6326663
127,91.0,175.0,182.0,229.0,2110.0,322.0,905.0,756.0,1090.0,302.0,2110.0,320.0,1.0,10933009.0,1666219987.6442046
128,92.0,176.0,181.0,229.0,2108.0,322.0,904.0,755.0,1089.0,301.0,2108.0,320.0,1.0,10938091.0,1666219992.6524374
129,91.0,175.0,182.0,228.0,2108.0,320.0,904.0,757.0,1090.0,301.0,2109.0,320.0,1.0,10942989.0,1666219998.2533655
130,92.0,175.0,182.0,228.0,2109.0,320.0,905.0,757.0,1090.0,302.0,2109.0,320.0,1.0,10948111.0,1666220002.6578696
131,92.0,176.0,182.0,229.0,2109.0,320.0,906.0,759.0,1092.0,302.0,2110.0,320.0,1.0,10952989.0,1666220008.2926092
132,92.0,176.0,183.0,230.0,2113.0,322.0,909.0,761.0,1096.0,303.0,2114.0,322.0,1.0,10958091.0,1666220012.8929877
133,92.0,176.0,183.0,230.0,2115.0,320.0,909.0,761.0,1097.0,304.0,2117.0,322.0,1.0,10963010.0,1666220017.659134
134,92.0,176.0,183.0,230.0,2120.0,322.0,915.0,765.0,1106.0,306.0,2126.0,324.0,1.0,10968091.0,1666220022.6696448
135,94.0,180.0,186.0,234.0,2135.0,324.0,901.0,752.0,1086.0,300.0,2098.0,318.0,1.0,10972989.0,1666220027.649573
136,96.0,182.0,188.0,237.0,2156.0,324.0,944.0,792.0,1137.0,316.0,2156.0,324.0,1.0,10978111.0,1666220032.6598277
137,96.0,183.0,188.0,239.0,2145.0,324.0,941.0,792.0,1133.0,316.0,2144.0,322.0,1.0,10982989.0,1666220037.6751413
138,95.0,182.0,189.0,238.0,2139.0,322.0,944.0,791.0,1137.0,315.0,2148.0,324.0,1.0,10988091.0,1666220043.2782595
139,95.0,181.0,186.0,235.0,2114.0,320.0,928.0,779.0,1118.0,312.0,2113.0,322.0,1.0,10993009.0,1666220047.6711054
140,94.0,179.0,184.0,233.0,2104.0,320.0,919.0,771.0,1109.0,309.0,2104.0,320.0,1.0,10998091.0,1666220052.6712077
141,94.0,179.0,184.0,233.0,2102.0,320.0,919.0,771.0,1108.0,309.0,2103.0,320.0,1.0,11002989.0,1666220057.652858
142,95.0,180.0,185.0,233.0,2105.0,320.0,923.0,775.0,1113.0,310.0,2109.0,320.0,1.0,11008112.0,1666220062.6760068
143,95.0,181.0,187.0,236.0,2117.0,320.0,928.0,780.0,1117.0,309.0,2131.0,322.0,1.0,11012989.0,1666220067.6817966
144,92.0,177.0,184.0,231.0,2119.0,324.0,911.0,762.0,1099.0,303.0,2115.0,322.0,1.0,11018091.0,1666220072.9279058
145,96.0,183.0,189.0,239.0,2158.0,326.0,927.0,776.0,1113.0,308.0,2131.0,324.0,1.0,11023009.0,1666220077.744066
146,95.0,181.0,187.0,236.0,2123.0,320.0,932.0,784.0,1121.0,313.0,2122.0,320.0,1.0,11028091.0,1666220082.6861885
147,95.0,181.0,187.0,236.0,2122.0,322.0,933.0,785.0,1121.0,313.0,2124.0,320.0,1.0,11032989.0,1666220088.325816
148,95.0,181.0,187.0,236.0,2121.0,322.0,932.0,783.0,1118.0,312.0,2124.0,319.0,1.0,11038111.0,1666220092.6911418
149,92.0,177.0,184.0,233.0,2170.0,330.0,921.0,766.0,1124.0,305.0,2169.0,328.0,1.0,11042989.0,1666220097.6872563
150,93.0,177.0,184.0,233.0,2171.0,330.0,920.0,766.0,1126.0,305.0,2172.0,330.0,1.0,11048091.0,1666220102.667165
151,92.0,178.0,184.0,233.0,2171.0,330.0,925.0,776.0,1116.0,310.0,2115.0,321.0,1.0,11053010.0,1666220107.6944795
152,93.0,179.0,184.0,233.0,2100.0,320.0,919.0,772.0,1108.0,308.0,2103.0,320.0,1.0,11058091.0,1666220112.6884415
153,93.0,179.0,184.0,232.0,2097.0,320.0,920.0,773.0,1108.0,309.0,2103.0,320.0,1.0,11062989.0,1666220117.6637306
154,94.0,179.0,184.0,233.0,2100.0,320.0,920.0,773.0,1108.0,309.0,2101.0,320.0,1.0,11068111.0,1666220122.6932206
155,94.0,179.0,185.0,233.0,2101.0,318.0,920.0,773.0,1106.0,308.0,2100.0,318.0,1.0,11072989.0,1666220127.6992068
156,94.0,180.0,185.0,233.0,2103.0,320.0,924.0,776.0,1112.0,310.0,2103.0,320.0,1.0,11078091.0,1666220133.3567986
157,94.0,180.0,185.0,234.0,2103.0,320.0,923.0,775.0,1111.0,309.0,2104.0,318.0,1.0,11083009.0,1666220137.7914088
158,95.0,181.0,186.0,234.0,2108.0,320.0,924.0,776.0,1112.0,310.0,2107.0,320.0,1.0,11088091.0,1666220143.5974395
159,94.0,181.0,185.0,234.0,2106.0,320.0,924.0,776.0,1113.0,310.0,2106.0,320.0,1.0,11092989.0,1666220147.6837006
160,94.0,181.0,185.0,234.0,2104.0,320.0,924.0,775.0,1112.0,311.0,2103.0,320.0,1.0,11098112.0,1666220152.709135
161,94.0,181.0,185.0,234.0,2106.0,320.0,921.0,774.0,1110.0,310.0,2101.0,320.0,1.0,11102989.0,1666220157.699734
162,95.0,180.0,186.0,234.0,2105.0,320.0,924.0,776.0,1112.0,310.0,2103.0,318.0,1.0,11108091.0,1666220162.699689
163,94.0,180.0,185.0,233.0,2103.0,318.0,924.0,777.0,1113.0,310.0,2105.0,318.0,1.0,11113009.0,1666220167.705861
164,95.0,180.0,185.0,234.0,2105.0,318.0,923.0,776.0,1112.0,311.0,2103.0,318.0,1.0,11118091.0,1666220172.7209053
165,95.0,180.0,186.0,234.0,2105.0,320.0,926.0,777.0,1114.0,312.0,2107.0,320.0,1.0,11122989.0,1666220178.4095745
166,94.0,181.0,185.0,234.0,2104.0,320.0,924.0,776.0,1112.0,310.0,2105.0,318.0,1.0,11128111.0,1666220182.724943
167,94.0,180.0,185.0,232.0,2099.0,318.0,919.0,773.0,1108.0,309.0,2100.0,320.0,1.0,11132989.0,1666220187.7199297
168,94.0,180.0,185.0,233.0,2100.0,318.0,928.0,780.0,1114.0,312.0,2105.0,320.0,1.0,11138091.0,1666220192.7011771
169,93.0,179.0,184.0,231.0,2091.0,318.0,916.0,770.0,1105.0,310.0,2093.0,318.0,1.0,11143010.0,1666220197.72596
170,95.0,179.0,185.0,233.0,2094.0,318.0,936.0,783.0,1130.0,313.0,2152.0,324.0,1.0,11148091.0,1666220202.7216022
171,92.0,178.0,184.0,232.0,2120.0,322.0,920.0,769.0,1109.0,308.0,2124.0,322.0,1.0,11152989.0,1666220207.824855
172,93.0,178.0,185.0,232.0,2129.0,322.0,920.0,771.0,1110.0,308.0,2129.0,322.0,1.0,11158111.0,1666220212.72741
173,92.0,178.0,184.0,231.0,2119.0,322.0,920.0,771.0,1110.0,308.0,2129.0,322.0,1.0,11162989.0,1666220217.7359898
174,93.0,179.0,185.0,233.0,2130.0,322.0,917.0,767.0,1106.0,306.0,2123.0,324.0,1.0,11168091.0,1666220223.4113128
175,93.0,178.0,185.0,232.0,2128.0,324.0,920.0,770.0,1110.0,308.0,2129.0,324.0,1.0,11173009.0,1666220227.7235718
176,93.0,178.0,185.0,232.0,2129.0,324.0,918.0,768.0,1107.0,307.0,2125.0,324.0,1.0,11178091.0,1666220232.843471
177,93.0,176.0,182.0,230.0,2112.0,322.0,914.0,765.0,1103.0,305.0,2121.0,324.0,1.0,11182989.0,1666220237.7176147
178,94.0,181.0,187.0,235.0,2145.0,324.0,934.0,783.0,1126.0,313.0,2147.0,324.0,1.0,11188112.0,1666220242.7439973
179,95.0,182.0,188.0,237.0,2151.0,326.0,938.0,788.0,1131.0,314.0,2151.0,324.0,1.0,11192989.0,1666220247.7388723
180,96.0,183.0,188.0,238.0,2150.0,324.0,938.0,786.0,1130.0,314.0,2150.0,324.0,1.0,11198091.0,1666220252.7193477
181,95.0,182.0,188.0,237.0,2151.0,326.0,939.0,789.0,1133.0,315.0,2154.0,326.0,1.0,11203009.0,1666220257.7388148
182,96.0,182.0,187.0,237.0,2153.0,326.0,938.0,788.0,1131.0,315.0,2154.0,324.0,1.0,11208091.0,1666220262.7535172
183,95.0,183.0,188.0,237.0,2152.0,326.0,939.0,788.0,1132.0,315.0,2155.0,326.0,1.0,11212989.0,1666220268.5381627
184,96.0,183.0,189.0,238.0,2154.0,324.0,941.0,790.0,1135.0,316.0,2155.0,324.0,1.0,11218111.0,1666220273.0496113
185,95.0,183.0,188.0,237.0,2150.0,326.0,938.0,786.0,1129.0,314.0,2146.0,324.0,1.0,11222989.0,1666220277.8639824
186,96.0,183.0,189.0,238.0,2153.0,324.0,943.0,791.0,1135.0,316.0,2153.0,323.0,1.0,11228091.0,1666220282.7346084
187,96.0,182.0,189.0,238.0,2153.0,324.0,942.0,793.0,1135.0,316.0,2154.0,324.0,1.0,11233010.0,1666220287.7557967
188,96.0,182.0,189.0,238.0,2156.0,324.0,942.0,792.0,1135.0,316.0,2154.0,324.0,1.0,11238091.0,1666220292.7543895
189,95.0,181.0,188.0,236.0,2150.0,324.0,938.0,787.0,1131.0,315.0,2152.0,324.0,1.0,11242989.0,1666220297.7355556
190,96.0,183.0,189.0,238.0,2153.0,324.0,942.0,792.0,1137.0,316.0,2154.0,324.0,1.0,11248111.0,1666220302.7605453
191,95.0,183.0,189.0,239.0,2155.0,326.0,943.0,793.0,1136.0,316.0,2154.0,326.0,1.0,11252989.0,1666220307.76991
192,95.0,183.0,190.0,240.0,2154.0,324.0,943.0,793.0,1137.0,317.0,2155.0,324.0,1.0,11258091.0,1666220313.4980123
