,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,34283.0,13722.0,64419.0,298.6732482910156,298.50799560546875,1666387478.0793037
1,2.0,34285.0,14168.0,64146.0,299.1907043457031,298.42242431640625,1666387478.0793037
2,3.0,34286.0,13404.0,64085.0,298.8651123046875,297.9059753417969,1666387478.0793037
3,4.0,34288.0,13434.0,64059.0,298.9174499511719,297.39166259765625,1666387478.0793037
4,5.0,34289.0,13919.0,64089.0,298.34765625,297.2056884765625,1666387478.0793037
5,1.0,35284.0,13721.0,64409.0,298.6674499511719,298.47747802734375,1666387479.0903046
6,2.0,35285.0,14169.0,64070.0,299.1965026855469,298.23077392578125,1666387479.0903046
7,3.0,35287.0,13400.0,64076.0,298.84185791015625,297.85894775390625,1666387479.0903046
8,4.0,35289.0,13427.0,64061.0,298.8767395019531,297.3559265136719,1666387479.0903046
9,5.0,35291.0,13914.0,64090.0,298.318603515625,297.17919921875,1666387479.0903046
10,1.0,36284.0,13721.0,64418.0,298.6674499511719,298.49969482421875,1666387480.0883048
11,2.0,36285.0,14169.0,64125.0,299.1965026855469,298.37371826171875,1666387480.0883048
12,3.0,36287.0,13395.0,64096.0,298.8127746582031,297.8819580078125,1666387480.0883048
13,4.0,36289.0,13422.0,64088.0,298.84765625,297.40191650390625,1666387480.0883048
14,5.0,36291.0,13911.0,64120.0,298.3011474609375,297.2476501464844,1666387480.0883048
15,1.0,37283.0,13724.0,64419.0,298.68487548828125,298.5196228027344,1666387481.0853038
16,2.0,37285.0,14169.0,64167.0,299.1965026855469,298.4827880859375,1666387481.0853038
17,3.0,37286.0,13392.0,64083.0,298.79534912109375,297.8303527832031,1666387481.0853038
18,4.0,37288.0,13421.0,64062.0,298.84185791015625,297.3233337402344,1666387481.0853038
19,5.0,37289.0,13909.0,64094.0,298.2895202636719,297.1612854003906,1666387481.0853038
20,1.0,38297.0,13721.0,64419.0,298.6674499511719,298.5021667480469,1666387482.1743038
21,2.0,38298.0,14171.0,64145.0,299.2081298828125,298.4373779296875,1666387482.1743038
22,3.0,38299.0,13391.0,64074.0,298.7895202636719,297.8008728027344,1666387482.1743038
23,4.0,38302.0,13417.0,64056.0,298.818603515625,297.2829895019531,1666387482.1743038
24,5.0,38304.0,13908.0,64092.0,298.2837219238281,297.149658203125,1666387482.1743038
