,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,92019560000000.0,61.77973556518555,1.0,1.0,3.0,1666301110.843936
1,92019560000000.0,657.094970703125,1.0,3.0,3.0,1666301110.843936
2,92019560000000.0,0.6910831332206726,1.0,4.0,3.0,1666301110.843936
3,92019560000000.0,24.985349655151367,1.0,6.0,0.0,1666301110.843936
4,92019560000000.0,101108.171875,1.0,7.0,0.0,1666301110.843936
5,92019560000000.0,17.84977149963379,1.0,8.0,0.0,1666301110.843936
6,92019560000000.0,196243.765625,1.0,9.0,0.0,1666301110.843936
7,92019560000000.0,1.0,1.0,12.0,0.0,1666301110.843936
8,92019560000000.0,1.0,1.0,13.0,0.0,1666301110.843936
9,92022560000000.0,60.0794677734375,1.0,1.0,3.0,1666301110.843936
10,92022560000000.0,648.853759765625,1.0,3.0,3.0,1666301110.843936
11,92022560000000.0,0.659540593624115,1.0,4.0,3.0,1666301110.843936
12,92022560000000.0,24.992958068847656,1.0,6.0,0.0,1666301110.843936
13,92022560000000.0,101109.4609375,1.0,7.0,0.0,1666301110.843936
14,92022560000000.0,17.85018539428711,1.0,8.0,0.0,1666301110.843936
15,92022560000000.0,196696.125,1.0,9.0,0.0,1666301110.843936
16,92022560000000.0,1.0,1.0,12.0,0.0,1666301110.843936
17,92022560000000.0,1.0,1.0,13.0,0.0,1666301110.843936
18,92025560000000.0,58.25310134887695,1.0,1.0,3.0,1666301110.843936
19,92025560000000.0,640.00146484375,1.0,3.0,3.0,1666301110.843936
20,92025560000000.0,0.6272610425949097,1.0,4.0,3.0,1666301110.843936
21,92025560000000.0,24.995494842529297,1.0,6.0,0.0,1666301110.843936
22,92025560000000.0,101108.671875,1.0,7.0,0.0,1666301110.843936
23,92025560000000.0,17.845306396484375,1.0,8.0,0.0,1666301110.843936
24,92025560000000.0,198180.765625,1.0,9.0,0.0,1666301110.843936
25,92025560000000.0,1.0,1.0,12.0,0.0,1666301110.843936
26,92025560000000.0,1.0,1.0,13.0,0.0,1666301110.843936
27,92028560000000.0,57.486568450927734,1.0,1.0,3.0,1666301119.2798383
28,92028560000000.0,636.2860717773438,1.0,3.0,3.0,1666301119.2798383
29,92028560000000.0,0.6141883134841919,1.0,4.0,3.0,1666301119.2798383
30,92028560000000.0,25.003103256225586,1.0,6.0,0.0,1666301119.2798383
31,92028560000000.0,101105.4296875,1.0,7.0,0.0,1666301119.2798383
32,92028560000000.0,17.840709686279297,1.0,8.0,0.0,1666301119.2798383
33,92028560000000.0,197036.75,1.0,9.0,0.0,1666301119.2798383
34,92028560000000.0,1.0,1.0,12.0,0.0,1666301119.2798383
35,92028560000000.0,1.0,1.0,13.0,0.0,1666301119.2798383
36,92031560000000.0,57.38457489013672,1.0,1.0,3.0,1666301119.2798383
37,92031560000000.0,635.7915649414062,1.0,3.0,3.0,1666301119.2798383
38,92031560000000.0,0.612468957901001,1.0,4.0,3.0,1666301119.2798383
39,92031560000000.0,25.023395538330078,1.0,6.0,0.0,1666301119.2798383
40,92031560000000.0,101109.421875,1.0,7.0,0.0,1666301119.2798383
41,92031560000000.0,17.846817016601562,1.0,8.0,0.0,1666301119.2798383
42,92031560000000.0,196018.375,1.0,9.0,0.0,1666301119.2798383
43,92031560000000.0,1.0,1.0,12.0,0.0,1666301119.2798383
44,92031560000000.0,1.0,1.0,13.0,0.0,1666301119.2798383
45,92034560000000.0,57.757686614990234,1.0,1.0,3.0,1666301119.2798383
46,92034560000000.0,637.599853515625,1.0,3.0,3.0,1666301119.2798383
47,92034560000000.0,0.6187793016433716,1.0,4.0,3.0,1666301119.2798383
48,92034560000000.0,25.01325035095215,1.0,6.0,0.0,1666301119.2798383
49,92034560000000.0,101108.90625,1.0,7.0,0.0,1666301119.2798383
50,92034560000000.0,17.84125328063965,1.0,8.0,0.0,1666301119.2798383
51,92034560000000.0,195010.46875,1.0,9.0,0.0,1666301119.2798383
52,92034560000000.0,1.0,1.0,12.0,0.0,1666301119.2798383
53,92034560000000.0,1.0,1.0,13.0,0.0,1666301119.2798383
54,92037560000000.0,57.669090270996094,1.0,1.0,3.0,1666301128.277051
55,92037560000000.0,637.1702880859375,1.0,3.0,3.0,1666301128.277051
56,92037560000000.0,0.6172743439674377,1.0,4.0,3.0,1666301128.277051
57,92037560000000.0,25.02846908569336,1.0,6.0,0.0,1666301128.277051
58,92037560000000.0,101109.40625,1.0,7.0,0.0,1666301128.277051
59,92037560000000.0,17.81201171875,1.0,8.0,0.0,1666301128.277051
60,92037560000000.0,195793.5,1.0,9.0,0.0,1666301128.277051
61,92037560000000.0,1.0,1.0,12.0,0.0,1666301128.277051
62,92037560000000.0,1.0,1.0,13.0,0.0,1666301128.277051
63,92040560000000.0,57.35116195678711,1.0,1.0,3.0,1666301128.277051
64,92040560000000.0,635.629150390625,1.0,3.0,3.0,1666301128.277051
65,92040560000000.0,0.6119054555892944,1.0,4.0,3.0,1666301128.277051
66,92040560000000.0,25.03607749938965,1.0,6.0,0.0,1666301128.277051
67,92040560000000.0,101108.0859375,1.0,7.0,0.0,1666301128.277051
68,92040560000000.0,17.812421798706055,1.0,8.0,0.0,1666301128.277051
69,92040560000000.0,196356.65625,1.0,9.0,0.0,1666301128.277051
70,92040560000000.0,1.0,1.0,12.0,0.0,1666301128.277051
71,92040560000000.0,1.0,1.0,13.0,0.0,1666301128.277051
72,92043560000000.0,58.00721740722656,1.0,1.0,3.0,1666301128.277051
73,92043560000000.0,638.8087768554688,1.0,3.0,3.0,1666301128.277051
74,92043560000000.0,0.6230344176292419,1.0,4.0,3.0,1666301128.277051
75,92043560000000.0,25.06397819519043,1.0,6.0,0.0,1666301128.277051
76,92043560000000.0,101109.5234375,1.0,7.0,0.0,1666301128.277051
77,92043560000000.0,17.79889678955078,1.0,8.0,0.0,1666301128.277051
78,92043560000000.0,194344.28125,1.0,9.0,0.0,1666301128.277051
79,92043560000000.0,1.0,1.0,12.0,0.0,1666301128.277051
80,92043560000000.0,1.0,1.0,13.0,0.0,1666301128.277051
81,92046560000000.0,59.29372024536133,1.0,1.0,3.0,1666301137.2804785
82,92046560000000.0,645.0438842773438,1.0,3.0,3.0,1666301137.2804785
83,92046560000000.0,0.6454492807388306,1.0,4.0,3.0,1666301137.2804785
84,92046560000000.0,25.05890464782715,1.0,6.0,0.0,1666301137.2804785
85,92046560000000.0,101109.703125,1.0,7.0,0.0,1666301137.2804785
86,92046560000000.0,17.783592224121094,1.0,8.0,0.0,1666301137.2804785
87,92046560000000.0,192481.203125,1.0,9.0,0.0,1666301137.2804785
88,92046560000000.0,1.0,1.0,12.0,0.0,1666301137.2804785
89,92046560000000.0,1.0,1.0,13.0,0.0,1666301137.2804785
90,92049560000000.0,63.23419952392578,1.0,1.0,3.0,1666301137.2804785
91,92049560000000.0,664.1419677734375,1.0,3.0,3.0,1666301137.2804785
92,92049560000000.0,0.7192487716674805,1.0,4.0,3.0,1666301137.2804785
93,92049560000000.0,25.02846908569336,1.0,6.0,0.0,1666301137.2804785
94,92049560000000.0,101109.40625,1.0,7.0,0.0,1666301137.2804785
95,92049560000000.0,17.756906509399414,1.0,8.0,0.0,1666301137.2804785
96,92049560000000.0,185843.921875,1.0,9.0,0.0,1666301137.2804785
97,92049560000000.0,1.0,1.0,12.0,0.0,1666301137.2804785
98,92049560000000.0,1.0,1.0,13.0,0.0,1666301137.2804785
