,timestamp_ns,signal,signal_dimensions,sensor_id,accuracy,epoch
0,10299560000000.0,180.0195770263672,1.0,1.0,3.0,1666219359.108142
1,10299560000000.0,2413.613037109375,1.0,3.0,3.0,1666219359.108142
2,10299560000000.0,38.3173942565918,1.0,4.0,3.0,1666219359.108142
3,10299560000000.0,25.249135971069336,1.0,6.0,0.0,1666219359.108142
4,10299560000000.0,100758.7265625,1.0,7.0,0.0,1666219359.108142
5,10299560000000.0,19.32245445251465,1.0,8.0,0.0,1666219359.108142
6,10299560000000.0,115601.71875,1.0,9.0,0.0,1666219359.108142
7,10299560000000.0,1.0,1.0,12.0,0.0,1666219359.108142
8,10299560000000.0,1.0,1.0,13.0,0.0,1666219359.108142
9,10302560000000.0,179.8686065673828,1.0,1.0,3.0,1666219359.108142
10,10302560000000.0,2411.36572265625,1.0,3.0,3.0,1666219359.108142
11,10302560000000.0,38.12261962890625,1.0,4.0,3.0,1666219359.108142
12,10302560000000.0,25.249135971069336,1.0,6.0,0.0,1666219359.108142
13,10302560000000.0,100758.2109375,1.0,7.0,0.0,1666219359.108142
14,10302560000000.0,19.317378997802734,1.0,8.0,0.0,1666219359.108142
15,10302560000000.0,116788.3203125,1.0,9.0,0.0,1666219359.108142
16,10302560000000.0,1.0,1.0,12.0,0.0,1666219359.108142
17,10302560000000.0,1.0,1.0,13.0,0.0,1666219359.108142
18,10305560000000.0,181.06263732910156,1.0,1.0,3.0,1666219359.108142
19,10305560000000.0,2428.9130859375,1.0,3.0,3.0,1666219359.108142
20,10305560000000.0,39.67003631591797,1.0,4.0,3.0,1666219359.108142
21,10305560000000.0,25.254209518432617,1.0,6.0,0.0,1666219359.108142
22,10305560000000.0,100758.375,1.0,7.0,0.0,1666219359.108142
23,10305560000000.0,19.32782554626465,1.0,8.0,0.0,1666219359.108142
24,10305560000000.0,114669.65625,1.0,9.0,0.0,1666219359.108142
25,10305560000000.0,1.0,1.0,12.0,0.0,1666219359.108142
26,10305560000000.0,1.0,1.0,13.0,0.0,1666219359.108142
27,10308560000000.0,182.0260009765625,1.0,1.0,3.0,1666219367.5745082
