,_415,_445,_480,_515,_clear_1,_nir_1,_555,_590,_630,_680,_clear_2,_nir_2,flicker,timestamp,epoch
0,484.0,673.0,1011.0,1421.0,12529.0,4284.0,2637.0,2346.0,4046.0,3333.0,12548.0,4302.0,1.0,90638091.0,1666299723.8642304
1,483.0,673.0,1012.0,1421.0,12521.0,4274.0,2637.0,2345.0,4045.0,3332.0,12515.0,4265.0,1.0,90643009.0,1666299728.6228693
2,483.0,671.0,1009.0,1414.0,12450.0,4240.0,2627.0,2340.0,4031.0,3326.0,12473.0,4258.0,1.0,90648091.0,1666299733.632818
3,483.0,672.0,1011.0,1419.0,12531.0,4282.0,2634.0,2341.0,4043.0,3329.0,12547.0,4293.0,1.0,90652989.0,1666299738.612923
4,483.0,673.0,1010.0,1417.0,12553.0,4316.0,2634.0,2341.0,4043.0,3330.0,12553.0,4301.0,1.0,90658112.0,1666299743.6387007
5,483.0,671.0,1010.0,1417.0,12530.0,4292.0,2632.0,2340.0,4043.0,3332.0,12538.0,4293.0,1.0,90662989.0,1666299748.6287801
6,478.0,661.0,996.0,1390.0,12113.0,4086.0,2581.0,2320.0,3944.0,3297.0,12102.0,4074.0,1.0,90668091.0,1666299753.6145058
7,478.0,663.0,995.0,1395.0,12183.0,4114.0,2575.0,2317.0,3950.0,3294.0,12077.0,4068.0,1.0,90673009.0,1666299758.638775
8,477.0,661.0,993.0,1393.0,12108.0,4072.0,2580.0,2322.0,3953.0,3299.0,12081.0,4065.0,1.0,90678091.0,1666299763.6334946
9,477.0,660.0,991.0,1389.0,12071.0,4060.0,2579.0,2319.0,3950.0,3293.0,12065.0,4056.0,1.0,90682989.0,1666299768.9043674
