,lux,timestamp,epoch
0,21.0,10152.0,1666304325.5191414
1,7.0,10274.0,1666304351.120605
2,21.0,5276.0,1666304381.1495092
3,21.0,10278.0,1666304388.5273402
4,21.0,15278.0,1666304394.3628044
5,21.0,20278.0,1666304401.2867696
6,21.0,25278.0,1666304405.9439898
7,21.0,30278.0,1666304412.6569898
8,21.0,35278.0,1666304417.2269936
9,21.0,40278.0,1666304424.4329903
10,21.0,45278.0,1666304429.3241832
11,21.0,50278.0,1666304436.1629725
12,21.0,55278.0,1666304442.696099
13,21.0,60278.0,1666304447.476577
14,21.0,65278.0,1666304454.4063413
15,21.0,70278.0,1666304460.3771627
16,21.0,75278.0,1666304467.0811927
17,21.0,80278.0,1666304471.981134
18,21.0,85278.0,1666304478.846135
19,21.0,90278.0,1666304484.041139
20,21.0,95278.0,1666304490.850445
21,21.0,100278.0,1666304497.6199753
22,21.0,105278.0,1666304502.2728975
23,21.0,110278.0,1666304509.2442803
24,21.0,115278.0,1666304514.035351
25,21.0,120278.0,1666304521.520672
26,21.0,125278.0,1666304527.1438632
27,21.0,130278.0,1666304534.0581322
28,21.0,135278.0,1666304538.7889066
29,21.0,140278.0,1666304545.5946345
30,21.0,145278.0,1666304552.2727923
31,21.0,150278.0,1666304557.1312695
32,13.0,155278.0,1666304563.789285
33,15.0,160278.0,1666304568.6423044
34,19.0,165278.0,1666304576.204304
35,19.0,170278.0,1666304581.4736154
36,16.0,175278.0,1666304589.6622498
37,21.0,180278.0,1666304594.8315358
38,21.0,185278.0,1666304601.5468147
39,21.0,190278.0,1666304608.4061627
40,21.0,195278.0,1666304613.287164
41,21.0,200278.0,1666304620.1924849
42,21.0,205278.0,1666304624.9598122
43,21.0,210278.0,1666304631.9658008
44,20.0,215278.0,1666304637.0448005
45,21.0,220278.0,1666304644.3882122
46,21.0,225278.0,1666304649.4094741
47,20.0,230278.0,1666304657.9545403
48,20.0,235278.0,1666304664.9218366
49,20.0,240278.0,1666304669.887144
50,20.0,245278.0,1666304676.80652
51,21.0,250278.0,1666304681.874235
52,21.0,255278.0,1666304689.1240973
53,21.0,260278.0,1666304694.3566668
54,21.0,265278.0,1666304701.8556633
55,21.0,270278.0,1666304707.1265063
56,21.0,275278.0,1666304714.8056197
57,21.0,280278.0,1666304724.0074306
58,21.0,285278.0,1666304728.9042807
59,21.0,290278.0,1666304735.999674
60,21.0,295278.0,1666304740.890424
61,21.0,300278.0,1666304747.9238164
62,21.0,305278.0,1666304752.89245
63,21.0,310278.0,1666304760.0613365
64,21.0,315278.0,1666304765.066585
65,20.0,320278.0,1666304772.1625762
66,21.0,325278.0,1666304779.159549
67,21.0,330278.0,1666304785.395776
68,21.0,335278.0,1666304792.7682886
69,21.0,340278.0,1666304797.8130906
70,21.0,345278.0,1666304804.8216765
71,20.0,350278.0,1666304809.9175136
72,20.0,355278.0,1666304816.9268155
73,20.0,360278.0,1666304821.9688017
74,20.0,365278.0,1666304828.9805698
75,20.0,370278.0,1666304836.1211967
76,20.0,375278.0,1666304841.1337755
77,20.0,380278.0,1666304849.269301
78,20.0,385278.0,1666304855.119363
79,20.0,390278.0,1666304862.3351922
80,20.0,395278.0,1666304867.3285913
81,20.0,400278.0,1666304874.5621421
82,21.0,405278.0,1666304879.5355935
83,20.0,410278.0,1666304886.7943244
84,20.0,415278.0,1666304894.0573301
85,20.0,420278.0,1666304899.275727
86,20.0,425278.0,1666304906.4453795
87,21.0,430278.0,1666304912.1236386
88,21.0,435278.0,1666304920.6495528
89,21.0,440278.0,1666304925.8759103
90,21.0,445278.0,1666304933.1221092
91,20.0,450278.0,1666304938.3659024
92,20.0,455278.0,1666304945.5962052
93,20.0,460278.0,1666304953.1352065
94,21.0,465278.0,1666304958.309489
95,21.0,470278.0,1666304965.7669797
96,21.0,475278.0,1666304970.994099
97,21.0,480278.0,1666304979.4259725
98,21.0,485278.0,1666304986.0159693
99,20.0,490278.0,1666304993.814093
100,20.0,495278.0,1666304999.1659522
101,21.0,500278.0,1666305007.0821016
102,21.0,505278.0,1666305014.710101
103,21.0,510278.0,1666305020.0602293
104,21.0,515278.0,1666305027.4552302
105,21.0,520278.0,1666305032.9745064
106,21.0,525278.0,1666305040.3589442
107,21.0,530278.0,1666305046.7221675
108,21.0,535278.0,1666305054.991734
109,21.0,540278.0,1666305060.5074208
110,21.0,545278.0,1666305068.3994145
111,21.0,555278.0,1666305082.3703291
