,0,ambientRaw,ambientTemp,descriptor,epoch,objectRaw,objectTemp,timestamp
905,13286.0,,,,,,,
906,65035.0,,,,,,,
907,294.6674499511719,,,,,,,
908,296.2607421875,,,,,,,
909,1664398299.084876,,,,,,,
910,1.0,,,,,,,
911,550146.0,,,,,,,
912,13084.0,,,,,,,
913,64500.0,,,,,,,
914,294.9639587402344,,,,,,,
915,294.9997253417969,,,,,,,
916,1664398300.040857,,,,,,,
917,2.0,,,,,,,
918,550147.0,,,,,,,
919,13499.0,,,,,,,
920,64486.0,,,,,,,
921,295.3011474609375,,,,,,,
922,295.4161071777344,,,,,,,
923,1664398300.0606132,,,,,,,
924,3.0,,,,,,,
925,550149.0,,,,,,,
926,12754.0,,,,,,,
927,65086.0,,,,,,,
928,295.0860290527344,,,,,,,
929,296.7745666503906,,,,,,,
930,1664398300.066865,,,,,,,
931,4.0,,,,,,,
932,550150.0,,,,,,,
933,12809.0,,,,,,,
934,65072.0,,,,,,,
935,295.2837219238281,,,,,,,
936,296.5953369140625,,,,,,,
937,1664398300.0707588,,,,,,,
938,5.0,,,,,,,
939,550151.0,,,,,,,
940,13280.0,,,,,,,
941,65056.0,,,,,,,
942,294.6325378417969,,,,,,,
943,296.28717041015625,,,,,,,
944,1664398300.0743659,,,,,,,
945,1.0,,,,,,,
946,551146.0,,,,,,,
947,13083.0,,,,,,,
948,64498.0,,,,,,,
949,294.9581298828125,,,,,,,
950,294.9888000488281,,,,,,,
951,1664398301.045173,,,,,,,
952,2.0,,,,,,,
953,551147.0,,,,,,,
954,13503.0,,,,,,,
955,64484.0,,,,,,,
956,295.32440185546875,,,,,,,
957,295.4339904785156,,,,,,,
958,1664398301.0493262,,,,,,,
959,3.0,,,,,,,
960,551149.0,,,,,,,
961,12753.0,,,,,,,
962,65111.0,,,,,,,
963,295.0802307128906,,,,,,,
964,296.8349914550781,,,,,,,
965,1664398301.053122,,,,,,,
966,4.0,,,,,,,
967,551150.0,,,,,,,
968,12805.0,,,,,,,
969,65092.0,,,,,,,
970,295.2604675292969,,,,,,,
971,296.628662109375,,,,,,,
972,1664398301.057018,,,,,,,
973,5.0,,,,,,,
974,551152.0,,,,,,,
975,13286.0,,,,,,,
976,65068.0,,,,,,,
977,294.6674499511719,,,,,,,
978,296.35626220703125,,,,,,,
979,1664398301.060918,,,,,,,
980,1.0,,,,,,,
981,552146.0,,,,,,,
982,13086.0,,,,,,,
983,64497.0,,,,,,,
984,294.9755859375,,,,,,,
985,295.0036926269531,,,,,,,
986,1664398302.050306,,,,,,,
987,2.0,,,,,,,
988,552147.0,,,,,,,
989,13502.0,,,,,,,
990,64484.0,,,,,,,
991,295.318603515625,,,,,,,
992,295.4281921386719,,,,,,,
993,1664398302.0545878,,,,,,,
994,3.0,,,,,,,
995,552149.0,,,,,,,
996,12754.0,,,,,,,
997,65119.0,,,,,,,
998,295.0860290527344,,,,,,,
999,296.8618469238281,,,,,,,
1000,1664398302.058686,,,,,,,
1001,4.0,,,,,,,
1002,552150.0,,,,,,,
1003,12809.0,,,,,,,
1004,65105.0,,,,,,,
1005,295.2837219238281,,,,,,,
1006,296.6882019042969,,,,,,,
1007,1664398302.062783,,,,,,,
1008,5.0,,,,,,,
1009,552151.0,,,,,,,
1010,13285.0,,,,,,,
1011,65087.0,,,,,,,
1012,294.66162109375,,,,,,,
1013,296.4054870605469,,,,,,,
1014,1664398302.0668778,,,,,,,
1015,1.0,,,,,,,
1016,553146.0,,,,,,,
1017,13087.0,,,,,,,
1018,64495.0,,,,,,,
1019,294.98138427734375,,,,,,,
1020,295.00439453125,,,,,,,
1021,1664398303.040382,,,,,,,
1022,2.0,,,,,,,
1023,553147.0,,,,,,,
1024,13504.0,,,,,,,
1025,64485.0,,,,,,,
1026,295.3302307128906,,,,,,,
1027,295.4424743652344,,,,,,,
1028,1664398303.044618,,,,,,,
1029,3.0,,,,,,,
1030,553149.0,,,,,,,
1031,12751.0,,,,,,,
1032,65128.0,,,,,,,
1033,295.068603515625,,,,,,,
1034,296.8685302734375,,,,,,,
1035,1664398303.0486012,,,,,,,
1036,4.0,,,,,,,
1037,553150.0,,,,,,,
1038,12808.0,,,,,,,
1039,65112.0,,,,,,,
1040,295.27789306640625,,,,,,,
1041,296.7021484375,,,,,,,
1042,1664398303.052544,,,,,,,
1043,5.0,,,,,,,
1044,553151.0,,,,,,,
1045,13285.0,,,,,,,
1046,65097.0,,,,,,,
1047,294.66162109375,,,,,,,
1048,296.4344177246094,,,,,,,
1049,1664398303.056513,,,,,,,
1050,1.0,,,,,,,
1051,554146.0,,,,,,,
1052,13084.0,,,,,,,
1053,64495.0,,,,,,,
1054,294.9639587402344,,,,,,,
1055,294.9869689941406,,,,,,,
1056,1664398304.069695,,,,,,,
1057,2.0,,,,,,,
1058,554147.0,,,,,,,
1059,13498.0,,,,,,,
1060,64486.0,,,,,,,
1061,295.29534912109375,,,,,,,
1062,295.4103088378906,,,,,,,
1063,1664398304.073954,,,,,,,
1064,3.0,,,,,,,
1065,554149.0,,,,,,,
1066,12754.0,,,,,,,
1067,65112.0,,,,,,,
1068,295.0860290527344,,,,,,,
1069,296.8433532714844,,,,,,,
1070,1664398304.077865,,,,,,,
1071,4.0,,,,,,,
1072,554150.0,,,,,,,
1073,12810.0,,,,,,,
1074,65086.0,,,,,,,
1075,295.2895202636719,,,,,,,
1076,296.6404724121094,,,,,,,
1077,1664398304.08194,,,,,,,
1078,5.0,,,,,,,
1079,554151.0,,,,,,,
1080,13285.0,,,,,,,
1081,65057.0,,,,,,,
1082,294.66162109375,,,,,,,
1083,296.3186950683594,,,,,,,
1084,1664398304.086179,,,,,,,
1085,1.0,,,,,,,
1086,555146.0,,,,,,,
1087,13086.0,,,,,,,
1088,64497.0,,,,,,,
1089,294.9755859375,,,,,,,
1090,295.0036926269531,,,,,,,
1091,1664398305.051139,,,,,,,
1092,2.0,,,,,,,
1093,555147.0,,,,,,,
1094,13500.0,,,,,,,
1095,64484.0,,,,,,,
1096,295.3069763183594,,,,,,,
1097,295.41656494140625,,,,,,,
1098,1664398305.06119,,,,,,,
1099,3.0,,,,,,,
1100,555149.0,,,,,,,
1101,12752.0,,,,,,,
1102,65111.0,,,,,,,
1103,295.07440185546875,,,,,,,
1104,296.82928466796875,,,,,,,
1105,1664398305.0656152,,,,,,,
1106,4.0,,,,,,,
1107,555150.0,,,,,,,
1108,12808.0,,,,,,,
1109,65089.0,,,,,,,
1110,295.27789306640625,,,,,,,
1111,296.637451171875,,,,,,,
1112,1664398305.0697641,,,,,,,
1113,5.0,,,,,,,
1114,555152.0,,,,,,,
1115,13283.0,,,,,,,
1116,65064.0,,,,,,,
1117,294.6499938964844,,,,,,,
1118,296.3275146484375,,,,,,,
1119,1664398305.07394,,,,,,,
1120,1.0,,,,,,,
1121,556146.0,,,,,,,
1122,13086.0,,,,,,,
1123,64493.0,,,,,,,
1124,294.9755859375,,,,,,,
1125,294.9934997558594,,,,,,,
1126,1664398306.041294,,,,,,,
1127,2.0,,,,,,,
1128,556147.0,,,,,,,
1129,13502.0,,,,,,,
1130,64485.0,,,,,,,
1131,295.318603515625,,,,,,,
1132,295.4308776855469,,,,,,,
1133,1664398306.0486872,,,,,,,
1134,3.0,,,,,,,
1135,556149.0,,,,,,,
1136,12750.0,,,,,,,
1137,65085.0,,,,,,,
1138,295.0627746582031,,,,,,,
1139,296.7490234375,,,,,,,
1140,1664398306.0530539,,,,,,,
1141,4.0,,,,,,,
1142,556150.0,,,,,,,
1143,12805.0,,,,,,,
1144,65071.0,,,,,,,
1145,295.2604675292969,,,,,,,
1146,296.5695495605469,,,,,,,
1147,1664398306.057373,,,,,,,
1148,5.0,,,,,,,
1149,556151.0,,,,,,,
1150,13283.0,,,,,,,
1151,65055.0,,,,,,,
1152,294.6499938964844,,,,,,,
1153,296.30145263671875,,,,,,,
1154,1664398306.061656,,,,,,,
1155,1.0,,,,,,,
1156,557146.0,,,,,,,
1157,13085.0,,,,,,,
1158,64495.0,,,,,,,
1159,294.9697570800781,,,,,,,
1160,294.9927673339844,,,,,,,
1161,1664398307.045693,,,,,,,
1162,2.0,,,,,,,
1163,557147.0,,,,,,,
1164,13504.0,,,,,,,
1165,64483.0,,,,,,,
1166,295.3302307128906,,,,,,,
1167,295.4371337890625,,,,,,,
1168,1664398307.050482,,,,,,,
1169,3.0,,,,,,,
1170,557149.0,,,,,,,
1171,12748.0,,,,,,,
1172,65108.0,,,,,,,
1173,295.0511474609375,,,,,,,
1174,296.7984619140625,,,,,,,
1175,1664398307.05493,,,,,,,
1176,4.0,,,,,,,
1177,557150.0,,,,,,,
1178,12808.0,,,,,,,
1179,65086.0,,,,,,,
1180,295.27789306640625,,,,,,,
1181,296.6289978027344,,,,,,,
1182,1664398307.059378,,,,,,,
1183,5.0,,,,,,,
1184,557151.0,,,,,,,
1185,13284.0,,,,,,,
1186,65056.0,,,,,,,
1187,294.65582275390625,,,,,,,
1188,296.3100891113281,,,,,,,
1189,1664398307.063798,,,,,,,
1190,1.0,,,,,,,
1191,558146.0,,,,,,,
1192,13085.0,,,,,,,
1193,64500.0,,,,,,,
1194,294.9697570800781,,,,,,,
1195,295.0055236816406,,,,,,,
1196,1664398308.050726,,,,,,,
1197,2.0,,,,,,,
1198,558147.0,,,,,,,
1199,13504.0,,,,,,,
1200,64484.0,,,,,,,
1201,295.3302307128906,,,,,,,
1202,295.4398193359375,,,,,,,
1203,1664398308.0558689,,,,,,,
1204,3.0,,,,,,,
1205,558149.0,,,,,,,
1206,12752.0,,,,,,,
1207,65103.0,,,,,,,
1208,295.07440185546875,,,,,,,
1209,296.80810546875,,,,,,,
1210,1664398308.06057,,,,,,,
1211,4.0,,,,,,,
1212,558150.0,,,,,,,
1213,12810.0,,,,,,,
1214,65083.0,,,,,,,
1215,295.2895202636719,,,,,,,
1216,296.6320495605469,,,,,,,
1217,1664398308.0653281,,,,,,,
1218,5.0,,,,,,,
1219,558151.0,,,,,,,
1220,13282.0,,,,,,,
1221,65057.0,,,,,,,
1222,294.6441650390625,,,,,,,
1223,296.301513671875,,,,,,,
1224,1664398308.070066,,,,,,,
1225,1.0,,,,,,,
1226,559146.0,,,,,,,
1227,13084.0,,,,,,,
1228,64499.0,,,,,,,
1229,294.9639587402344,,,,,,,
1230,294.9971923828125,,,,,,,
1231,1664398309.056522,,,,,,,
1232,2.0,,,,,,,
1233,559147.0,,,,,,,
1234,13501.0,,,,,,,
1235,64484.0,,,,,,,
1236,295.3127746582031,,,,,,,
1237,295.42236328125,,,,,,,
1238,1664398309.064824,,,,,,,
1239,3.0,,,,,,,
1240,559149.0,,,,,,,
1241,12752.0,,,,,,,
1242,65097.0,,,,,,,
1243,295.07440185546875,,,,,,,
1244,296.792236328125,,,,,,,
1245,1664398309.069611,,,,,,,
1246,4.0,,,,,,,
1247,559150.0,,,,,,,
1248,12808.0,,,,,,,
1249,65074.0,,,,,,,
1250,295.27789306640625,,,,,,,
1251,296.59521484375,,,,,,,
1252,1664398309.074534,,,,,,,
1253,5.0,,,,,,,
1254,559151.0,,,,,,,
1255,13283.0,,,,,,,
1256,65046.0,,,,,,,
1257,294.6499938964844,,,,,,,
1258,296.275390625,,,,,,,
1259,1664398309.079457,,,,,,,
1260,1.0,,,,,,,
1261,560146.0,,,,,,,
1262,13085.0,,,,,,,
1263,64503.0,,,,,,,
1264,294.9697570800781,,,,,,,
1265,295.01318359375,,,,,,,
1266,1664398310.0468721,,,,,,,
1267,2.0,,,,,,,
1268,560147.0,,,,,,,
1269,13501.0,,,,,,,
1270,64482.0,,,,,,,
1271,295.3127746582031,,,,,,,
1272,295.41705322265625,,,,,,,
1273,1664398310.0550568,,,,,,,
1274,3.0,,,,,,,
1275,560149.0,,,,,,,
1276,12749.0,,,,,,,
1277,65105.0,,,,,,,
1278,295.0569763183594,,,,,,,
1279,296.7962646484375,,,,,,,
1280,1664398310.0599968,,,,,,,
1281,4.0,,,,,,,
1282,560150.0,,,,,,,
1283,12809.0,,,,,,,
1284,65082.0,,,,,,,
1285,295.2837219238281,,,,,,,
1286,296.6235046386719,,,,,,,
1287,1664398310.06482,,,,,,,
1288,5.0,,,,,,,
1289,560152.0,,,,,,,
1290,13283.0,,,,,,,
1291,65043.0,,,,,,,
1292,294.6499938964844,,,,,,,
1293,296.2667236328125,,,,,,,
1294,1664398310.069608,,,,,,,
1295,1.0,,,,,,,
1296,561146.0,,,,,,,
1297,13084.0,,,,,,,
1298,64498.0,,,,,,,
1299,294.9639587402344,,,,,,,
1300,294.99462890625,,,,,,,
1301,1664398311.052046,,,,,,,
1302,2.0,,,,,,,
1303,561147.0,,,,,,,
1304,13503.0,,,,,,,
1305,64483.0,,,,,,,
1306,295.32440185546875,,,,,,,
1307,295.4313049316406,,,,,,,
1308,1664398311.059968,,,,,,,
1309,3.0,,,,,,,
1310,561149.0,,,,,,,
1311,12751.0,,,,,,,
1312,65107.0,,,,,,,
1313,295.068603515625,,,,,,,
1314,296.81298828125,,,,,,,
1315,1664398311.0649312,,,,,,,
1316,4.0,,,,,,,
1317,561150.0,,,,,,,
1318,12808.0,,,,,,,
1319,65087.0,,,,,,,
1320,295.27789306640625,,,,,,,
1321,296.6318054199219,,,,,,,
1322,1664398311.069791,,,,,,,
1323,5.0,,,,,,,
1324,561152.0,,,,,,,
1325,13283.0,,,,,,,
1326,65061.0,,,,,,,
1327,294.6499938964844,,,,,,,
1328,296.31884765625,,,,,,,
1329,1664398311.074711,,,,,,,
1330,1.0,,,,,,,
1331,562146.0,,,,,,,
1332,13084.0,,,,,,,
1333,64498.0,,,,,,,
1334,294.9639587402344,,,,,,,
1335,294.99462890625,,,,,,,
1336,1664398312.056705,,,,,,,
1337,2.0,,,,,,,
1338,562147.0,,,,,,,
1339,13504.0,,,,,,,
1340,64484.0,,,,,,,
1341,295.3302307128906,,,,,,,
1342,295.4398193359375,,,,,,,
1343,1664398312.065717,,,,,,,
1344,3.0,,,,,,,
1345,562149.0,,,,,,,
1346,12749.0,,,,,,,
1347,65089.0,,,,,,,
1348,295.0569763183594,,,,,,,
1349,296.75390625,,,,,,,
1350,1664398312.071042,,,,,,,
1351,4.0,,,,,,,
1352,562150.0,,,,,,,
1353,12807.0,,,,,,,
1354,65064.0,,,,,,,
1355,295.2720947265625,,,,,,,
1356,296.56134033203125,,,,,,,
1357,1664398312.0761,,,,,,,
1358,5.0,,,,,,,
1359,562151.0,,,,,,,
1360,13282.0,,,,,,,
1361,65039.0,,,,,,,
1362,294.6441650390625,,,,,,,
1363,296.2493896484375,,,,,,,
1364,1664398312.0811698,,,,,,,
1365,1.0,,,,,,,
1366,563146.0,,,,,,,
1367,13084.0,,,,,,,
1368,64498.0,,,,,,,
1369,294.9639587402344,,,,,,,
1370,294.99462890625,,,,,,,
1371,1664398313.0566661,,,,,,,
1372,2.0,,,,,,,
1373,563147.0,,,,,,,
1374,13504.0,,,,,,,
1375,64486.0,,,,,,,
1376,295.3302307128906,,,,,,,
1377,295.4451599121094,,,,,,,
1378,1664398313.065557,,,,,,,
1379,3.0,,,,,,,
1380,563149.0,,,,,,,
1381,12753.0,,,,,,,
1382,65101.0,,,,,,,
1383,295.0802307128906,,,,,,,
1384,296.80853271484375,,,,,,,
1385,1664398313.070922,,,,,,,
1386,4.0,,,,,,,
1387,563150.0,,,,,,,
1388,12808.0,,,,,,,
1389,65079.0,,,,,,,
1390,295.27789306640625,,,,,,,
1391,296.6092834472656,,,,,,,
1392,1664398313.0760372,,,,,,,
1393,5.0,,,,,,,
1394,563151.0,,,,,,,
1395,13282.0,,,,,,,
1396,65057.0,,,,,,,
1397,294.6441650390625,,,,,,,
1398,296.301513671875,,,,,,,
1399,1664398313.0811908,,,,,,,
1400,1.0,,,,,,,
1401,564146.0,,,,,,,
1402,13086.0,,,,,,,
1403,64500.0,,,,,,,
1404,294.9755859375,,,,,,,
1405,295.0113525390625,,,,,,,
1406,1664398314.0518231,,,,,,,
1407,2.0,,,,,,,
1408,564147.0,,,,,,,
1409,13503.0,,,,,,,
1410,64483.0,,,,,,,
1411,295.32440185546875,,,,,,,
1412,295.4313049316406,,,,,,,
1413,1664398314.061259,,,,,,,
1414,3.0,,,,,,,
1415,564149.0,,,,,,,
1416,12750.0,,,,,,,
1417,65091.0,,,,,,,
1418,295.0627746582031,,,,,,,
1419,296.7649230957031,,,,,,,
1420,1664398314.06675,,,,,,,
1421,4.0,,,,,,,
1422,564150.0,,,,,,,
1423,12807.0,,,,,,,
1424,65065.0,,,,,,,
1425,295.2720947265625,,,,,,,
1426,296.56414794921875,,,,,,,
1427,1664398314.072074,,,,,,,
1428,5.0,,,,,,,
1429,564152.0,,,,,,,
1430,13281.0,,,,,,,
1431,65043.0,,,,,,,
1432,294.63836669921875,,,,,,,
1433,296.2552490234375,,,,,,,
1434,1664398314.077358,,,,,,,
1435,1.0,,,,,,,
1436,565146.0,,,,,,,
1437,13086.0,,,,,,,
1438,64497.0,,,,,,,
1439,294.9755859375,,,,,,,
1440,295.0036926269531,,,,,,,
1441,1664398315.056929,,,,,,,
1442,2.0,,,,,,,
1443,565147.0,,,,,,,
1444,13500.0,,,,,,,
1445,64482.0,,,,,,,
1446,295.3069763183594,,,,,,,
1447,295.4112548828125,,,,,,,
1448,1664398315.0657122,,,,,,,
1449,3.0,,,,,,,
1450,565149.0,,,,,,,
1451,12749.0,,,,,,,
1452,65102.0,,,,,,,
1453,295.0569763183594,,,,,,,
1454,296.7882995605469,,,,,,,
1455,1664398315.07136,,,,,,,
1456,4.0,,,,,,,
1457,565150.0,,,,,,,
1458,12805.0,,,,,,,
1459,65080.0,,,,,,,
1460,295.2604675292969,,,,,,,
1461,296.59490966796875,,,,,,,
1462,1664398315.076755,,,,,,,
1463,5.0,,,,,,,
1464,565151.0,,,,,,,
1465,13278.0,,,,,,,
1466,65058.0,,,,,,,
1467,294.62091064453125,,,,,,,
1468,296.281494140625,,,,,,,
1469,1664398315.082196,,,,,,,
1470,1.0,,,,,,,
1471,566146.0,,,,,,,
1472,13088.0,,,,,,,
1473,64498.0,,,,,,,
1474,294.9872131347656,,,,,,,
1475,295.01788330078125,,,,,,,
1476,1664398316.047167,,,,,,,
1477,2.0,,,,,,,
1478,566147.0,,,,,,,
1479,13505.0,,,,,,,
1480,64482.0,,,,,,,
1481,295.3360290527344,,,,,,,
1482,295.4402770996094,,,,,,,
1483,1664398316.0550332,,,,,,,
1484,3.0,,,,,,,
1485,566149.0,,,,,,,
1486,12751.0,,,,,,,
1487,65093.0,,,,,,,
1488,295.068603515625,,,,,,,
1489,296.77593994140625,,,,,,,
1490,1664398316.0606909,,,,,,,
1491,4.0,,,,,,,
1492,566150.0,,,,,,,
1493,12805.0,,,,,,,
1494,65072.0,,,,,,,
1495,295.2604675292969,,,,,,,
1496,296.5723876953125,,,,,,,
1497,1664398316.066163,,,,,,,
1498,5.0,,,,,,,
1499,566151.0,,,,,,,
1500,13281.0,,,,,,,
1501,65047.0,,,,,,,
1502,294.63836669921875,,,,,,,
1503,296.266845703125,,,,,,,
1504,1664398316.071647,,,,,,,
1505,1.0,,,,,,,
1506,567146.0,,,,,,,
1507,13085.0,,,,,,,
1508,64496.0,,,,,,,
1509,294.9697570800781,,,,,,,
1510,294.9953308105469,,,,,,,
1511,1664398317.052044,,,,,,,
1512,2.0,,,,,,,
1513,567147.0,,,,,,,
1514,13505.0,,,,,,,
1515,64484.0,,,,,,,
1516,295.3360290527344,,,,,,,
1517,295.44561767578125,,,,,,,
1518,1664398317.0629811,,,,,,,
1519,3.0,,,,,,,
1520,567149.0,,,,,,,
1521,12752.0,,,,,,,
1522,65094.0,,,,,,,
1523,295.07440185546875,,,,,,,
1524,296.7843017578125,,,,,,,
1525,1664398317.0688791,,,,,,,
1526,4.0,,,,,,,
1527,567150.0,,,,,,,
1528,12806.0,,,,,,,
1529,65070.0,,,,,,,
1530,295.2662658691406,,,,,,,
1531,296.5724792480469,,,,,,,
1532,1664398317.074545,,,,,,,
1533,5.0,,,,,,,
1534,567151.0,,,,,,,
1535,13280.0,,,,,,,
1536,65046.0,,,,,,,
1537,294.6325378417969,,,,,,,
1538,296.2582092285156,,,,,,,
1539,1664398317.080236,,,,,,,
1540,1.0,,,,,,,
1541,568146.0,,,,,,,
1542,13088.0,,,,,,,
1543,64498.0,,,,,,,
1544,294.9872131347656,,,,,,,
1545,295.01788330078125,,,,,,,
1546,1664398318.057119,,,,,,,
1547,2.0,,,,,,,
1548,568147.0,,,,,,,
1549,13504.0,,,,,,,
1550,64481.0,,,,,,,
1551,295.3302307128906,,,,,,,
1552,295.4317932128906,,,,,,,
1553,1664398318.06623,,,,,,,
1554,3.0,,,,,,,
1555,568149.0,,,,,,,
1556,12749.0,,,,,,,
1557,65109.0,,,,,,,
1558,295.0569763183594,,,,,,,
1559,296.80682373046875,,,,,,,
1560,1664398318.072203,,,,,,,
1561,4.0,,,,,,,
1562,568150.0,,,,,,,
1563,12808.0,,,,,,,
1564,65092.0,,,,,,,
1565,295.27789306640625,,,,,,,
1566,296.6458740234375,,,,,,,
1567,1664398318.077913,,,,,,,
1568,5.0,,,,,,,
1569,568151.0,,,,,,,
1570,13281.0,,,,,,,
1571,65064.0,,,,,,,
1572,294.63836669921875,,,,,,,
1573,296.3160705566406,,,,,,,
1574,1664398318.083578,,,,,,,
1575,1.0,,,,,,,
1576,569146.0,,,,,,,
1577,13085.0,,,,,,,
1578,64496.0,,,,,,,
1579,294.9697570800781,,,,,,,
1580,294.9953308105469,,,,,,,
1581,1664398319.0474381,,,,,,,
1582,2.0,,,,,,,
1583,569147.0,,,,,,,
1584,13504.0,,,,,,,
1585,64485.0,,,,,,,
1586,295.3302307128906,,,,,,,
1587,295.4424743652344,,,,,,,
1588,1664398319.057555,,,,,,,
1589,3.0,,,,,,,
1590,569149.0,,,,,,,
1591,12751.0,,,,,,,
1592,65107.0,,,,,,,
1593,295.068603515625,,,,,,,
1594,296.81298828125,,,,,,,
1595,1664398319.063689,,,,,,,
1596,4.0,,,,,,,
1597,569150.0,,,,,,,
1598,12806.0,,,,,,,
1599,65087.0,,,,,,,
1600,295.2662658691406,,,,,,,
1601,296.6203308105469,,,,,,,
1602,1664398319.069571,,,,,,,
1603,5.0,,,,,,,
1604,569151.0,,,,,,,
1605,13282.0,,,,,,,
1606,65068.0,,,,,,,
1607,294.6441650390625,,,,,,,
1608,296.3333435058594,,,,,,,
1609,1664398319.07549,,,,,,,
1610,1.0,,,,,,,
1611,570146.0,,,,,,,
1612,13087.0,,,,,,,
1613,64493.0,,,,,,,
1614,294.98138427734375,,,,,,,
1615,294.9992980957031,,,,,,,
1616,1664398320.051983,,,,,,,
1617,2.0,,,,,,,
1618,570147.0,,,,,,,
1619,13505.0,,,,,,,
1620,64484.0,,,,,,,
1621,295.3360290527344,,,,,,,
1622,295.44561767578125,,,,,,,
1623,1664398320.060627,,,,,,,
1624,3.0,,,,,,,
1625,570149.0,,,,,,,
1626,12747.0,,,,,,,
1627,65107.0,,,,,,,
1628,295.04534912109375,,,,,,,
1629,296.79010009765625,,,,,,,
1630,1664398320.0667489,,,,,,,
1631,4.0,,,,,,,
1632,570150.0,,,,,,,
1633,12807.0,,,,,,,
1634,65089.0,,,,,,,
1635,295.2720947265625,,,,,,,
1636,296.6317138671875,,,,,,,
1637,1664398320.072756,,,,,,,
1638,5.0,,,,,,,
1639,570152.0,,,,,,,
1640,13280.0,,,,,,,
1641,65073.0,,,,,,,
1642,294.6325378417969,,,,,,,
1643,296.33636474609375,,,,,,,
1644,1664398320.0787551,,,,,,,
1645,1.0,,,,,,,
1646,571146.0,,,,,,,
1647,13088.0,,,,,,,
1648,64488.0,,,,,,,
1649,294.9872131347656,,,,,,,
1650,294.99237060546875,,,,,,,
1651,1664398321.056597,,,,,,,
1652,2.0,,,,,,,
1653,571147.0,,,,,,,
1654,13503.0,,,,,,,
1655,64481.0,,,,,,,
1656,295.32440185546875,,,,,,,
1657,295.42596435546875,,,,,,,
1658,1664398321.0630221,,,,,,,
1659,3.0,,,,,,,
1660,571149.0,,,,,,,
1661,12753.0,,,,,,,
1662,65103.0,,,,,,,
1663,295.0802307128906,,,,,,,
1664,296.8138427734375,,,,,,,
1665,1664398321.069205,,,,,,,
1666,4.0,,,,,,,
1667,571150.0,,,,,,,
1668,12806.0,,,,,,,
1669,65079.0,,,,,,,
1670,295.2662658691406,,,,,,,
1671,296.5978088378906,,,,,,,
1672,1664398321.075267,,,,,,,
1673,5.0,,,,,,,
1674,571151.0,,,,,,,
1675,13282.0,,,,,,,
1676,65063.0,,,,,,,
1677,294.6441650390625,,,,,,,
1678,296.3188781738281,,,,,,,
1679,1664398321.0814211,,,,,,,
1680,1.0,,,,,,,
1681,572146.0,,,,,,,
1682,13083.0,,,,,,,
1683,64494.0,,,,,,,
1684,294.9581298828125,,,,,,,
1685,294.9786071777344,,,,,,,
1686,1664398322.0566301,,,,,,,
1687,2.0,,,,,,,
1688,572147.0,,,,,,,
1689,13502.0,,,,,,,
1690,64484.0,,,,,,,
1691,295.318603515625,,,,,,,
1692,295.4281921386719,,,,,,,
1693,1664398322.0661,,,,,,,
1694,3.0,,,,,,,
1695,572149.0,,,,,,,
1696,12752.0,,,,,,,
1697,65100.0,,,,,,,
1698,295.07440185546875,,,,,,,
1699,296.8001708984375,,,,,,,
1700,1664398322.072438,,,,,,,
1701,4.0,,,,,,,
1702,572150.0,,,,,,,
1703,12804.0,,,,,,,
1704,65084.0,,,,,,,
1705,295.254638671875,,,,,,,
1706,296.60040283203125,,,,,,,
1707,1664398322.0786738,,,,,,,
1708,5.0,,,,,,,
1709,572151.0,,,,,,,
1710,13284.0,,,,,,,
1711,65069.0,,,,,,,
1712,294.65582275390625,,,,,,,
1713,296.34771728515625,,,,,,,
1714,1664398322.084857,,,,,,,
1715,1.0,,,,,,,
1716,573146.0,,,,,,,
1717,13086.0,,,,,,,
1718,64497.0,,,,,,,
1719,294.9755859375,,,,,,,
1720,295.0036926269531,,,,,,,
1721,1664398323.0525599,,,,,,,
1722,2.0,,,,,,,
1723,573147.0,,,,,,,
1724,13504.0,,,,,,,
1725,64482.0,,,,,,,
1726,295.3302307128906,,,,,,,
1727,295.4344787597656,,,,,,,
1728,1664398323.062969,,,,,,,
1729,3.0,,,,,,,
1730,573149.0,,,,,,,
1731,12751.0,,,,,,,
1732,65111.0,,,,,,,
1733,295.068603515625,,,,,,,
1734,296.8235778808594,,,,,,,
1735,1664398323.0696099,,,,,,,
1736,4.0,,,,,,,
1737,573150.0,,,,,,,
1738,12806.0,,,,,,,
1739,65096.0,,,,,,,
1740,295.2662658691406,,,,,,,
1741,296.6456604003906,,,,,,,
1742,1664398323.075928,,,,,,,
1743,5.0,,,,,,,
1744,573151.0,,,,,,,
1745,13285.0,,,,,,,
1746,65079.0,,,,,,,
1747,294.66162109375,,,,,,,
1748,296.3823547363281,,,,,,,
1749,1664398323.0823512,,,,,,,
1750,1.0,,,,,,,
1751,574146.0,,,,,,,
1752,13085.0,,,,,,,
1753,64492.0,,,,,,,
1754,294.9697570800781,,,,,,,
1755,294.985107421875,,,,,,,
1756,1664398324.057556,,,,,,,
1757,2.0,,,,,,,
1758,574147.0,,,,,,,
1759,13504.0,,,,,,,
1760,64483.0,,,,,,,
1761,295.3302307128906,,,,,,,
1762,295.4371337890625,,,,,,,
1763,1664398324.076575,,,,,,,
1764,3.0,,,,,,,
1765,574149.0,,,,,,,
1766,12753.0,,,,,,,
1767,65103.0,,,,,,,
1768,295.0802307128906,,,,,,,
1769,296.8138427734375,,,,,,,
1770,1664398324.088474,,,,,,,
1771,4.0,,,,,,,
1772,574150.0,,,,,,,
1773,12809.0,,,,,,,
1774,65085.0,,,,,,,
1775,295.2837219238281,,,,,,,
