,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,1369146.0,13099.0,64515.0,295.0511474609375,295.1251220703125,1664399119.321882
1,2.0,1369147.0,13511.0,64500.0,295.37091064453125,295.52313232421875,1664399119.330494
2,3.0,1369149.0,12759.0,65131.0,295.1151123046875,296.92218017578125,1664399119.33394
3,4.0,1369150.0,12817.0,65101.0,295.3302307128906,296.7228698730469,1664399119.3374689
4,5.0,1369152.0,13289.0,65070.0,294.68487548828125,296.37921142578125,1664399119.3412101
5,1.0,1370146.0,13096.0,64520.0,295.0337219238281,295.1204833984375,1664399120.311937
6,2.0,1370147.0,13513.0,64497.0,295.3825378417969,295.5267639160156,1664399120.3164039
7,3.0,1370149.0,12758.0,65130.0,295.1092834472656,296.9137878417969,1664399120.3203049
8,4.0,1370150.0,12814.0,65103.0,295.3127746582031,296.7112731933594,1664399120.3243232
9,5.0,1370152.0,13288.0,65074.0,294.6790771484375,296.38507080078125,1664399120.328479
10,1.0,1371146.0,13099.0,64526.0,295.0511474609375,295.1531677246094,1664399121.317311
11,2.0,1371147.0,13513.0,64500.0,295.3825378417969,295.5347595214844,1664399121.325119
12,3.0,1371149.0,12759.0,65143.0,295.1151123046875,296.9538879394531,1664399121.329907
13,4.0,1371150.0,12815.0,65116.0,295.318603515625,296.7535705566406,1664399121.334715
14,5.0,1371151.0,13287.0,65086.0,294.6732482910156,296.4140319824219,1664399121.339435
15,1.0,1372146.0,13097.0,64530.0,295.0395202636719,295.1517639160156,1664399122.322016
16,2.0,1372147.0,13513.0,64501.0,295.3825378417969,295.53741455078125,1664399122.327744
17,3.0,1372149.0,12756.0,65136.0,295.09765625,296.918212890625,1664399122.3345568
18,4.0,1372150.0,12810.0,65110.0,295.2895202636719,296.7080078125,1664399122.3406131
19,5.0,1372152.0,13288.0,65083.0,294.6790771484375,296.4111022949219,1664399122.346648
20,1.0,1373146.0,13098.0,64525.0,295.04534912109375,295.14483642578125,1664399123.3120651
21,2.0,1373147.0,13513.0,64497.0,295.3825378417969,295.5267639160156,1664399123.318932
22,3.0,1373149.0,12758.0,65146.0,295.1092834472656,296.9560852050781,1664399123.3252192
23,4.0,1373150.0,12814.0,65125.0,295.3127746582031,296.7731018066406,1664399123.3318532
24,5.0,1373151.0,13285.0,65106.0,294.66162109375,296.46044921875,1664399123.3382761
25,1.0,1374146.0,13100.0,64526.0,295.0569763183594,295.15899658203125,1664399124.317031
26,2.0,1374147.0,13515.0,64500.0,295.3941650390625,295.54638671875,1664399124.3239172
27,3.0,1374149.0,12758.0,65145.0,295.1092834472656,296.95343017578125,1664399124.3305962
28,4.0,1374150.0,12815.0,65121.0,295.318603515625,296.7676086425781,1664399124.336936
29,5.0,1374151.0,13286.0,65099.0,294.6674499511719,296.4459228515625,1664399124.343412
30,1.0,1375146.0,13098.0,64522.0,295.04534912109375,295.1371765136719,1664399125.322901
31,2.0,1375147.0,13514.0,64500.0,295.38836669921875,295.54058837890625,1664399125.333982
32,3.0,1375149.0,12758.0,65149.0,295.1092834472656,296.9639892578125,1664399125.340845
33,4.0,1375150.0,12812.0,65132.0,295.3011474609375,296.78131103515625,1664399125.347737
34,5.0,1375151.0,13284.0,65111.0,294.65582275390625,296.46917724609375,1664399125.354704
35,1.0,1376146.0,13098.0,64520.0,295.04534912109375,295.132080078125,1664399126.3274949
36,2.0,1376147.0,13514.0,64500.0,295.38836669921875,295.54058837890625,1664399126.335391
37,3.0,1376149.0,12759.0,65153.0,295.1151123046875,296.98028564453125,1664399126.3436868
38,4.0,1376150.0,12811.0,65137.0,295.29534912109375,296.7896423339844,1664399126.3519528
39,5.0,1376151.0,13286.0,65120.0,294.6674499511719,296.5066223144531,1664399126.359993
40,1.0,1377146.0,13096.0,64519.0,295.0337219238281,295.117919921875,1664399127.31729
41,2.0,1377147.0,13513.0,64501.0,295.3825378417969,295.53741455078125,1664399127.3273358
42,3.0,1377149.0,12757.0,65152.0,295.1034851074219,296.9662170410156,1664399127.336242
43,4.0,1377150.0,12812.0,65135.0,295.3011474609375,296.7897644042969,1664399127.345084
44,5.0,1377151.0,13288.0,65120.0,294.6790771484375,296.5180358886719,1664399127.3539982
45,1.0,1378146.0,13097.0,64518.0,295.0395202636719,295.12115478515625,1664399128.322293
46,2.0,1378147.0,13513.0,64499.0,295.3825378417969,295.5321044921875,1664399128.331813
47,3.0,1378149.0,12759.0,65143.0,295.1151123046875,296.9538879394531,1664399128.340991
48,4.0,1378150.0,12812.0,65126.0,295.3011474609375,296.76446533203125,1664399128.3502452
49,5.0,1378151.0,13286.0,65106.0,294.6674499511719,296.4661560058594,1664399128.359443
50,1.0,1379146.0,13094.0,64515.0,295.0220947265625,295.0960998535156,1664399129.327337
51,2.0,1379147.0,13514.0,64501.0,295.38836669921875,295.5432434082031,1664399129.337547
52,3.0,1379149.0,12758.0,65157.0,295.1092834472656,296.9851379394531,1664399129.347649
53,4.0,1379150.0,12816.0,65141.0,295.32440185546875,296.82952880859375,1664399129.357362
54,5.0,1379151.0,13285.0,65130.0,294.66162109375,296.52978515625,1664399129.3671181
55,1.0,1380146.0,13098.0,64515.0,295.04534912109375,295.11932373046875,1664399130.3176498
56,2.0,1380147.0,13512.0,64501.0,295.3767395019531,295.5316467285156,1664399130.328793
57,3.0,1380149.0,12757.0,65142.0,295.1034851074219,296.9397888183594,1664399130.3397179
58,4.0,1380150.0,12811.0,65121.0,295.29534912109375,296.74468994140625,1664399130.350145
59,5.0,1380151.0,13288.0,65104.0,294.6790771484375,296.4718017578125,1664399130.3607879
60,1.0,1381146.0,13097.0,64518.0,295.0395202636719,295.12115478515625,1664399131.323123
61,2.0,1381147.0,13514.0,64498.0,295.38836669921875,295.5352478027344,1664399131.328665
62,3.0,1381149.0,12756.0,65134.0,295.09765625,296.9129333496094,1664399131.333676
63,4.0,1381150.0,12814.0,65122.0,295.3127746582031,296.7646789550781,1664399131.338617
64,5.0,1381152.0,13290.0,65111.0,294.6907043457031,296.50347900390625,1664399131.357079
65,1.0,1382146.0,13097.0,64519.0,295.0395202636719,295.12371826171875,1664399132.32748
66,2.0,1382147.0,13513.0,64501.0,295.3825378417969,295.53741455078125,1664399132.332864
67,3.0,1382149.0,12757.0,65157.0,295.1034851074219,296.97943115234375,1664399132.337775
68,4.0,1382150.0,12813.0,65145.0,295.3069763183594,296.8235778808594,1664399132.343192
69,5.0,1382151.0,13286.0,65121.0,294.6674499511719,296.509521484375,1664399132.347841
