,descriptor,timestamp,ambientRaw,objectRaw,ambientTemp,objectTemp,epoch
0,1.0,16148.0,13424.0,64684.0,296.9407043457031,297.43572998046875,1666306356.960806
1,2.0,16150.0,13956.0,64496.0,297.9581298828125,298.0962829589844,1666306356.960806
2,3.0,16151.0,13113.0,64512.0,297.1732482910156,297.3287048339844,1666306356.960806
3,4.0,16152.0,13144.0,64493.0,297.23138427734375,296.90631103515625,1666306356.960806
4,5.0,16154.0,13638.0,64490.0,296.7139587402344,296.7168884277344,1666306356.960806
5,1.0,17149.0,13427.0,64680.0,296.9581298828125,297.443115234375,1666306357.9651122
6,2.0,17150.0,13957.0,64485.0,297.9639587402344,298.0734558105469,1666306357.9651122
7,3.0,17152.0,13114.0,64509.0,297.1790771484375,297.32666015625,1666306357.9651122
8,4.0,17154.0,13146.0,64486.0,297.2430114746094,296.8983154296875,1666306357.9651122
9,5.0,17156.0,13637.0,64491.0,296.7081298828125,296.71392822265625,1666306357.9651122
10,1.0,18149.0,13427.0,64678.0,296.9581298828125,297.4381408691406,1666306358.957362
11,2.0,18150.0,13955.0,64480.0,297.95233154296875,298.0487976074219,1666306358.957362
12,3.0,18152.0,13114.0,64510.0,297.1790771484375,297.32928466796875,1666306358.957362
13,4.0,18154.0,13148.0,64487.0,297.254638671875,296.91278076171875,1666306358.957362
14,5.0,18156.0,13638.0,64486.0,296.7139587402344,296.7053527832031,1666306358.957362
15,1.0,19148.0,13427.0,64678.0,296.9581298828125,297.4381408691406,1666306359.9607081
16,2.0,19150.0,13957.0,64490.0,297.9639587402344,298.08648681640625,1666306359.9607081
17,3.0,19151.0,13115.0,64515.0,297.18487548828125,297.3482360839844,1666306359.9607081
18,4.0,19152.0,13147.0,64493.0,297.24884033203125,296.923828125,1666306359.9607081
19,5.0,19154.0,13638.0,64492.0,296.7139587402344,296.72265625,1666306359.9607081
20,1.0,20161.0,13430.0,64675.0,296.9755859375,297.447998046875,1666306361.0577352
21,2.0,20163.0,13956.0,64489.0,297.9581298828125,298.07806396484375,1666306361.0577352
22,3.0,20164.0,13117.0,64508.0,297.1965026855469,297.3414306640625,1666306361.0577352
23,4.0,20167.0,13147.0,64484.0,297.24884033203125,296.8985595703125,1666306361.0577352
24,5.0,20169.0,13636.0,64488.0,296.70233154296875,296.6994934082031,1666306361.0577352
25,1.0,21148.0,13427.0,64681.0,296.9581298828125,297.44561767578125,1666306361.9587915
26,2.0,21150.0,13957.0,64478.0,297.9639587402344,298.0552062988281,1666306361.9587915
27,3.0,21151.0,13115.0,64496.0,297.18487548828125,297.2982177734375,1666306361.9587915
28,4.0,21153.0,13145.0,64468.0,297.2372131347656,296.8419494628906,1666306361.9587915
29,5.0,21154.0,13638.0,64465.0,296.7139587402344,296.644775390625,1666306361.9587915
30,1.0,22149.0,13429.0,64675.0,296.9697570800781,297.44219970703125,1666306362.9612212
31,2.0,22150.0,13958.0,64485.0,297.9697570800781,298.0792541503906,1666306362.9612212
32,3.0,22152.0,13114.0,64499.0,297.1790771484375,297.30029296875,1666306362.9612212
33,4.0,22154.0,13147.0,64476.0,297.24884033203125,296.8760986328125,1666306362.9612212
34,5.0,22156.0,13637.0,64473.0,296.7081298828125,296.6620178222656,1666306362.9612212
35,1.0,23149.0,13425.0,64664.0,296.9465026855469,297.3916015625,1666306363.9660645
36,2.0,23150.0,13960.0,64471.0,297.98138427734375,298.05438232421875,1666306363.9660645
37,3.0,23152.0,13115.0,64493.0,297.18487548828125,297.290283203125,1666306363.9660645
38,4.0,23154.0,13148.0,64466.0,297.254638671875,296.85382080078125,1666306363.9660645
39,5.0,23156.0,13638.0,64458.0,296.7139587402344,296.62457275390625,1666306363.9660645
40,1.0,24148.0,13427.0,64678.0,296.9581298828125,297.4381408691406,1666306364.9564478
41,2.0,24150.0,13960.0,64474.0,297.98138427734375,298.06219482421875,1666306364.9564478
42,3.0,24151.0,13112.0,64498.0,297.1674499511719,297.28607177734375,1666306364.9564478
43,4.0,24153.0,13147.0,64473.0,297.24884033203125,296.86767578125,1666306364.9564478
44,5.0,24154.0,13636.0,64467.0,296.70233154296875,296.638916015625,1666306364.9564478
45,1.0,25161.0,13427.0,64671.0,296.9581298828125,297.420654296875,1666306366.0516167
46,2.0,25163.0,13958.0,64484.0,297.9697570800781,298.07666015625,1666306366.0516167
47,3.0,25164.0,13116.0,64497.0,297.1907043457031,297.3066711425781,1666306366.0516167
48,4.0,25167.0,13148.0,64472.0,297.254638671875,296.8706970214844,1666306366.0516167
49,5.0,25169.0,13636.0,64475.0,296.70233154296875,296.6619873046875,1666306366.0516167
50,1.0,26148.0,13426.0,64674.0,296.95233154296875,297.42236328125,1666306366.9662664
51,2.0,26150.0,13961.0,64465.0,297.9872131347656,298.0445861816406,1666306366.9662664
52,3.0,26151.0,13114.0,64495.0,297.1790771484375,297.289794921875,1666306366.9662664
53,4.0,26152.0,13148.0,64470.0,297.254638671875,296.86505126953125,1666306366.9662664
54,5.0,26154.0,13636.0,64464.0,296.70233154296875,296.6302490234375,1666306366.9662664
55,1.0,27149.0,13426.0,64667.0,296.95233154296875,297.4049072265625,1666306367.9566116
56,2.0,27150.0,13961.0,64476.0,297.9872131347656,298.0732421875,1666306367.9566116
57,3.0,27152.0,13116.0,64476.0,297.1907043457031,297.2513427734375,1666306367.9566116
58,4.0,27154.0,13150.0,64450.0,297.2662658691406,296.820556640625,1666306367.9566116
59,5.0,27156.0,13637.0,64452.0,296.7081298828125,296.6014099121094,1666306367.9566116
60,1.0,28149.0,13428.0,64664.0,296.9639587402344,297.40899658203125,1666306368.9611948
61,2.0,28150.0,13957.0,64473.0,297.9639587402344,298.0422058105469,1666306368.9611948
62,3.0,28152.0,13115.0,64454.0,297.18487548828125,297.18756103515625,1666306368.9611948
63,4.0,28154.0,13146.0,64427.0,297.2430114746094,296.7325439453125,1666306368.9611948
64,5.0,28156.0,13635.0,64431.0,296.6965026855469,296.52911376953125,1666306368.9611948
65,1.0,29148.0,13428.0,64674.0,296.9639587402344,297.4339599609375,1666306369.9660316
66,2.0,29150.0,13959.0,64479.0,297.9755859375,298.0694580078125,1666306369.9660316
67,3.0,29151.0,13115.0,64466.0,297.18487548828125,297.21917724609375,1666306369.9660316
68,4.0,29152.0,13148.0,64441.0,297.254638671875,296.7835998535156,1666306369.9660316
69,5.0,29154.0,13636.0,64443.0,296.70233154296875,296.56964111328125,1666306369.9660316
70,1.0,30161.0,13429.0,64671.0,296.9697570800781,297.4322509765625,1666306371.0615456
71,2.0,30163.0,13956.0,64424.0,297.9581298828125,297.9085998535156,1666306371.0615456
72,3.0,30164.0,13115.0,64464.0,297.18487548828125,297.2138977050781,1666306371.0615456
73,4.0,30167.0,13148.0,64439.0,297.254638671875,296.7779846191406,1666306371.0615456
74,5.0,30169.0,13634.0,64444.0,296.6907043457031,296.56085205078125,1666306371.0615456
75,1.0,31148.0,13430.0,64636.0,296.9755859375,297.3507080078125,1666306371.9617226
76,2.0,31150.0,13957.0,64451.0,297.9639587402344,297.98486328125,1666306371.9617226
77,3.0,31151.0,13116.0,64458.0,297.1907043457031,297.20391845703125,1666306371.9617226
78,4.0,31152.0,13150.0,64420.0,297.2662658691406,296.7362365722656,1666306371.9617226
79,5.0,31154.0,13638.0,64410.0,296.7139587402344,296.4859313964844,1666306371.9617226
80,1.0,32149.0,13428.0,64668.0,296.9639587402344,297.4189758300781,1666306372.9659677
81,2.0,32150.0,13959.0,64477.0,297.9755859375,298.0642395019531,1666306372.9659677
82,3.0,32152.0,13114.0,64478.0,297.1790771484375,297.2449951171875,1666306372.9659677
83,4.0,32154.0,13147.0,64454.0,297.24884033203125,296.8143005371094,1666306372.9659677
84,5.0,32156.0,13635.0,64453.0,296.6965026855469,296.5926513671875,1666306372.9659677
85,1.0,33149.0,13426.0,64671.0,296.95233154296875,297.4148864746094,1666306373.9716792
86,2.0,33150.0,13960.0,64467.0,297.98138427734375,298.0439758300781,1666306373.9716792
87,3.0,33152.0,13114.0,64447.0,297.1790771484375,297.1632995605469,1666306373.9716792
88,4.0,33154.0,13146.0,64423.0,297.2430114746094,296.7213134765625,1666306373.9716792
89,5.0,33156.0,13636.0,64436.0,296.70233154296875,296.5494079589844,1666306373.9716792
90,1.0,34148.0,13426.0,64677.0,296.95233154296875,297.42987060546875,1666306374.9618967
